사업장명,폐업일자,좌표X,좌표Y,민원종류명,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
굿모닝마켓,2017-08-16,194741.164875005,445619.199346052,제7조의3제3항에따른경우,2026-04-22 22:31:14,I,2016-02-12,2,폐업처리,2017-08-16 13:26:37,,2016-02-12,,서울특별시 동작구 노량진동 56번지 9호,2016319015805600003,3190000,"서울특별시 동작구 장승배기로30길 6-1 (노량진동, 제이와이빌딩)",06922,03,폐업,,,
세븐일레븐 동작리버하임점,2024-07-29,196371.011259561,445393.773053304,제7조의3제2항에따른경우,2026-04-22 22:31:15,I,2019-05-01,2,폐업처리,2024-07-29 11:45:30,,2019-05-01,,서울특별시 동작구 흑석동 158번지 1호,2019319019205600026,3190000,"서울특별시 동작구 현충로 52, 7-1, 9호 (흑석동)",06909,03,폐업,,,
대방슈퍼,2007-11-01,194027.990991987,445304.520995445,2009년11월법개정전자료,2026-04-22 22:30:57,I,2007-04-16,2,폐업처리,2007-11-01 16:49:02,,2007-04-16,,서울특별시 동작구 대방동 44번지 102호,2007319009905600040,3190000,서울특별시 동작구 등용로10가길 3 (대방동),,03,폐업,,,
대원슈퍼,2008-07-23,202410.599280927,462272.322539938,2009년11월법개정전자료,2026-04-22 22:32:35,I,1999-07-27,2,폐업처리,2008-07-24 09:03:55,,1999-07-27,,서울특별시 도봉구 방학동 444번지 31  호,1999309008705607027,3090000,,,03,폐업,,,02-956-1295
신강문구,2011-10-04,185911.045188883,447034.397706869,2009년11월법개정전자료,2026-04-22 22:31:56,I,1992-03-27,2,폐업처리,2011-10-04 11:26:52,,1992-03-27,158-837,서울특별시 양천구 신월2동 447번지 2호,1992314011405600327,3140000,서울특별시 양천구 중앙로55길 71 (신월동),,03,폐업,,,
골든트리보라매점,,193505.329320671,443107.755379371,2009년11월법개정전자료,2026-04-22 22:39:04,I,2004-10-15,3,직권취소,2020-12-15 13:45:53,2020-11-30,2004-10-15,,서울특별시 관악구 봉천동 972번지 1   호,2004320008005600134,3200000,서울특별시 관악구 보라매로 7 (봉천동),,04,취소/말소/만료/정지/중지,,,02-883-2753
진양슈퍼,2015-05-04,203156.828731052,462426.233313777,2009년11월법개정전자료,2026-04-22 22:38:33,I,2009-07-13,2,폐업처리,2015-05-04 13:56:09,,2009-07-13,132-851,서울특별시 도봉구 방학1동 694번지 22호,2009309010505600045,3090000,서울특별시 도봉구 방학로6길 33 (방학동),,03,폐업,,,
(주)코리아세븐목동로점,2025-05-15,187996.876251877,447425.46871494,제7조의3제2항에따른경우,2026-04-22 22:39:25,I,2011-10-14,2,폐업처리,2025-05-15 18:11:55,,2011-10-14,158-051,서울특별시 양천구 목1동 940 목동현대아이파크상가101호(목동로230),2011314011405600118,3140000,서울특별시  목동로 230 (목1동940 목동현대아이파크상가101호),,03,폐업,,,
벧엘슈퍼,,196294.973941273,441933.688047381,2009년11월법개정전자료,2026-04-22 22:32:39,I,1998-01-01,3,직권취소,2020-01-17 14:15:24,2020-01-17,1998-01-01,,서울특별시 관악구 봉천동 1674번지 15호,2000320008005601003,3200000,서울특별시 관악구 행운길 9 (봉천동),,04,취소/말소/만료/정지/중지,,,02-882-9950
(주)코리아세븐 관악타워점,,195537.269534163,442122.202180318,제7조의3제2항에따른경우,2026-04-22 22:40:16,I,2018-02-08,0,정상영업,2018-02-08 17:51:54,,2018-02-08,,서울특별시 관악구 봉천동 875번지 1호 관악캠퍼스타워,2018320021705600012,3200000,"서울특별시 관악구 남부순환로 1802, 1층 101호, 102호 (봉천동, 관악캠퍼스타워)",08786,01,영업/정상,,,1577-0711
경륜장4층,,195759.872774126,441941.015435004,,2026-04-22 22:33:01,I,,3,직권취소,2008-02-21 00:00:00,,2000-05-02,,서울특별시 관악구 봉천동 856번지 5호 동원빌딩 4흥,2000320008005602020,3200000,"서울특별시 관악구 관악로 164 (봉천동,동원빌딩 4흥)",,04,취소/말소/만료/정지/중지,,,
파리공원매점,2004-03-11,189061.053426304,448066.844626105,,2026-04-22 22:32:34,I,,2,폐업처리,2008-02-21 00:00:00,,2000-07-10,,서울특별시 양천구 목동 906호,2000314010205613196,3140000,서울특별시 양천구 목동동로 363 (목동),,03,폐업,,,36610962
선마트,,195831.731464086,443906.196330774,2009년11월법개정전자료,2026-04-22 22:30:54,I,2004-09-15,5,지정취소,2021-12-28 09:18:27,,2004-09-15,156-030,서울특별시 동작구 상도동 485번지 1호,2004319007205600096,3190000,서울특별시 동작구 상도로37길 81 (상도동),,04,취소/말소/만료/정지/중지,,,
이마트24 동작상도,,195518.8461654,444321.422923398,제7조의3제2항에따른경우,2026-04-22 22:31:16,I,2021-11-01,0,정상영업,2021-11-01 10:04:37,,2021-11-01,,서울특별시 동작구 상도1동 395-1,2021319021605600047,3190000,"서울특별시 동작구 상도로37길 30, 1층 (상도1동)",06970,01,영업/정상,,,
윤희세탁 (구 영상비디오),2005-04-22,194275.095651423,444347.223377504,,2026-04-22 22:30:33,I,,2,폐업처리,2008-02-21 00:00:00,,1995-10-12,,서울특별시 동작구 상도동 242번지 1호,1995319007205600010,3190000,서울특별시 동작구 성대로1가길 30 (상도동),,03,폐업,,,02-823-0905
지에스25 동작대방점,,193684.284720226,444151.587078027,제7조의3제2항에따른경우,2026-04-22 22:31:16,I,2022-08-12,5,지정취소,2024-12-25 17:48:41,2024-12-20,2022-08-12,,서울특별시 동작구 대방동 336-13,2022319021605600033,3190000,서울특별시 동작구 상도로 80(대방동),07041,04,취소/말소/만료/정지/중지,,,
GS25 S장승배기역,2025-09-19,194719.816572983,444724.49433426,제7조의3제3항에따른경우,2026-04-22 22:31:15,I,2018-04-05,2,폐업처리,2025-09-19 16:49:15,,2018-04-05,,서울특별시 동작구 상도동 26번지 20호 장승배기역,2018319015805600019,3190000,"서울특별시 동작구 상도로 지하 188, 장승배기역 (상도동)",06963,03,폐업,,,
중대미니수퍼,2007-04-02,196225.01045831,445012.6587111,,2026-04-22 22:30:55,I,,2,폐업처리,2008-02-21 00:00:00,,2006-01-20,,서울특별시 동작구 흑석동 195번지 12호,2006319007205600006,3190000,서울특별시 동작구 흑석로7길 10 (흑석동),,03,폐업,,,
쌍용슈퍼,2022-02-21,195780.933993482,445556.441216407,2009년11월법개정전자료,2026-04-22 22:30:46,I,2002-01-18,2,폐업처리,2022-02-21 17:10:38,,2002-01-18,,서울특별시 동작구 본동 150호 쌍용아파트상가106호,2002319007205600011,3190000,"서울특별시 동작구 노량진로24길 2 (본동,쌍용아파트상가106호)",,03,폐업,,,
씨유 관악보라매점,,194182.233047198,442728.929250129,제7조의3제2항에따른경우,2026-04-22 22:40:02,I,2012-09-05,3,직권취소,2017-01-16 21:28:00,2017-01-13,2012-09-05,151-051,서울특별시 관악구 보라매동 967번지 3호 1층,2012320019105600091,3200000,"서울특별시 관악구 봉천로 307, 1층 (봉천동)",,04,취소/말소/만료/정지/중지,,,
수협바다마트 노량진시장점,,194807.845295028,445901.413432497,제7조의3제3항에따른경우,2026-04-22 22:31:08,I,2011-01-20,5,지정취소,2021-03-26 16:50:12,2021-03-24,2011-01-20,156-050,서울특별시 동작구 노량진동 13번지 8호 노량진수산시장내,2011319009905600005,3190000,서울특별시 동작구 노들로 688 (노량진동),,04,취소/말소/만료/정지/중지,2015-04-01,2015-11-30,02-821-3561
지에스25 도봉쌍문점,,203400.47713224,461850.904365679,제7조의3제2항에따른경우,2026-04-22 22:39:07,I,2013-06-26,0,정상영업,2025-05-26 16:14:06,,2013-06-26,,서울특별시 도봉구 쌍문동 713번지 45호,2013309013405600030,3090000,서울특별시 도봉구 도봉로135길 24 (쌍문동),01392,01,영업/정상,,,
현마트,,203237.160793783,462176.395248489,제7조의3제2항에따른경우,2026-04-22 22:39:17,I,2016-01-05,5,지정취소,2018-02-19 16:31:21,2018-02-19,2016-01-05,,,2016309015205600002,3090000,"서울특별시 도봉구 방학로5길 16, 씨동 1층 101호 (방학동)",01389,04,취소/말소/만료/정지/중지,,,
난곡기업,2015-04-29,192893.347466833,440903.81963928,제7조의3제3항에따른경우,2026-04-22 22:39:51,I,2011-04-27,2,폐업처리,2015-04-29 11:30:28,,2011-04-27,151-015,서울특별시 관악구 신림동 637번지 1호,2011320019105600064,3200000,서울특별시 관악구 난곡로26길 4 (신림동),,03,폐업,,,
씨유(CU) 창동주공2단지점,,203734.935808406,461169.842134432,제7조의3제2항에따른경우,2026-04-22 22:39:28,I,2020-11-27,0,정상영업,2020-11-27 18:01:30,,2020-11-27,,서울특별시 도봉구 창동 316-1 창동주공2단지아파트,2020309017005600022,3090000,"서울특별시 도봉구 해등로12길 40, 창동주공2단지아파트 2호 (창동)",01404,01,영업/정상,,,
착한마트,2013-11-20,195954.45134519,442712.550600467,제7조의3제2항에따른경우,2026-04-22 22:40:06,I,2013-07-17,2,폐업처리,2013-11-20 18:28:50,,2013-07-17,151-805,서울특별시 관악구 성현동 41번지 177호 1층,2013320019105600054,3200000,"서울특별시 관악구 은천로39길 13, 1층 (봉천동)",,03,폐업,,,
GS25 R도봉8점,2019-08-23,204290.372418121,461103.246216543,제7조의3제3항에따른경우,2026-04-22 22:39:24,I,2017-10-12,2,폐업처리,2019-08-23 15:27:46,,2017-10-12,,,2017309015205600040,3090000,"서울특별시 도봉구 노해로67길 14, 8층 (창동, 한국마사회창동지점)",01414,03,폐업,,,
그린푸드,2020-03-10,203163.904018177,462653.114437955,제7조의3제2항에따른경우,2026-04-22 22:38:54,I,2011-08-04,2,폐업처리,2020-03-10 10:20:11,,2011-08-04,,서울특별시 도봉구 방학동 637번지 3호,2011309013405600023,3090000,서울특별시 도봉구 도당로15길 14 (방학동),01354,03,폐업,,,02-3492-1114
이레슈퍼,2008-01-25,203495.217444003,461443.472210452,2009년11월법개정전자료,2026-04-22 22:37:05,I,2007-09-05,2,폐업처리,2008-01-25 16:41:45,,2007-09-05,132-040,서울특별시 도봉구 창동 715번지 29호,2007309010505600063,3090000,서울특별시 도봉구 해등로 133 (창동),,03,폐업,,,
수정컴퓨터,2012-09-13,196919.349593848,441456.149135626,제7조의3제2항에따른경우,2026-04-22 22:39:53,I,2011-08-29,2,폐업처리,2012-09-13 17:56:16,,2011-08-29,151-832,서울특별시 관악구 인헌동 1637번지 3호 1층,2011320019105600137,3200000,"서울특별시 관악구 인헌2길 15 (봉천동,1층)",,03,폐업,,,
주원마트,,203097.690390236,460355.353381604,2009년11월법개정전자료,2026-04-22 22:32:56,I,2004-10-27,5,지정취소,2008-11-12 11:47:40,2007-08-21,2004-10-27,,서울특별시 도봉구 창동 621번지 13호,2004309008705610132,3090000,서울특별시 도봉구 도봉로110라길 13 (창동),,04,취소/말소/만료/정지/중지,,,
미나슈퍼,,201970.127668944,461257.388205599,2009년11월법개정전자료,2026-04-22 22:38:17,I,2008-07-22,5,지정취소,2010-10-05 17:47:45,2010-08-02,2008-07-22,132-031,서울특별시 도봉구 쌍문동 460번지 4호,2008309010505600060,3090000,서울특별시 도봉구 우이천로38마길 22 (쌍문동),,04,취소/말소/만료/정지/중지,,,
씨유(CU)방학신화점,,203823.756798497,462226.89533429,제7조의3제2항에따른경우,2026-04-22 22:39:29,I,2021-08-26,0,정상영업,2025-05-26 16:24:32,,2021-08-26,,서울특별시 도봉구 방학동 711-1,2021309017005600023,3090000,"서울특별시 도봉구 노해로63가길 229, 101동 101.102호 (방학동)",01396,01,영업/정상,,,
훼미리마트방학2동점,2013-01-02,202916.172694203,462906.992712844,2009년11월법개정전자료,2026-04-22 22:38:37,I,2009-10-30,2,폐업처리,2013-01-02 17:17:05,,2009-10-30,132-838,서울특별시 도봉구 방학2동 604번지 24호,2009309010505600079,3090000,서울특별시 도봉구 시루봉로17길 13 (방학동),,03,폐업,,,
R군네 편의점,2014-01-24,194217.805892946,440635.899216537,제7조의3제2항에따른경우,2026-04-22 22:39:56,I,2012-01-31,2,폐업처리,2014-01-24 18:14:51,,2012-01-31,151-015,서울특별시 관악구 신림동 1546번지 17호,2012320019105600016,3200000,서울특별시 관악구 대학10길 40 (신림동),,03,폐업,,,
(주)코리아세븐 창동우성점,,203435.070010822,459881.110133122,제7조의3제2항에따른경우,2026-04-22 22:39:27,I,2020-02-26,0,정상영업,2020-02-27 13:26:47,,2020-02-26,,서울특별시 도봉구 창동 603번지 13호,2020309015205600010,3090000,"서울특별시 도봉구 덕릉로61길 10, 1층 (창동)",01464,01,영업/정상,,,1577-0711
유진슈퍼,2013-01-21,192434.936399568,442287.654134016,2009년11월법개정전자료,2026-04-22 22:39:43,I,2009-09-23,2,폐업처리,2013-01-21 17:37:10,,2009-09-23,151-875,서울특별시 관악구 신사동 528번지 28호,2009320013105600099,3200000,서울특별시 관악구 난곡로66길 15 (신림동),,03,폐업,,,
한국광물자원공사,2015-06-23,191548.535775618,442684.531353122,2009년11월법개정전자료,2026-04-22 22:30:26,I,1981-06-30,2,폐업처리,2015-06-23 16:08:57,,1981-06-30,156-854,서울특별시 동작구 신대방동 686번지 48호,1977319007205600008,3190000,서울특별시 동작구 시흥대로 606 (신대방동),,03,폐업,,,
GS25 사당드림,2013-11-11,198088.34937995,441816.593719435,제7조의3제2항에따른경우,2026-04-22 22:31:10,I,2011-11-21,2,폐업처리,2013-11-12 08:10:15,,2011-11-21,,,2011319012805600075,3190000,서울특별시 동작구 동작대로7길 56 (사당동),,03,폐업,,,
프랜즈,2005-07-12,,,,2026-04-22 22:30:54,I,,2,폐업처리,2008-02-21 00:00:00,,2004-11-10,,서울특별시 동작구 대방동 395번지 40호,2004319007205600117,3190000,,,03,폐업,,,
은행슈퍼,,194590.659171762,440805.551192366,제7조의3제2항에따른경우,2026-04-22 22:40:07,I,2013-09-30,5,지정취소,2016-02-22 19:22:58,2016-02-19,2013-09-30,151-859,서울특별시 관악구 대학동 244번지 16호,2013320019105600080,3200000,서울특별시 관악구 대학5길 33 (신림동),,04,취소/말소/만료/정지/중지,,,
성현 월드 마트,2023-12-28,195345.358939177,443273.487218185,제7조의3제2항에따른경우,2026-04-22 22:40:17,I,2018-11-21,2,폐업처리,2023-12-28 11:16:55,,2018-11-21,,서울특별시 관악구 봉천동 1712번지 1호 관악드림타운아파트,2018320022505600009,3200000,"서울특별시 관악구 구암길 98, 관악드림타운 제분산상가동 1층 106호 (봉천동)",08725,03,폐업,,,
토마토24시방학사거리점,2015-10-07,203524.389140329,462298.883766624,제7조의3제2항에따른경우,2026-04-22 22:38:40,I,2010-08-05,2,폐업처리,2015-10-07 18:00:25,,2010-08-05,132-850,서울특별시 도봉구 방학1동 689번지 23호,2010309010505600057,3090000,서울특별시 도봉구 방학로 104 (방학동),,03,폐업,,,
눈보네슈퍼,2006-05-11,188019.843099683,449050.319782571,,2026-04-22 22:33:04,I,,2,폐업처리,2008-02-21 00:00:00,,2004-07-12,,서울특별시 양천구 목동 318번지 13호,2004314010205600082,3140000,서울특별시 양천구 목동중앙남로16다길 12 (목동),,03,폐업,,,26543707
YES 25시,2011-10-04,192051.482201986,442199.769759823,제7조의3제2항에따른경우,2026-04-22 22:39:45,I,2009-11-12,2,폐업처리,2011-10-04 12:36:20,,2009-11-12,151-876,서울특별시 관악구 조원동 542번지 14호,2009320013105600129,3200000,서울특별시 관악구 조원중앙로2길 111 (신림동),,03,폐업,,,
동아농축산장터,2008-08-27,195444.735051198,442859.116608526,2009년11월법개정전자료,2026-04-22 22:39:27,I,2007-10-08,2,폐업처리,2008-08-28 14:12:05,,2007-10-08,151-050,"서울특별시 관악구 봉천동 468번지 2호 하우젠-빌 102,103호",2007320010605600074,3200000,"서울특별시 관악구 은천로25길 27 (봉천동,하우젠-빌 102,103호)",,03,폐업,,,
황금마트,2009-07-24,203760.490872767,459037.91937518,2009년11월법개정전자료,2026-04-22 22:37:04,I,2007-08-27,2,폐업처리,2009-07-24 17:42:58,,2007-08-27,,서울특별시 도봉구 창동 492번지 32호,2007309010505600062,3090000,서울특별시 도봉구 덕릉로60길 159 (창동),,03,폐업,,,22079399
(주)코리아세븐 신림낭만거리점,,194298.949123427,440789.293422756,제7조의3제2항에따른경우,2026-04-22 22:40:08,I,2014-07-14,0,정상영업,2023-11-27 16:50:22,,2014-07-14,,서울특별시 관악구 신림동 1536-18,2014320019105600061,3200000,"서울특별시 관악구 신림로17길 34, 1층 (신림동)",08813,01,영업/정상,,,02-871-6027
모닝문구,2007-04-23,204031.968329866,461333.59735433,,2026-04-22 22:32:31,I,,2,폐업처리,2008-02-21 00:00:00,,1998-12-23,,서울특별시 도봉구 창동 805호,1998309008705613070,3090000,,,03,폐업,,,02-997-7712
싱싱마트,2014-12-10,195031.448285866,443731.863071172,제7조의3제2항에따른경우,2026-04-22 22:31:09,I,2011-07-25,2,폐업처리,2014-12-10 17:12:54,,2011-07-25,156-031,서울특별시 동작구 상도1동 214번지 88호 1층,2011319012805600047,3190000,"서울특별시 동작구 양녕로20길 80 (상도동,1층)",,03,폐업,,,
쌍떼후레쉬마트,2008-09-12,191691.678396263,442818.113681285,2009년11월법개정전자료,2026-04-22 22:30:58,I,2007-10-31,2,폐업처리,2008-09-12 14:53:44,,2007-10-31,156-010,서울특별시 동작구 신대방동 719번지 동작쌍떼빌 106동 116호~118호,2007319009905600095,3190000,"서울특별시 동작구 신대방1가길 38 (신대방동,동작쌍떼빌 106동 116호~118호)",,03,폐업,,,32891212
*,2016-11-11,194000.47910547,444385.090816636,2009년11월법개정전자료,2026-04-22 22:30:26,I,1999-01-16,2,폐업처리,2016-11-11 09:32:09,,1999-01-16,,서울특별시 동작구 상도동 351번지 7   호,1974319007205600020,3190000,서울특별시 동작구 상도로15길 13 (상도동),,03,폐업,,,02-812-2078
영미슈퍼,2010-12-30,195687.916651575,442669.745441119,2009년11월법개정전자료,2026-04-22 22:32:20,I,1998-01-01,2,폐업처리,2010-12-30 13:47:27,,1998-01-01,,서울특별시 관악구 봉천동 41번지 551 호,2000320008005600424,3200000,서울특별시 관악구 은천로 150-1 (봉천동),,03,폐업,2010-07-27,2010-12-30,
편안한 발,2014-03-05,195187.165196663,442819.629954542,제7조의3제2항에따른경우,2026-04-22 22:40:06,I,2013-07-23,2,폐업처리,2014-03-05 15:08:31,,2013-07-23,151-069,서울특별시 관악구 은천동 1718번지 3호 1층,2013320019105600056,3200000,"서울특별시 관악구 양녕로 63, 1층 (봉천동)",,03,폐업,,,
신세계마트,2022-07-27,192817.818457133,440263.768319604,제7조의3제2항에따른경우,2026-04-22 22:40:12,I,2015-08-21,2,폐업처리,2022-07-28 10:06:06,,2015-08-21,,"서울특별시 관악구 신림동 1738번지 파로스프라자 B1층 2~4,20~23호  호",2015320021105600090,3200000,"서울특별시 관악구 난곡로 100, B1층 2~4,20~23호 (신림동, 파로스프라자)",08860,03,폐업,,,
신풍인쇄,2021-09-30,196149.559892169,441897.066493311,제7조의3제2항에따른경우,2026-04-22 22:40:20,I,2020-12-30,2,폐업처리,2021-09-30 13:57:01,,2020-12-30,,서울특별시 관악구 봉천동 1664-16,2020320022505600077,3200000,서울특별시 관악구 남부순환로 1870 (봉천동),08789,03,폐업,,,
행운마트,2022-05-31,193188.254064346,441573.806782968,제7조의3제2항에따른경우,2026-04-22 22:40:01,I,2012-05-23,2,폐업처리,2022-05-31 11:19:30,,2012-05-23,151-879,서울특별시 관악구 난곡동 610번지 389호,2012320019105600059,3200000,서울특별시 관악구 법원단지29길 16 (신림동),,03,폐업,,,02-859-6678
지에스25 관악남현로점,,198016.966616995,441387.874857455,제7조의3제2항에따른경우,2026-04-22 22:40:25,I,2025-05-09,0,정상영업,2025-05-10 15:52:04,,2025-05-09,,서울특별시 관악구 남현동 1086-40,2025320022505600015,3200000,"서울특별시 관악구 남부순환로272길 42, 1층 (남현동)",08807,01,영업/정상,,,
GS25신림금성점,,192704.289177777,442230.088008449,제7조의3제2항에따른경우,2026-04-22 22:40:07,I,2013-08-29,0,정상영업,2013-09-13 17:09:36,,2013-08-29,151-899,서울특별시 관악구 미성동 1570번지 9호 1층,2013320019105600069,3200000,"서울특별시 관악구 남부순환로 1508, 1층 (신림동)",,01,영업/정상,,,
씨유 창동에이스점,,204468.657003222,460879.97297526,제7조의3제2항에따른경우,2026-04-22 22:39:29,I,2022-03-07,0,정상영업,2022-03-07 10:05:19,,2022-03-07,,서울특별시 도봉구 창동 27-3 주공아파트,2022309017005600005,3090000,"서울특별시 도봉구 노해로70길 46, 주공아파트 1층 123-1호 (창동)",01417,01,영업/정상,,,
미니스톱 남성역점,2020-01-20,197232.351305825,442610.166238536,제7조의3제2항에따른경우,2026-04-22 22:31:09,I,2011-06-20,2,폐업처리,2020-01-20 17:31:15,,2011-06-20,156-091,서울특별시 동작구 사당1동 220번지 81호,2011319012805600033,3190000,서울특별시 동작구 사당로 187 (사당동),,03,폐업,,,
굿모닝홈마트,2016-07-25,195031.795771591,445526.643063548,제7조의3제2항에따른경우,2026-04-22 22:31:09,I,2011-02-11,2,폐업처리,2016-07-25 19:55:59,,2011-02-11,156-050,"서울특별시 동작구 노량진동 119번지 152호 ,154호",2011319009905600011,3190000,"서울특별시 동작구 만양로 96 (노량진동,,154호)",,03,폐업,,,
지에스25(GS25) 창동행운점,,204577.440517749,460560.023581812,제7조의3제2항에따른경우,2026-04-22 22:39:31,I,2024-12-19,0,정상영업,2024-12-20 09:16:24,,2024-12-19,,서울특별시 도봉구 창동 30-4 주공18단지아파트,2024309018505600034,3090000,"서울특별시 도봉구 노해로70길 112, 101호 (창동, 주공18단지아파트)",01420,01,영업/정상,,,
미광식품,2016-11-29,196427.717644363,443598.373840198,2009년11월법개정전자료,2026-04-22 22:30:56,I,2006-08-24,2,폐업처리,2016-11-29 17:51:08,,2006-08-24,,서울특별시 동작구 상도동 509번지 1   호,2006319007205600071,3190000,서울특별시 동작구 사당로 54 (상도동),,03,폐업,,,02-814-8292
(주)코리아세븐 장승배기로점,2022-03-02,194779.332497851,444256.028295156,제7조의3제2항에따른경우,2026-04-22 22:31:13,I,2015-07-21,2,폐업처리,2022-03-02 15:17:14,,2015-07-21,156-838,서울특별시 동작구 상도동 201번지 145호,2015319015805600046,3190000,서울특별시 동작구 장승배기로 27 (상도동),,03,폐업,,,
플로리안,2007-05-23,195768.202344327,442060.339173748,,2026-04-22 22:39:18,I,,2,폐업처리,2008-02-21 00:00:00,,2006-05-29,,서울특별시 관악구 봉천동 857번지 6호 1층,2006320008005600058,3200000,"서울특별시 관악구 관악로 174 (봉천동,1층)",,03,폐업,,,02-888-1488
365플러스(창동우리점),2020-11-27,203503.661081555,459240.401569552,제7조의3제2항에따른경우,2026-04-22 22:39:17,I,2015-12-14,2,폐업처리,2020-11-27 13:00:13,,2015-12-14,,서울특별시 도봉구 창동 531번지 8호,2015309015205600070,3090000,"서울특별시 도봉구 우이천로8길 39, 1층 (창동)",01479,03,폐업,,,
(주)세븐일레븐동작상떼빌점,2007-10-16,191691.678396263,442818.113681285,2009년11월법개정전자료,2026-04-22 22:30:56,I,2006-10-13,2,폐업처리,2007-10-16 17:48:05,,2006-10-13,156-010,서울특별시 동작구 신대방동 719번지 성원상떼빌 106동 113호,2006319007205600090,3190000,"서울특별시 동작구 신대방1가길 38, 106동 113호 (신대방동,성원상떼빌)",,03,폐업,,,02-3289-1212
*,2002-06-17,198230.77102781,442297.486536069,,2026-04-22 22:30:27,I,,2,폐업처리,2008-02-21 00:00:00,,1985-12-05,,서울특별시 동작구 사당동 1005번지 54호,1985319007205600019,3190000,서울특별시 동작구 동작대로17길 10 (사당동),,03,폐업,,,
씨유 신대방성당점,,193466.795206404,443695.852533479,제7조의3제2항에따른경우,2026-04-22 22:31:15,I,2019-01-16,0,정상영업,2019-01-16 14:44:05,,2019-01-16,,서울특별시 동작구 신대방동 344번지 58호,2019319019205600002,3190000,서울특별시 동작구 보라매로9가길 9 (신대방동),07061,01,영업/정상,,,
씨유 신정4동점,2013-11-22,187780.221357938,447256.377193949,제7조의3제2항에따른경우,2026-04-22 22:39:28,I,2012-07-31,2,폐업처리,2013-11-22 14:08:42,,2012-07-31,158-856,서울특별시 양천구 신정4동 890번지 27호,2012314011405600070,3140000,서울특별시 목동로23길 10 (신정4동 890-27),,03,폐업,,,
서진마트,2013-05-01,195484.576839367,442191.697730312,제7조의3제2항에따른경우,2026-04-22 22:39:53,I,2011-09-19,2,폐업처리,2013-05-01 17:37:57,,2011-09-19,151-822,서울특별시 관악구 중앙동 874번지 7호 한우빌딩 101호,2011320019105600145,3200000,"서울특별시 관악구 남부순환로 1795, 101호 (봉천동,한우빌딩)",,03,폐업,,,
장성상회,2005-03-16,187910.135680259,448833.006764878,,2026-04-22 22:32:08,I,,2,폐업처리,2008-02-21 00:00:00,,1998-08-06,,서울특별시 양천구 목동 713번지 30호,1998314010205607776,3140000,서울특별시 양천구 목동중앙남로 99 (목동),,03,폐업,,,02-2652-3866
낙원슈퍼,2017-11-14,188134.281839419,448921.773844036,2009년11월법개정전자료,2026-04-22 22:32:15,I,1999-10-15,2,폐업처리,2017-11-14 15:55:28,,1999-10-15,158-053,서울특별시 양천구 목동 318번지 116호,1998314011405600167,3140000,서울특별시 양천구 목동중앙본로7가길 65 (목동),,03,폐업,,,
한냉노량진종합직판,2001-12-18,194807.845295028,445901.413432497,,2026-04-22 22:30:37,I,,2,폐업처리,2008-02-21 00:00:00,,1998-05-21,,서울특별시 동작구 노량진동 13번지 8호,1998319007205600007,3190000,서울특별시 동작구 노들로 688 (노량진동),,03,폐업,,,02-816-8163
미니스톱사당점,2008-04-17,198237.705029739,441979.102273231,2009년11월법개정전자료,2026-04-22 22:30:55,I,2006-05-04,2,폐업처리,2008-04-17 16:39:11,,2006-05-04,,서울특별시 동작구 사당동 1030번지 10호,2006319007205600039,3190000,서울특별시 동작구 동작대로7길 12 (사당동),,03,폐업,,,02-583-8316
세븐일레븐신월점,2007-01-17,185530.348529618,447727.477819758,,2026-04-22 22:32:34,I,,2,폐업처리,2008-02-21 00:00:00,,2000-11-30,,서울특별시 양천구 신월동 115번지 17호,2000314011405600056,3140000,서울특별시 양천구 월정로 143 (신월동),,03,폐업,,,
인형마을,2003-11-07,198240.435377395,442826.714215913,,2026-04-22 22:30:43,I,,2,폐업처리,2008-02-21 00:00:00,,2001-09-06,,서울특별시 동작구 사당동 132번지 8호,2001319007205600059,3190000,서울특별시 동작구 동작대로27길 20 (사당동),,03,폐업,,,
영식품,2002-02-05,195489.089787339,442065.502664644,,2026-04-22 22:32:27,I,,2,폐업처리,2008-02-21 00:00:00,,1998-01-01,,서울특별시 관악구 봉천동 876번지 14호,2000320008005600534,3200000,서울특별시 관악구 관악로17길 31 (봉천동),,03,폐업,,,02-876-2835
경민당서점,2008-04-28,193108.137950546,441091.100724493,2009년11월법개정전자료,2026-04-22 22:33:34,I,2001-05-16,2,폐업처리,2008-04-28 18:45:18,,2001-05-16,,서울특별시 관악구 신림동 629번지 31호,2001320008005602105,3200000,서울특별시 관악구 난곡로34길 70 (신림동),,03,폐업,,,02-866-8887
국제,2016-01-29,195195.772742706,442418.230033276,2009년11월법개정전자료,2026-04-22 22:36:23,I,2002-01-15,2,폐업처리,2018-01-12 10:43:12,,2002-01-15,,서울특별시 관악구 봉천동 910번지 14호,2002320008005600009,3200000,서울특별시 관악구 양녕로 19-1 (봉천동),,03,폐업,,,02-874-1482
세븐일레븐 신정1호점,,187680.23882204,447084.896865409,2009년11월법개정전자료,2026-04-22 22:32:34,I,2000-01-13,0,정상영업,2014-03-06 11:00:09,,2000-01-13,158-074,서울특별시 양천구 신정4동 903번지 19호,2000314011405600113,3140000,서울특별시 양천구 오목로 215 (신정동),,01,영업/정상,,,26018818
