사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
(주)원삼메디,,172420.982023421,441266.92520377,2026-04-22 22:32:37,I,13,영업중,2023-11-14 11:45:16,,2011-12-15,,인천광역시 부평구 십정동 ***번지 **호 *층일부,PHMG120113540021047000069,3540000,"인천광역시 부평구 가재울로 *** (십정동, *층일부)",21449,01,영업/정상,,,1644-7031,53.97
다산과학,2019-03-04,169245.035900746,442065.538742304,2026-04-22 22:32:38,I,03,폐업,2019-03-05 17:59:01,,2015-11-17,,인천광역시 미추홀구 도화동 **-*번지,PHMG120153510021047000066,3510500,인천광역시 미추홀구 봉수대로**번길 ** (도화동),22109,03,폐업,,,,48
주식회사 린컴퍼니,,175716.917043604,443520.524049796,2026-04-22 22:39:16,I,13,영업중,2024-07-24 10:13:02,,2024-07-24,,인천광역시 부평구 부평동 ***-** *층 ***호,PHMG120243540021047000075,3540000,"인천광역시 부평구 시장로 **, *층 ***호 (부평동)",21395,01,영업/정상,,,,28.75
지에스25계산중앙점,,176436.702417017,448563.702360568,2026-04-22 22:35:13,I,13,영업중,2023-07-24 19:00:55,,2023-07-24,,인천광역시 계양구 계산동 ****-* 정현빌딩,PHMG120233550020047000053,3550000,"인천광역시 계양구 장제로 ***, 정현빌딩 *층 (계산동)",21058,01,영업/정상,,,,
이마트24알동암점,,173624.401645785,441182.1428069,2026-04-22 22:37:54,I,13,영업중,2021-05-12 10:16:55,,2021-05-07,,"인천광역시 부평구 십정동 ***-** 청담빌딩, *층 일부",PHMG120213540021047000067,3540000,"인천광역시 부평구 동암광장로**번길 **, 청담빌딩 *층 일부호 (십정동)",21445,01,영업/정상,,,,118.4
(주)비지에프리테일 계산에이스점,2015-06-30,175454.143729629,449012.969410303,2026-04-22 22:32:37,I,03,폐업,2015-07-01 09:27:25,,2015-02-04,407-806,인천광역시 계양구 계산동 ***번지 에이스타운 *층,PHMG120153550020047000005,3550000,"인천광역시 계양구 계양대로 ***, *층 (계산동, 에이스타운 )",,03,폐업,,,,36.3
세븐일레븐강화삼성점,2022-06-17,151785.590215761,467984.297813169,2026-04-22 22:32:07,I,03,폐업,2022-06-17 18:21:31,,2016-05-23,,인천광역시 강화군 불은면 삼성리 ***번지 **호,PHMG120163570013047000003,3570000,인천광역시 강화군 불은면 중앙로 ***,23038,03,폐업,,,032-937-7097,3.3
와이엠 메디컬,2024-01-04,169226.889631696,442817.65455975,2026-04-22 22:32:29,I,03,폐업,2024-01-04 15:54:48,,2024-01-04,,인천광역시 동구 송현동 *** 인천산업용품유통단지 *동 ***호,PHMG120233500020047000003,3500000,"인천광역시 동구 방축로**번길 **, 인천산업용품유통단지 *동 ***호 (송현동)",22530,03,폐업,,,,
한국천기권,2017-04-03,176718.732385136,449568.041022221,2026-04-22 22:32:45,I,03,폐업,2017-04-05 10:18:08,,2016-11-04,,인천광역시 계양구 병방동 ***번지,PHMG120163550020047000081,3550000,"인천광역시 계양구 병방시장로 **, *층 (병방동)",21025,03,폐업,,,,137.48
필덴트,,175973.713925042,442929.073592721,2026-04-22 22:32:18,I,13,영업중,2008-12-06 11:42:37,,2006-12-28,403-827,인천광역시 부평구 부평동 ***번지 **호,PHMG120063540021047000012,3540000,인천광역시 부평구 장제로 ** (부평동),21406,01,영업/정상,,,032-203-4978,
진현메디칼,2016-05-23,175126.717022995,446169.201205367,2026-04-22 22:32:55,I,03,폐업,2016-05-23 19:15:09,,2016-01-14,,인천광역시 부평구 청천동 ***번지 부평우림라이온스밸리A-B***-*호일부,PHMG120163540021047000003,3540000,"인천광역시 부평구 부평대로 *** (청천동, 부평우림라이온스밸리A-B***-*호일부)",21315,03,폐업,,,,5.55
아이바디 계양,2008-02-14,,,2026-04-22 22:32:09,I,03,폐업,2009-04-22 11:22:35,,2007-04-26,407-050,인천광역시 계양구 계산동 ****(B동 ***호),PHMG120073550020047000012,3550000,,,03,폐업,,,032-556-8170,
이씨몰,2007-01-19,,,2026-04-22 22:32:08,I,03,폐업,2009-01-12 11:07:20,,2007-01-19,407-050,인천광역시 계양구 계산동 ****-*(***호),PHMG120073550020047000001,3550000,,,03,폐업,,,,
이두메디,,176676.063656676,448221.382397489,2026-04-22 22:32:52,I,13,영업중,2020-07-07 13:44:04,,2020-07-07,,인천광역시 계양구 계산동 ****-** 명동빌딩 ****호,PHMG120203550020047000040,3550000,"인천광역시 계양구 오조산로**번길 **, 명동빌딩 ****호 (계산동)",21069,01,영업/정상,,,,10
수,2025-06-26,173539.978583409,447067.516084328,2026-04-22 22:32:55,I,03,폐업,2025-06-26 14:18:44,,2021-06-07,,인천광역시 계양구 효성동 ***-*,PHMG120213550020047000068,3550000,"인천광역시 계양구 아나지로 **, *층 ***호 일부호 (효성동)",21104,03,폐업,,,,69.3
계양의료기,2011-09-14,176016.723650583,448028.609709357,2026-04-22 22:32:27,I,03,폐업,2011-09-15 10:29:27,,2011-06-24,407-060,인천광역시 계양구 작전동 **번지 *호 *층,PHMG120113550020047000015,3550000,"인천광역시 계양구 주부토로***번길 ** (작전동,*층)",,03,폐업,,,,82.28
GS25 갈산사거리점,,175764.061085808,446261.886796056,2026-04-22 22:32:51,I,13,영업중,2022-07-20 17:03:27,,2014-11-10,403-801,인천광역시 부평구 갈산동 ***번지 **호 외*필지 신협빌딩***호,PHMG120143540021047000111,3540000,"인천광역시 부평구 주부토로 *** (갈산동, 외*필지 신협빌딩***호)",21316,01,영업/정상,,,,
슈올즈 인천동구점,,168659.651183791,441660.386373344,2026-04-22 22:32:33,I,15,전출,2026-03-30 10:43:29,,2024-11-14,,인천광역시 동구 송림동 **-**,PHMG120243500020047000010,3500000,"인천광역시 동구 송림로 ***, *,*층 (송림동)",22544,05,제외/삭제/전출,,,,59.2
GS25 월드스테이트점,,172564.972666116,439929.950581426,2026-04-22 22:34:45,I,13,영업중,2022-08-31 17:29:54,,2022-08-31,,인천광역시 미추홀구 주안동 **** 주안더월드스테이트,PHMG120223510513047000276,3510500,"인천광역시 미추홀구 경원대로 ***, 주안더월드스테이트 상가동 ***~***호 (주안동)",22143,01,영업/정상,,,,54.3
(주)알프스상사,2009-01-16,,,2026-04-22 22:32:13,I,03,폐업,2009-01-16 14:46:35,,2005-06-22,403-819,인천광역시 부평구 부평*동 ***번지**,PHMG120053540021047000012,3540000,,,03,폐업,,,032-519-8771,
제이스타,2024-12-06,173228.204338876,441213.094436007,2026-04-22 22:39:13,I,03,폐업,2024-12-06 10:24:24,,2024-01-10,,인천광역시 부평구 십정동 ***-** *층 일부,PHMG120243540021047000003,3540000,"인천광역시 부평구 배곶북로*번길 **-*, *층 일부호 (십정동)",21452,03,폐업,,,,
(주)제이피맥스,,169226.889631696,442817.65455975,2026-04-22 22:32:11,I,13,영업중,2026-01-06 16:04:41,,2018-07-04,,인천광역시 동구 송현동 ***번지 인천산업용품유통단지,PHMG120183500020047000009,3500000,"인천광역시 동구 방축로**번길 **, 인천산업용품유통단지 **동 ***호 (송현동)",22530,01,영업/정상,,,,26.06
하이필정수기 인천지점,,175279.840988212,447299.822484118,2026-04-22 22:33:01,I,13,영업중,2022-05-03 17:51:03,,2022-05-03,,인천광역시 계양구 작전동 ***-* 현대백화점,PHMG120223550020047000129,3550000,"인천광역시 계양구 효서로 ***, 현대백화점 *층 (작전동)",21111,01,영업/정상,,,,125.4
디앤에이마켓,2019-12-30,171958.854116423,438701.976383891,2026-04-22 22:32:46,I,03,폐업,2019-12-31 11:42:39,,2018-10-15,,인천광역시 미추홀구 주안동 ****번지 *호 광명아파트,PHMG120183510513047000026,3510500,"인천광역시 미추홀구 인주대로***번길 **, ***호 (주안동, 광명아파트)",22227,03,폐업,,,,44
씨유도화중앙점,2016-07-22,171248.949989726,439893.867292209,2026-04-22 22:32:37,I,03,폐업,2016-07-22 18:31:45,,2015-09-21,,,PHMG120153510021047000053,3510500,인천광역시 미추홀구 석바위로 ** (도화동),22139,03,폐업,,,032-864-9113,56
롯데하이마트(주) 도화점,2022-08-31,170743.862439391,440212.488365884,2026-04-22 22:32:45,I,03,폐업,2022-09-15 16:04:43,,2018-02-27,,인천광역시 미추홀구 도화동 ***-*번지 송월빌딩,PHMG120183510021047000007,3510500,"인천광역시 미추홀구 경인로 ***, 송월빌딩 *~*층 (도화동)",22120,03,폐업,,,032-868-9070,997.66
청조컴퍼니,,173406.131415167,441874.239810194,2026-04-22 22:38:47,I,13,영업중,2022-07-14 09:50:21,,2022-07-11,,인천광역시 부평구 십정동 *** 서희스타힐스 부평센트럴,PHMG120223540021047000226,3540000,"인천광역시 부평구 상정로 **, ***동 ****호 (십정동, 서희스타힐스 부평센트럴)",21443,01,영업/정상,,,,
락우드바이오,,176403.606129616,445115.936486454,2026-04-22 22:39:14,I,13,영업중,2025-05-15 13:14:17,,2024-03-19,,인천광역시 부평구 삼산동 ***-* 주영이레타운 *층 ***호 일부(***-*)호,PHMG120243540021047000036,3540000,"인천광역시 부평구 충선로***번길 **, 주영이레타운 *층 ***호 일부(***-*)호 (삼산동)",21344,01,영업/정상,,,,
큰언니작은언니샵,,170096.826206586,441289.916939651,2026-04-22 22:32:55,I,13,영업중,2021-11-04 14:11:51,,2021-10-29,,인천광역시 미추홀구 도화동 **** e편한세상도화 *단지,PHMG120213510513047000097,3510500,"인천광역시 미추홀구 숙골로***번길 **, ***동 **층 ****호 (도화동, e편한세상도화 *단지)",22114,01,영업/정상,,,032-572-0402,84.91
해피안힐링센터임학지점,,176652.154650376,449024.826865586,2026-04-22 22:35:21,I,15,전출,2025-09-08 09:23:51,,2023-08-09,,인천광역시 계양구 임학동 **-*,PHMG120233550020047000059,3550000,"인천광역시 계양구 경명대로 ****, *층 (임학동)",21031,05,제외/삭제/전출,,,,227
앨리스네백화점,,168827.925405046,438441.946560006,2026-04-22 22:32:51,I,15,전출,2021-06-17 17:37:56,,2020-07-21,,인천광역시 미추홀구 용현동 ***-* 헤리움메트로타워,PHMG120203510513047000040,3510500,"인천광역시 미추홀구 용정공원로**번길 **, 헤리움메트로타워 ***호 (용현동)",22188,05,제외/삭제/전출,,,,27
(주)대영광학,,176335.351698605,444399.340120921,2026-04-22 22:32:04,I,13,영업중,2013-10-23 10:40:07,,2000-12-15,403-015,인천광역시 부평구 부평*동 **번지***,PHMG120003540021047000009,3540000,인천광역시 부평구 부흥북로**번길 **-* (부평동),21352,01,영업/정상,,,032-505-2271,
다시온라이프동암점,2019-12-06,173687.572584081,440745.304836808,2026-04-22 22:33:01,I,03,폐업,2020-04-22 11:10:10,,2018-02-26,,인천광역시 부평구 십정동 ***번지 *호 *(일부)층,PHMG120183540021047000012,3540000,"인천광역시 부평구 아트센터로 *, *(일부)층 (십정동)",21439,03,폐업,,,,84.41
알퐁소 이마트 계양점,2012-09-19,176674.935225112,447677.795056986,2026-04-22 22:32:27,I,03,폐업,2012-09-24 16:38:14,,2011-07-07,407-825,인천광역시 계양구 작전서운동 ***번지 *호 이마트 계양점 지하*층,PHMG120113550020047000023,3550000,"인천광역시 계양구 봉오대로 *** (작전동,이마트 계양점 지하*층)",,03,폐업,,,032-541-7244,21
보령메디앙스부평롯데점,2009-06-23,,,2026-04-22 22:32:08,I,03,폐업,2009-06-23 15:26:57,,2002-09-09,403-011,인천광역시 부평구 부평*동 **번지***(*층),PHMG120023540021047000015,3540000,,,03,폐업,,,032-515-6763,
지에스(GS)25 계양동양점,2024-12-16,178366.763733758,450881.366003903,2026-04-22 22:33:16,I,03,폐업,2024-12-16 15:17:46,,2022-09-05,,인천광역시 계양구 동양동 ***,PHMG120223550020047000194,3550000,"인천광역시 계양구 당미*길 *, *층 일부호 (동양동)",21012,03,폐업,,,,42.9
현대가전,2011-07-08,,,2026-04-22 22:32:04,I,03,폐업,2011-07-08 17:26:47,,1999-02-24,403-010,인천광역시 부평구 부평동 ***번지*,PHMG119993540021047000001,3540000,,,03,폐업,,,032-522-3659,
세븐일레븐 인천부평동아점,2024-10-24,175014.645956207,443613.434992806,2026-04-22 22:39:08,I,03,폐업,2024-10-24 15:28:16,,2023-02-13,,인천광역시 부평구 부평동 **-* 부평동아아파트 A동 ***호,PHMG120233540021047000031,3540000,"인천광역시 부평구 부평문화로 **, A동 ***호 (부평동, 부평동아아파트)",21387,03,폐업,,,,
Gg food(지지푸드),2025-01-02,176023.13776561,442924.6514284,2026-04-22 22:32:35,I,03,폐업,2025-01-02 16:09:06,,2010-06-01,,인천광역시 부평구 부평동 ***번지 ***호,PHMG120103540021047000054,3540000,"인천광역시 부평구 장제로 **, ***호 (부평동, 동일빌딩)",21414,03,폐업,,,032-525-7531,17.71
GS25 삼산금성점,2017-06-13,176476.084624719,445031.729228073,2026-04-22 22:32:54,I,03,폐업,2017-06-13 17:43:25,,2015-08-17,,,PHMG120153540021047000054,3540000,"인천광역시 부평구 길주로***번길 *, ***호 (삼산동)",21344,03,폐업,,,,49.58
SM메디칼의료기,2009-11-10,,,2026-04-22 22:32:05,I,03,폐업,2009-11-11 17:29:49,,2006-01-02,,인천 미추홀구 주안*동 **-**,PHMG120063510021047000001,3510500,,,03,폐업,,,,
솔고헬스케어인천주안지점,2010-07-13,,,2026-04-22 22:32:07,I,03,폐업,2010-07-14 07:48:01,,2007-08-03,,인천 미추홀구 주안동****-**,PHMG120073510021047000016,3510500,,,03,폐업,,,032-446-0202,
이마트24 R부평한올점,,175902.96632973,444207.479510097,2026-04-22 22:39:06,I,13,영업중,2022-12-16 13:48:40,,2022-12-15,,인천광역시 부평구 부평동 ***-** *층 일부,PHMG120223540021047000371,3540000,"인천광역시 부평구 부흥로***번길 **, *층 일부호 (부평동)",21360,01,영업/정상,,,,
씨유 인하대학교점,,169575.887841576,438852.545637411,2026-04-22 22:32:56,I,13,영업중,2022-02-07 19:36:55,,2022-02-07,,인천광역시 미추홀구 용현동 ***-*,PHMG120223510513047000034,3510500,"인천광역시 미추홀구 인하로 **, *층 (용현동)",22207,01,영업/정상,,,,186.6
힐링 라이브 차콜,2015-12-10,176997.690843937,449537.616361087,2026-04-22 22:32:38,I,03,폐업,2015-12-16 09:50:18,,2015-02-27,407-320,인천광역시 계양구 병방동 ***번지 *호,PHMG120153550020047000011,3550000,인천광역시 계양구 병방시장로 ** (병방동),21027,03,폐업,,,032-556-1350,155.76
고은손길 케어,2015-04-27,170550.092590962,441116.208085962,2026-04-22 22:32:20,I,03,폐업,2015-04-30 09:00:12,,2011-08-25,402-806,인천광역시 미추홀구 도화동 **-*번지 *층,PHMG120113510021047000023,3510500,"인천광역시 미추홀구 장고개로 ** (도화동,*층)",,03,폐업,,,032-875-7433,56.21
GS25주안사거리점,,171616.572649955,439923.897670332,2026-04-22 22:33:02,I,13,영업중,2026-04-13 13:50:58,,2022-03-03,,인천광역시 미추홀구 주안동 ***-**,PHMG120223510513047000147,3510500,"인천광역시 미추홀구 석바위로 **, ***호 (주안동)",22136,01,영업/정상,,,,48
숯드림,,176885.055800665,446707.352187054,2026-04-22 22:39:11,I,15,전출,2023-11-23 11:22:48,,2023-04-21,,인천광역시 부평구 삼산동 **-* *층,PHMG120233540021047000094,3540000,"인천광역시 부평구 부평북로 ***, *층 (삼산동)",21318,05,제외/삭제/전출,,,,162.7
이허체험실,2022-07-01,174263.241646157,442959.01699249,2026-04-22 22:37:11,I,03,폐업,2022-07-04 10:25:21,,2019-11-26,,인천광역시 부평구 부평동 ***-** ***호 일부,PHMG120213540021047000023,3540000,"인천광역시 부평구 경원대로****번길 **, ***호 일부호 (부평동)",21405,03,폐업,,,,135.4
하이원,,167688.085613053,439146.239331465,2026-04-22 22:32:38,I,15,전출,2017-02-20 11:39:24,,2016-01-06,,,PHMG120163510021047000001,3510500,"인천광역시 미추홀구 토금중로 **, ***호 (용현동, 하나로쇼핑센타)",22186,05,제외/삭제/전출,,,,213
영스토어,2024-10-22,172696.281461775,439139.172365615,2026-04-22 22:37:54,I,03,폐업,2024-10-23 15:46:21,,2023-10-20,,인천광역시 미추홀구 주안동 ****-** 주안캐슬앤더샵에듀포레아파트,PHMG120233510513047000109,3510500,"인천광역시 미추홀구 경원대로***번길 **, ***동 ****호 (주안동, 주안캐슬앤더샵에듀포레아파트)",22147,03,폐업,,,,84
cu제물포대로점,2024-03-04,169375.599592163,440480.264269037,2026-04-22 22:32:55,I,03,폐업,2024-02-29 09:47:04,,2022-02-04,,인천광역시 미추홀구 숭의동 **-* 기술계학원,PHMG120223510513047000013,3510500,"인천광역시 미추홀구 경인로 ***, 기술계학원 *층 (숭의동)",22163,03,폐업,,,032-887-7405,192.4
라파의료기,,177086.843263191,449475.826356573,2026-04-22 22:32:34,I,13,영업중,2019-12-31 16:03:00,,2013-04-08,407-320,인천광역시 계양구 병방동 ***번지 *호 ***호,PHMG120133550020047000011,3550000,"인천광역시 계양구 병방로 * (병방동, ***호)",21028,01,영업/정상,,,,42.1
유명,,168491.227730116,437970.426123832,2026-04-22 22:38:24,I,13,영업중,2024-06-19 17:12:08,,2024-06-19,,인천광역시 미추홀구 학익동 ***-** 시티오씨엘 *단지 ***동 ****호,PHMG120243510513047000045,3510500,"인천광역시 미추홀구 학익로 ***, ***동 ****호 (학익동, 시티오씨엘 *단지)",22194,01,영업/정상,,,,84.98
메디넷코리아,2010-04-01,,,2026-04-22 22:32:08,I,03,폐업,2010-08-10 11:08:25,,2006-11-21,407-050,인천광역시 계양구 계산동 ****-*(***호),PHMG120063550020047000028,3550000,,,03,폐업,,,032-549-8333,
씨유(CU)도화드림점,2016-12-30,170631.089853973,440626.953603221,2026-04-22 22:32:39,I,03,폐업,2016-12-30 14:23:11,,2016-06-22,,,PHMG120163510021047000037,3510500,"인천광역시 미추홀구 석정로***번길 **, *층 (도화동)",22118,03,폐업,,,,89.43
세븐일레븐 인천숭의수봉점,2016-04-25,169722.191650028,440010.920016029,2026-04-22 22:32:38,I,03,폐업,2016-04-25 10:22:05,,2016-01-29,,,PHMG120163510021047000007,3510500,인천광역시 미추홀구 수봉안길 * (숭의동),22167,03,폐업,,,,49.5
세븐일레븐인천삼산사랑점,,177056.549081386,446264.767360694,2026-04-22 22:37:38,I,13,영업중,2024-02-28 13:10:08,,2021-05-07,,인천광역시 부평구 삼산동 ***-* *층 일부,PHMG120213540021047000052,3540000,"인천광역시 부평구 영성중로**번길 **, *층 일부호 (삼산동)",21321,01,영업/정상,,,,62.28
지에스25 용현엑슬루타워점,,167852.890771752,439526.253787748,2026-04-22 22:32:57,I,13,영업중,2025-03-24 11:54:10,,2022-02-11,,"인천광역시 미추홀구 용현동 *** 인천 용현 엑슬루타워 ***동 ***,*호",PHMG120223510513047000082,3510500,"인천광역시 미추홀구 아암대로**번길 **, ***동 ***,***,***호 (용현동, 인천 용현 엑슬루타워)",22175,01,영업/정상,,,,63.62
cu인천터미널역점,2023-03-23,173313.926525402,437767.610913384,2026-04-22 22:34:06,I,03,폐업,2023-03-22 16:54:13,,2022-07-19,,인천광역시 미추홀구 관교동 ** 인천터미널역,PHMG120223510513047000245,3510500,"인천광역시 미추홀구 예술로 지하**, 인천터미널역 지하*층 (관교동)",22242,03,폐업,,,,21.4
에스엠케이,,171582.904300544,439879.548598189,2026-04-22 22:32:38,I,13,영업중,2025-02-05 17:29:13,,2015-11-20,,인천광역시 미추홀구 주안동 ***-** 영빌딩,PHMG120153510021047000067,3510500,"인천광역시 미추홀구 석바위로 **-*, 영빌딩 (주안동)",22139,01,영업/정상,,,,15
현광학,2015-02-27,176420.575497967,444469.61543182,2026-04-22 22:32:37,I,03,폐업,2015-02-27 17:00:55,,2012-02-16,403-817,인천광역시 부평구 부평*동 ***번지 **호 *층,PHMG120123540021047000005,3540000,"인천광역시 부평구 부흥북로***번길 **, *층 (부평동)",,03,폐업,,,,
GS25인천상륙작전점,,177033.221626528,447486.541499484,2026-04-22 22:33:39,I,13,영업중,2022-10-04 09:48:54,,2022-09-30,,인천광역시 계양구 작전동 ***-* 까치마을태화.한진아파트,PHMG120223550020047000210,3550000,"인천광역시 계양구 효서로 ***, 상가동 *층 ***호,***호 (작전동, 까치마을태화.한진아파트)",21125,01,영업/정상,,,,59.76
(주)코리아세븐인천계양작전점,,176334.704155028,447885.495253679,2026-04-22 22:34:03,I,13,영업중,2024-02-19 21:15:20,,2022-12-15,,인천광역시 계양구 작전동 ***-*,PHMG120223550020047000229,3550000,"인천광역시 계양구 장제로 ***-**, *층 일부호 (작전동)",21085,01,영업/정상,,,,120
주식회사지엘바이오사이언스,,176787.703,449222.586,2026-04-22 22:38:13,I,13,영업중,2025-11-27 09:06:06,,2025-11-26,,인천광역시 계양구 임학동 **-* 셀파마빌딩,PHMG120253550020047000060,3550000,"인천광역시 계양구 장제로 ***, 셀파마빌딩 *층 일부호 (임학동)",21034,01,영업/정상,,,070-4741-9915,
드림팜,2024-10-24,176630.377843272,449320.799530052,2026-04-22 22:32:55,I,03,폐업,2024-10-23 17:34:49,,2024-10-23,,인천광역시 계양구 임학동 **-**,PHMG120213550020047000080,3550000,"인천광역시 계양구 임학안로**번길 **, *층 *호 (임학동)",21033,03,폐업,,,,26.4
시그니아독일보청기인천점,,171566.69329303,439606.241562848,2026-04-22 22:31:58,I,13,영업중,2020-05-12 17:03:46,,2000-04-12,,인천 미추홀구 주안*동 ***-*,PHMG120003510021047000001,3510500,인천광역시 미추홀구 경인로 *** (주안동),22154,01,영업/정상,,,032-861-9700,
S.K.메디칼(부평점),,175894.865579252,443867.670526293,2026-04-22 22:32:04,I,13,영업중,2013-10-23 10:36:40,,2000-05-08,403-014,인천광역시 부평구 부평*동 ***번지*,PHMG120003540021047000005,3540000,인천광역시 부평구 시장로**번길 * (부평동),21391,01,영업/정상,,,032-505-7582,
한독약국,,167033.128490374,441998.140674853,2026-04-22 22:32:34,I,13,영업중,2025-12-08 14:16:20,,2025-12-07,,인천광역시 동구 화수동 ***-**,PHMG120253500020047000006,3500000,"인천광역시 동구 운교로 *, *층 (화수동)",22508,01,영업/정상,,,032-772-8286,49.5
잘가또와,,174336.502608179,444859.765407744,2026-04-22 22:38:18,I,13,영업중,2021-08-09 16:18:31,,2021-08-04,,인천광역시 부평구 산곡동 ***-* 현대아파트 ***동 ****호,PHMG120213540021047000115,3540000,"인천광역시 부평구 안남로 ***, ***동 ****호 (산곡동, 현대아파트)",21363,01,영업/정상,,,,
CU 갈산역사점,,174857.191580278,446106.286144983,2026-04-22 22:39:03,I,13,영업중,2022-11-03 17:41:44,,2022-11-01,,인천광역시 부평구 청천동 *** 갈산역 지하*층일부,PHMG120223540021047000340,3540000,"인천광역시 부평구 부평대로 지하***, 갈산역 지하*층 일부호 (청천동)",21316,01,영업/정상,,,,
엔제리너스,,177306.393197911,446541.498525944,2026-04-22 22:39:18,I,13,영업중,2025-01-24 16:08:23,,2025-01-24,,인천광역시 부평구 삼산동 ***-* 삼산주공미래타운아파트 ***동 ***호,PHMG120253540021047000003,3540000,"인천광역시 부평구 영성중로 **, ***동 ***호 (삼산동, 삼산주공미래타운아파트)",21319,01,영업/정상,,,,
씨제이올리브영(주)인천시민공원점,,,,2026-04-22 22:36:21,I,13,영업중,2023-02-16 14:15:22,,2023-01-26,,인천광역시 미추홀구 주안동 * 포레나 미추홀,PHMG120233510513047000015,3510500,"인천광역시 미추홀구 경인로 ***, ***동 ****~****호 (주안동, 포레나 미추홀)",22148,01,영업/정상,,,,345.5
세븐일레븐 강화갑룡초교점,2025-12-02,156009.302891125,471252.80266454,2026-04-22 22:32:16,I,03,폐업,2025-12-16 18:05:17,,2022-02-16,,인천광역시 강화군 강화읍 갑곳리 ***-*,PHMG120223570013047000028,3570000,인천광역시 강화군 강화읍 강화대로***번길 **,23025,03,폐업,,,,51.3
펄스젬,2012-03-16,175578.873063967,447839.098223064,2026-04-22 22:32:26,I,03,폐업,2012-03-19 09:44:41,,2011-03-31,407-824,인천광역시 계양구 작전*동 ***번지 *호 *층,PHMG120113550020047000008,3550000,"인천광역시 계양구 작전시장로 ** (작전동,*층)",,03,폐업,,,032-546-9267,88
시원메딕스,,171895.464922851,440149.834702384,2026-04-22 22:38:30,I,13,영업중,2024-09-20 10:47:21,,2018-05-08,,인천광역시 미추홀구 주안동 ***-* 부건프라자 ***-*호,PHMG120243510513047000082,3510500,"인천광역시 미추홀구 주안중로**번길 *, 부건프라자 ***-*호 (주안동)",22135,01,영업/정상,,,,20
나우,,175531.711635908,445869.012330748,2026-04-22 22:38:43,I,13,영업중,2022-05-19 16:23:29,,2022-05-19,,인천광역시 부평구 갈산동 ***-* 한국아파트 ***동 ***호,PHMG120223540021047000193,3540000,"인천광역시 부평구 부평대로***번길 **, ***동 ***호 (갈산동, 한국아파트)",21333,01,영업/정상,,,,
플랜네트워크,,167518.744776739,439147.961993406,2026-04-22 22:32:46,I,13,영업중,2018-08-08 10:58:10,,2018-08-07,,인천광역시 미추홀구 용현동 ***번지 *호 *층 ***-*호,PHMG120183510513047000008,3510500,"인천광역시 미추홀구 아암대로 **, *층 ***-*호 (용현동)",22186,01,영업/정상,,,,49.5
주안보청기,,170429.906211155,439009.396558047,2026-04-22 22:32:47,I,13,영업중,2020-10-12 20:49:33,,2018-12-26,,인천광역시 미추홀구 주안동 ***-*,PHMG120183510513047000038,3510500,"인천광역시 미추홀구 인주대로 ***-*, *층 *호 (주안동)",22157,01,영업/정상,,,,88
JH의료기,,169108.395841491,439383.244237333,2026-04-22 22:32:54,I,13,영업중,2021-06-23 17:12:48,,2021-06-22,,인천광역시 미추홀구 용현동 ***-**,PHMG120213510513047000063,3510500,"인천광역시 미추홀구 인주대로***번길 *, *층 (용현동)",22183,01,영업/정상,,,,82.5
우먼스월드,,175883.83208653,448502.119770048,2026-04-22 22:32:47,I,15,전출,2019-05-29 11:12:41,,2019-01-28,,인천광역시 계양구 계산동 ***번지 **호 대양빌딩 *층,PHMG120193550020047000006,3550000,"인천광역시 계양구 주부토로 ***, 대양빌딩 *층 (계산동)",21052,05,제외/삭제/전출,,,070-5323-3015,230.36
씨유청천우리점,,173950.525790271,446047.635292108,2026-04-22 22:38:38,I,13,영업중,2022-02-22 11:50:36,,2022-02-17,,인천광역시 부평구 청천동 ***-** *층 일부,PHMG120223540021047000110,3540000,"인천광역시 부평구 마장로***번길 **, *층 일부호 (청천동)",21312,01,영업/정상,,,,
스바고,,171882.317277954,439901.387671924,2026-04-22 22:33:06,I,13,영업중,2022-04-29 13:57:31,,2022-04-27,,인천광역시 미추홀구 주안동 **-* 렉스텔*,PHMG120223510513047000190,3510500,"인천광역시 미추홀구 석바위로 **, 렉스텔* ***호 (주안동)",22140,01,영업/정상,,,,52.59
세븐일레븐 인천계양효성점,,174119.859801686,447309.236896504,2026-04-22 22:33:00,I,13,영업중,2022-03-22 17:13:15,,2022-03-22,,인천광역시 계양구 효성동 ***-*,PHMG120223550020047000096,3550000,"인천광역시 계양구 효서로***번길 *, *층 (효성동)",21105,01,영업/정상,,,,
㈜세원메디칼,2013-02-06,176607.326609066,448516.12033842,2026-04-22 22:32:16,I,24,직권폐업,2013-02-15 10:42:01,,2008-11-10,407-813,인천광역시 계양구 계산*동 ****번지,PHMG120083550020047000022,3550000,인천광역시 계양구 계산새로 ** (계산동),,04,취소/말소/만료/정지/중지,,,032-265-3912,
스킨새로이,,173718.604764279,446665.064392477,2026-04-22 22:39:18,I,13,영업중,2024-12-17 13:36:11,,2024-12-17,,인천광역시 부평구 청천동 *** 아이즈빌아울렛 *동 *층 ****호,PHMG120243540021047000124,3540000,"인천광역시 부평구 마장로 ***, 아이즈빌아울렛 *동 *층 ****호 (청천동)",21302,01,영업/정상,,,,65
