축산일련번호,축산업무구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,주사육업종,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
1692,가축사육업,성수농장,,218390.635326052,386239.943199047,2026-04-28 22:01:08,I,0000,정상,2026-03-24 10:47:54,,2008-07-09,0,456-841,경기도 안성시 미양면 양지리 ***-*,408000003320080218,4080000,한우,000,경기도 안성시 미양면 수로길 **-*,17601,,01,영업/정상,,,
1104,가축사육업,성원목장,2017-04-21,239414.737311379,397762.971106719,2026-04-28 22:01:02,I,0002,폐업,2017-04-24 15:41:15,,2005-08-03,0,456-912,경기도 안성시 일죽면 월정리 ***-*,408000003320051063,4080000,젖소,000,경기도 안성시 일죽면 서동대로 ****-**,,,03,폐업,,,
2209,가축사육업,영수목장,,228506.235974199,398956.579597831,2026-04-28 22:01:11,I,0000,정상,2016-09-06 14:03:29,,2011-07-21,,456-873,경기도 안성시 보개면 동평리 ***,408000003320110113,4080000,한우,000,경기도 안성시 보개면 동양길 **,,,01,영업/정상,,,
2369,가축사육업,두산목장,2019-04-03,220124.492211332,382207.93263543,2026-04-28 22:01:12,I,0002,폐업,2019-04-03 21:38:03,,2012-12-06,,456-851,경기도 안성시 서운면 현매리 ***-* (서운면 송죽길 ***-**),408000003320120094,4080000,육우,000,경기도 안성시 서운면 송죽길 ***-** ((서운면 송죽길 ***-**)),,,03,폐업,,,
403,가축사육업,만강목장,,222803.995492484,398643.333847068,2026-04-28 22:00:55,I,0000,정상,2016-09-05 20:14:20,,2005-04-04,0,456-921,경기도 안성시 고삼면 가유리 ***,408000003320050363,4080000,육우,000,경기도 안성시 고삼면 안성맞춤대로 ****-**,,,01,영업/정상,,,
1371,가축사육업,상원농장,2013-05-14,225071.232822641,399995.928426102,2026-04-28 22:01:05,I,0002,폐업,2013-05-19 14:11:10,,2007-05-18,0,456-921,경기도 안성시 고삼면 쌍지리 ****,408000003320070063,4080000,육우,000,경기도 안성시 고삼면 쌍지길 **-**,,,03,폐업,,,
1302,가축사육업,두교농장,,239699.465138758,390512.257133484,2026-04-28 22:01:04,I,0000,정상,2025-12-10 15:48:20,,2006-10-11,0,456-891,"경기도 안성시 죽산면 두교리 *** ,***,-*,***-*,산**-*",408000003320060047,4080000,육계,000,경기도 안성시 죽산면 용대길 **-*,17524,,01,영업/정상,,,
3,가축사육업,양성축산,,218727.777848754,392298.229259784,2026-04-28 22:00:52,I,0000,정상,2025-12-10 15:49:40,,2004-06-16,0,456-931,경기도 안성시 양성면 덕봉리 ***-*,408000003320040003,4080000,한우,000,경기도 안성시 양성면 지남촌길 **-***,,,01,영업/정상,,,
307,가축사육업,필상농장,,215669.286309657,392345.608277908,2026-04-28 22:00:54,I,0000,정상,2020-06-10 10:22:42,,2005-03-27,0,,경기도 안성시 양성면 방신리 ***,408000003320050267,4080000,한우,000,경기도 안성시 양성면 성하길 **-*,17503,,01,영업/정상,,,
641,가축사육업,새연정목장,,221759.604331824,393998.87116521,2026-04-28 22:00:57,I,0000,정상,2016-09-05 14:47:38,,2005-05-13,0,456-833,경기도 안성시 대덕면 보동리 ***,408000003320050601,4080000,젖소,000,경기도 안성시 대덕면 시미실길 **,,,01,영업/정상,,,
903,가축사육업,용태농장,2023-02-14,222465.454092632,397895.270080334,2026-04-28 22:01:00,I,0002,폐업,2023-02-14 10:57:12,,2005-06-22,0,,경기도 안성시 고삼면 신창리 *-*,408000003320050863,4080000,한우,000,경기도 안성시 고삼면 개울말길 **-*,17505,,03,폐업,,,
2075,가축사육업,거인농장,2014-12-10,236036.968237045,396452.583046308,2026-04-28 22:01:10,I,0002,폐업,2014-12-12 19:01:22,,2010-10-13,0,456-892,경기도 안성시 죽산면 두현리 ***-*,408000003320100089,4080000,한우,000,경기도 안성시 죽산면 두평길 **-**,,,03,폐업,,,
983,가축사육업,진밭목장,,225552.106617123,396308.902618844,2026-04-28 22:01:01,I,0000,정상,2022-08-03 15:28:04,,2005-07-07,0,456-873,"경기도 안성시 보개면 이전리 산 **-* , ***-*",408000003320050942,4080000,한우,000,경기도 안성시 보개면 이전봉산길 ***-**,17507,,01,영업/정상,,,
2047,가축사육업,시우농장,,221777.685289288,393908.044613324,2026-04-28 22:01:10,I,0000,정상,2020-10-14 13:25:27,,2010-07-23,0,456-833,경기도 안성시 대덕면 보동리 ***,408000003320100061,4080000,한우,000,경기도 안성시 대덕면 시미실길 **,,,01,영업/정상,,,
1352,가축사육업,똘똘이 목장,,225797.567270051,400166.591232064,2026-04-28 22:01:05,I,0000,정상,2025-05-09 15:30:27,,2007-04-19,0,456-921,경기도 안성시 고삼면 쌍지리 ****,408000003320070044,4080000,육우,000,경기도 안성시 고삼면 사동길 *-**,,,01,영업/정상,,,
1559,가축사육업,태웅농장,,222572.056606552,401566.916594097,2026-04-28 22:01:07,I,0000,정상,2023-03-23 14:18:17,,2008-04-08,0,456-932,경기도 안성시 양성면 미산리 ***-*,408000003320080085,4080000,한우,000,경기도 안성시 양성면 약산길 *-*,17500,,01,영업/정상,,,
1097,가축사육업,운영농장,,245237.170563875,399235.633969617,2026-04-28 22:01:02,I,0001,휴업,2022-10-07 08:56:36,,2005-08-03,0,456-911,경기도 안성시 일죽면 산북리 ***,408000003320051056,4080000,한우,000,경기도 안성시 일죽면 내산길 **-**,,,02,휴업,2022-10-05,2024-10-04,
2779,가축사육업,병학농장,,226356.10636851,391029.235437458,2026-04-28 22:01:14,I,0000,정상,2021-04-12 09:24:03,,2021-04-12,,,경기도 안성시 보개면 구사리 ** 번지 외 *필지,408000003320210013,4080000,한우,000,경기도 안성시 보개면 방죽안길 ***-**,17509,,01,영업/정상,,,
1382,가축사육업,유진농장,,241406.741216999,401438.205306572,2026-04-28 22:01:05,I,0000,정상,2022-11-24 10:56:39,,2007-06-15,0,456-914,경기도 안성시 일죽면 화곡리 ***-**,408000003320070074,4080000,한우,000,경기도 안성시 일죽면 화곡길 **,17526,,01,영업/정상,,,
1629,가축사육업,인원목장,,225778.095126636,400042.460193425,2026-04-28 22:01:08,I,0000,정상,2022-07-06 13:44:31,,2008-06-02,0,456-921,"경기도 안성시 고삼면 쌍지리 *** , ***-*, ***",408000003320080155,4080000,한우,000,경기도 안성시 고삼면 사동길 **,17504,,01,영업/정상,,,
584,가축사육업,강주농장,,217382.89235587,396274.166799574,2026-04-28 22:00:57,I,0004,말소,2023-04-28 17:03:21,,2005-05-03,0,456-931,경기도 안성시 양성면 동항리 **-*,408000003320050544,4080000,육우,000,,,,04,취소/말소/만료/정지/중지,,,
12,가축사육업,호내오,,221432.104367672,381514.027684416,2026-04-28 22:00:53,I,0000,정상,2021-09-13 14:03:43,,2004-06-17,0,456-851,경기도 안성시 서운면 송산리 ***,408000003320040012,4080000,젖소,000,경기도 안성시 서운면 사갑*길 ***-**,,,01,영업/정상,,,
738,가축사육업,화창농원,2022-06-30,,,2026-04-28 22:00:58,I,0002,폐업,2022-07-04 13:09:21,,2005-05-26,0,456-823,경기도 안성시 공도읍 만정리 산 **,408000003320050698,4080000,돼지,000,,,,03,폐업,,,
2700,가축사육업,두산 원목장,,220150.380088518,382160.509495927,2026-04-28 22:01:13,I,0000,정상,2026-03-23 09:06:43,,2019-04-08,,,경기도 안성시 서운면 현매리 ***-*,408000003320190011,4080000,육우,000,경기도 안성시 서운면 송죽길 ***-**,17608,,01,영업/정상,,,
1671,가축사육업,천우목장,,218775.65527404,394869.962378362,2026-04-28 22:01:08,I,0000,정상,2021-09-29 15:54:48,,2008-07-06,0,456-931,경기도 안성시 양성면 구장리 ***-*,408000003320080197,4080000,한우,000,경기도 안성시 양성면 한내로 ***-*,,,01,영업/정상,,,
1928,가축사육업,승진목장,,227585.406828959,387583.627197908,2026-04-28 22:01:09,I,0000,정상,2016-09-04 11:42:23,,2009-08-17,0,456-861,경기도 안성시 금광면 오산리 ***-*,408000003320090160,4080000,한우,000,,,,01,영업/정상,,,
2071,가축사육업,일오유통(부속)목장,,211594.04556739,386121.229754768,2026-04-28 22:01:10,I,0000,정상,2016-09-11 14:53:27,,2010-10-07,0,456-821,경기도 안성시 공도읍 중복리 ***,408000003320100085,4080000,육우,000,경기도 안성시 공도읍 원중복길 ***,,,01,영업/정상,,,
2547,가축사육업,금비농장,,218144.153442655,395126.282246689,2026-04-28 22:01:13,I,0000,정상,2022-08-11 14:01:03,,2016-04-15,,456-931,경기도 안성시 양성면 구장리 **,408000003320160014,4080000,육우,000,경기도 안성시 양성면 한내로 **-**,17502,,01,영업/정상,,,
2496,가축사육업,대한농장,,215669.753562099,386103.348723964,2026-04-28 22:01:12,I,0000,정상,2023-03-23 14:19:40,,2015-06-08,,456-824,경기도 안성시 공도읍 웅교리 ***-*,408000003320150011,4080000,한우,000,경기도 안성시 공도읍 불당안길 **-**,17566,,01,영업/정상,,,
2255,가축사육업,태근농장,,234595.66447589,400086.825330102,2026-04-28 22:01:11,I,0000,정상,2016-09-06 14:48:15,,2011-11-23,,456-883,경기도 안성시 삼죽면 율곡리 **,408000003320110154,4080000,한우,000,경기도 안성시 삼죽면 밤고개안길 ***-**,,,01,영업/정상,,,
898,가축사육업,성환농장,,225461.605280641,399415.663977978,2026-04-28 22:01:00,I,0000,정상,2016-09-09 13:14:50,,2005-06-22,0,456-921,경기도 안성시 고삼면 쌍지리 ***-*,408000003320050858,4080000,한우,000,경기도 안성시 고삼면 고삼호수로 ***,,,01,영업/정상,,,
2216,가축사육업,주황농장,,222517.160075591,395452.717434072,2026-04-28 22:01:11,I,0000,정상,2023-06-26 13:17:42,,2011-08-19,,456-832,경기도 안성시 대덕면 토현리 ***-*,408000003320110120,4080000,한우,000,경기도 안성시 대덕면 김중만장군길 **-**,,,01,영업/정상,,,
537,가축사육업,치원농장,,231072.813602945,388225.830761474,2026-04-28 22:00:56,I,0000,정상,2022-10-24 14:11:03,,2005-04-25,0,456-862,경기도 안성시 금광면 오흥리 ***-*,408000003320050497,4080000,한우,000,경기도 안성시 금광면 가협길 **-**,17534,,01,영업/정상,2022-09-27,2024-09-26,
2480,가축사육업,황소농장,,221138.430193778,396818.619437332,2026-04-28 22:01:12,I,0000,정상,2019-01-24 15:04:56,,2014-12-30,,456-931,경기도 안성시 양성면 방축리 *** 외 *필지(***),408000003320140041,4080000,한우,000,,,,01,영업/정상,,,
2200,가축사육업,한산목장,2021-11-05,227492.889771076,387105.681687856,2026-04-28 22:01:11,I,0002,폐업,2021-11-11 18:04:14,,2011-07-06,,456-861,경기도 안성시 금광면 오산리 ***,408000003320110105,4080000,한우,000,경기도 안성시 금광면 금광오산로 **,,,03,폐업,,,
1800,가축사육업,장식농장,2015-05-14,227115.622925399,387289.280142519,2026-04-28 22:01:09,I,0002,폐업,2016-08-31 13:33:53,,2009-02-02,0,456-861,경기도 안성시 금광면 오산리 ***,408000003320090032,4080000,육우,000,경기도 안성시 금광면 오산길 **-*,,,03,폐업,,,
50,가축사육업,광희 농장,2025-06-29,217671.975408463,391758.548026898,2026-04-28 22:00:53,I,0002,폐업,2025-06-29 10:58:09,,2005-01-15,0,456-933,경기도 안성시 양성면 삼암리 ***,408000003320050010,4080000,한우,000,경기도 안성시 양성면 명삼길 ***,,,03,폐업,,,
2161,가축사육업,소소농장,2019-03-12,240575.368206654,399061.747715071,2026-04-28 22:01:11,I,0002,폐업,2019-03-12 14:39:58,,2011-04-18,0,456-912,경기도 안성시 일죽면 월정리 ***,408000003320110066,4080000,한우,000,경기도 안성시 일죽면 소라태길 **-*,,,03,폐업,,,
1633,가축사육업,도곡리농장,2024-05-08,219038.474738091,397658.580124435,2026-04-28 22:01:08,I,0002,폐업,2024-05-09 14:02:59,,2008-06-09,0,456-931,경기도 안성시 양성면 도곡리 ***,408000003320080159,4080000,한우,000,경기도 안성시 양성면 도곡길 **-**,,,03,폐업,,,
1051,가축사육업,올림픽목장,2020-06-29,211152.940372784,398486.566019668,2026-04-28 22:01:02,I,0002,폐업,2020-07-01 20:15:09,,2005-07-20,0,456-812,경기도 안성시 원곡면 산하리 ***-*,408000003320051010,4080000,젖소,000,경기도 안성시 원곡면 행골길 ***,,,03,폐업,,,
938,가축사육업,미선농장,,232388.058217168,393015.636544743,2026-04-28 22:01:00,I,0000,정상,2022-07-06 13:28:06,,2005-06-29,0,456-881,경기도 안성시 삼죽면 미장리 ***-*,408000003320050898,4080000,한우,000,경기도 안성시 삼죽면 신미*길 **-*,17517,,01,영업/정상,,,
236,가축사육업,은영목장,,212172.722942272,394727.252117857,2026-04-28 22:00:54,I,0000,정상,2019-08-19 17:23:33,,2005-03-19,0,456-812,경기도 안성시 원곡면 지문리 ***,408000003320050196,4080000,젖소,000,경기도 안성시 원곡면 지산길 **,17553,,01,영업/정상,,,
1753,가축사육업,우림농장,,240729.372014695,397731.094746918,2026-04-28 22:01:08,I,0000,정상,2024-03-18 13:04:44,,2008-11-13,0,456-912,경기도 안성시 일죽면 월정리 ****,408000003320080279,4080000,한우,000,경기도 안성시 일죽면 장암초교길 ***-**,,,01,영업/정상,,,
1192,가축사육업,케리목장,2019-06-10,,,2026-04-28 22:01:03,I,0002,폐업,2019-06-11 13:19:24,,2005-11-14,0,456-912,경기도 안성시 일죽면 고은리 ***,408000003320051142,4080000,젖소,000,,,,03,폐업,,,
1742,가축사육업,강인목장,,242689.231814874,400600.633914545,2026-04-28 22:01:08,I,0000,정상,2025-01-16 17:59:41,,2008-10-01,0,456-914,경기도 안성시 일죽면 신흥리 ***-*,408000003320080268,4080000,젖소,000,경기도 안성시 일죽면 죽화로 ***-**,,,01,영업/정상,,,
565,가축사육업,태양농장,,225205.124840121,386599.240354856,2026-04-28 22:00:57,I,0000,정상,2022-12-28 13:43:38,,2005-04-28,0,456-290,경기도 안성시 중리동 **-*,408000003320050525,4080000,한우,000,경기도 안성시 발화대길 ***-**(중리동),17596,,01,영업/정상,,,
2102,가축사육업,남풍목장,,228289.337000157,396705.462649493,2026-04-28 22:01:11,I,0000,정상,2016-09-06 16:24:48,,2011-02-07,0,456-873,경기도 안성시 보개면 남풍리 ***,408000003320110009,4080000,한우,000,경기도 안성시 보개면 남풍길 ***-*,,,01,영업/정상,,,
1399,가축사육업,이슬농장,,242348.781882548,398429.909568974,2026-04-28 22:01:05,I,0000,정상,2018-04-25 19:17:58,,2007-08-08,0,456-911,경기도 안성시 일죽면 가리 ***-* 외 *필지,408000003320070091,4080000,한우,000,경기도 안성시 일죽면 금일로 ***-**,17528,,01,영업/정상,,,
542,가축사육업,정수A목장,,235583.0049131,394634.56341817,2026-04-28 22:00:56,I,0000,정상,2025-03-08 10:49:40,,2005-04-25,0,456-891,경기도 안성시 죽산면 장계리 ***-*,408000003320050502,4080000,젖소,000,경기도 안성시 죽산면 장계길 **-**,,,01,영업/정상,,,
1469,가축사육업,준 농장,,220970.775788817,383124.665070839,2026-04-28 22:01:06,I,0000,정상,2021-10-20 17:09:29,,2007-12-27,0,456-842,경기도 안성시 미양면 강덕리 ***-*,408000003320070161,4080000,육계,000,경기도 안성시 미양면 서변*길 **-**,17604,,01,영업/정상,,,
1903,가축사육업,화광목장,2014-09-15,227254.448988762,387718.966670743,2026-04-28 22:01:09,I,0002,폐업,2014-09-17 10:17:22,,2009-06-15,0,456-861,경기도 안성시 금광면 내우리 ***-*,408000003320090135,4080000,한우,000,,,,03,폐업,,,
794,가축사육업,장철농장,2013-03-11,241284.934637402,401171.11306338,2026-04-28 22:00:59,I,0002,폐업,2013-03-12 11:05:52,,2005-06-07,0,456-914,경기도 안성시 일죽면 화곡리 ***-*,408000003320050754,4080000,한우,000,경기도 안성시 일죽면 일죽신흥로 **-*,,,03,폐업,,,
2128,가축사육업,하나목장,2013-10-25,227544.52319508,397085.420585602,2026-04-28 22:01:11,I,0002,폐업,2013-10-28 10:10:41,,2011-03-08,0,456-873,경기도 안성시 보개면 남풍리 산 **,408000003320110033,4080000,한우,000,,,,03,폐업,,,
2237,가축사육업,정우농장,2019-09-30,219578.716825882,387726.833675752,2026-04-28 22:01:11,I,0002,폐업,2019-10-02 23:08:09,,2011-11-02,,456-831,경기도 안성시 대덕면 죽리 ***,408000003320110139,4080000,한우,000,경기도 안성시 대덕면 죽촌길 ***,17547,,03,폐업,,,
1877,가축사육업,명동목장,,227430.253331066,384263.054130555,2026-04-28 22:01:09,I,0000,정상,2016-09-07 10:53:13,,2009-04-18,0,456-861,경기도 안성시 금광면 석하리 ***,408000003320090109,4080000,한우,000,경기도 안성시 금광면 대동길 **-**,,,01,영업/정상,,,
2577,가축사육업,쌍지농장,2019-03-20,226039.632913704,400393.182013738,2026-04-28 22:01:13,I,0002,폐업,2019-03-21 11:26:24,,2016-11-07,,,경기도 안성시 고삼면 쌍지리 ***-*,408000003320160043,4080000,염소,000,,,,03,폐업,,,
1824,가축사육업,약산농장,,222469.196649093,401592.662348895,2026-04-28 22:01:09,I,0000,정상,2016-09-07 13:00:11,,2009-02-23,0,456-932,경기도 안성시 양성면 미산리 ***-*,408000003320090056,4080000,한우,000,경기도 안성시 양성면 미리내성지로 ***,,,01,영업/정상,,,
509,가축사육업,상경농장,,244192.06219843,400611.59493345,2026-04-28 22:00:56,I,0000,정상,2020-07-17 14:35:17,,2005-04-20,0,456-914,경기도 안성시 일죽면 당촌리 ***-* (외 *필지),408000003320050469,4080000,한우,000,,,,01,영업/정상,,,
7,가축사육업,청수농장,,217278.609090634,384598.708090212,2026-04-28 22:00:53,I,0000,정상,2024-07-01 09:51:21,,2004-06-17,0,456-842,경기도 안성시 미양면 개정리 ***-*,408000003320040007,4080000,한우,000,경기도 안성시 미양면 미양로 ***,,,01,영업/정상,,,
1780,가축사육업,태선농장,2018-01-02,217664.089140065,385180.091506942,2026-04-28 22:01:08,I,0002,폐업,2018-01-02 20:00:21,,2009-01-19,0,456-842,경기도 안성시 미양면 개정리 **-**,408000003320090012,4080000,한우,000,경기도 안성시 미양면 미양로 ***,,,03,폐업,,,
1219,가축사육업,영안농장,2019-09-30,211661.5538592,393640.488288537,2026-04-28 22:01:03,I,0002,폐업,2019-10-02 23:07:47,,2005-12-21,0,456-811,경기도 안성시 원곡면 내가천리 **-*,408000003320051169,4080000,한우,000,,,,03,폐업,,,
1196,가축사육업,제흥농장,2024-05-08,244832.27529996,398887.568832104,2026-04-28 22:01:03,I,0002,폐업,2024-05-09 14:01:57,,2005-11-14,0,,경기도 안성시 일죽면 산북리 ***,408000003320051146,4080000,한우,000,경기도 안성시 일죽면 주래본죽로 ***-**,17528,,03,폐업,,,
685,가축사육업,두호농장,,216350.256468023,391855.655052289,2026-04-28 22:00:58,I,0004,말소,2023-04-28 17:02:47,,2005-05-21,0,456-933,경기도 안성시 양성면 방신리 ***-*,408000003320050645,4080000,돼지,000,경기도 안성시 양성면 덕봉서원로 ***-**,,,04,취소/말소/만료/정지/중지,,,
740,가축사육업,성원농장,,217597.793643757,388200.760859702,2026-04-28 22:00:58,I,0000,정상,2025-08-14 14:31:01,,2005-05-26,0,456-824,"경기도 안성시 공도읍 신두리 ***-** ,-**,-**",408000003320050700,4080000,종계/산란계,000,경기도 안성시 공도읍 대신두길 **,17558,,01,영업/정상,,,
964,가축사육업,재영농장,,227232.646688822,386797.687754572,2026-04-28 22:01:01,I,0000,정상,2017-07-17 09:16:40,,2005-07-01,0,456-861,경기도 안성시 금광면 오산리 ***-*,408000003320050924,4080000,육우,000,경기도 안성시 금광면 금광오산로 *-**,,,01,영업/정상,,,
2127,가축사육업,은성농장,,222697.761305805,398146.723363395,2026-04-28 22:01:11,I,0000,정상,2021-08-13 17:37:21,,2011-03-02,0,456-921,경기도 안성시 고삼면 가유리 ***,408000003320110032,4080000,한우,000,경기도 안성시 고삼면 무쇠막안길 **,17505,,01,영업/정상,,,
1679,가축사육업,민수목장,,226677.942209639,386699.200127294,2026-04-28 22:01:08,I,0001,휴업,2022-09-21 17:43:48,,2008-07-07,0,456-861,경기도 안성시 금광면 개산리 ***-*,408000003320080205,4080000,한우,000,경기도 안성시 금광면 바우덕이로 ***,,,02,휴업,2022-09-21,2024-09-20,
2485,가축사육업,삼죽농장,2017-05-25,235799.443156579,398654.091978423,2026-04-28 22:01:12,I,0002,폐업,2017-05-25 15:06:35,,2015-01-22,,456-883,경기도 안성시 삼죽면 내장리 ** 외 *필지,408000003320150001,4080000,돼지,000,경기도 안성시 삼죽면 상삼로 ***,17512,,03,폐업,,,
498,가축사육업,삼형제농장,,222080.945972772,389616.495500986,2026-04-28 22:00:55,I,0000,정상,2016-09-09 13:47:54,,2005-04-16,0,456-260,경기도 안성시 옥산동 ***-*,408000003320050458,4080000,한우,000,경기도 안성시 옥산들*길 ** (옥산동),,,01,영업/정상,,,
160,가축사육업,소호목장1,,221967.586198042,396614.821819186,2026-04-28 22:00:53,I,0000,정상,2023-09-12 13:37:54,,2005-03-05,0,456-922,경기도 안성시 고삼면 대갈리 ***,408000003320050120,4080000,한우,000,경기도 안성시 고삼면 윗갈미길 **,17505,,01,영업/정상,,,
1882,가축사육업,소나무목장,,215760.727010581,390498.594762906,2026-04-28 22:01:09,I,0000,정상,2016-09-06 16:52:24,,2009-04-23,0,456-823,경기도 안성시 공도읍 만정리 ***,408000003320090114,4080000,젖소,000,경기도 안성시 공도읍 만수로 ***,,,01,영업/정상,,,
1609,가축사육업,송아지 목장,2020-04-27,235014.600054166,395660.127013267,2026-04-28 22:01:08,I,0002,폐업,2020-04-28 15:48:45,,2008-05-15,0,456-892,경기도 안성시 죽산면 장능리 ***,408000003320080135,4080000,한우,000,경기도 안성시 죽산면 능북길 **,,,03,폐업,,,031-676-3121
1040,가축사육업,석윤농장,2019-05-16,210657.659247539,393191.422846519,2026-04-28 22:01:02,I,0002,폐업,2019-05-16 17:08:24,,2005-07-20,0,456-811,경기도 안성시 원곡면 내가천리 ***-*,408000003320050999,4080000,육우,000,,,,03,폐업,,,
981,가축사육업,두배로목장,,229499.183904374,399936.450325365,2026-04-28 22:01:01,I,0000,정상,2016-08-31 15:09:13,,2005-07-07,0,456-873,경기도 안성시 보개면 북가현리 ***,408000003320050940,4080000,한우,000,경기도 안성시 보개면 보삼로 ***,,,01,영업/정상,,,
25,가축사육업,재일목장,,213035.298290352,387407.334349728,2026-04-28 22:00:53,I,0000,정상,2020-12-16 13:50:13,,2004-09-02,0,456-826,경기도 안성시 공도읍 진사리 ***-*,408000003320040021,4080000,젖소,000,경기도 안성시 공도읍 진사*길 *,,,01,영업/정상,,,
1157,가축사육업,유진농장,,241406.741216999,401438.205306572,2026-04-28 22:01:03,I,0004,말소,2018-02-02 17:00:05,,2005-08-22,0,456-914,경기도 안성시 일죽면 화곡리 ***-**,408000003320051116,4080000,육우,000,경기도 안성시 일죽면 화곡길 **,,,04,취소/말소/만료/정지/중지,,,
722,가축사육업,영두목장,2021-04-07,233258.042203852,398585.448550825,2026-04-28 22:00:58,I,0002,폐업,2021-04-09 09:22:57,,2005-05-25,0,456-882,경기도 안성시 삼죽면 덕산리 ***,408000003320050682,4080000,육우,000,,,,03,폐업,,,
2349,가축사육업,주호농장,,219032.070044155,389440.5394718,2026-04-28 22:01:12,I,0000,정상,2016-08-30 10:56:28,,2012-07-17,,456-831,경기도 안성시 대덕면 내리 *** 외*필지,408000003320120074,4080000,육우,000,경기도 안성시 대덕면 한천길 **-** (외*필지),,,01,영업/정상,,,
1358,가축사육업,우석농장,,241450.195173138,402415.476496329,2026-04-28 22:01:05,I,0000,정상,2020-04-06 13:26:10,,2007-04-19,0,456-914,경기도 안성시 일죽면 신흥리 *** ***번지,408000003320070050,4080000,한우,000,경기도 안성시 일죽면 선유동길 **-**,17526,,01,영업/정상,,,
224,가축사육업,정환농장,,218325.809269499,395660.593105144,2026-04-28 22:00:54,I,0000,정상,2018-08-23 20:16:35,,2005-03-16,0,456-934,경기도 안성시 양성면 석화리 ***,408000003320050184,4080000,한우,000,경기도 안성시 양성면 돌꽃지길 ***-*,17502,,01,영업/정상,,,
595,가축사육업,항선농장,,218332.148676334,395732.441157667,2026-04-28 22:00:57,I,0000,정상,2026-03-17 15:55:29,,2005-05-03,0,456-934,"경기도 안성시 양성면 석화리 ***-* ,***-*,***-*",408000003320050555,4080000,육우,000,경기도 안성시 양성면 돌꽃지길 ***-**,17502,,01,영업/정상,,,
2662,가축사육업,새빛농장,2023-05-24,222415.087942541,401687.798064436,2026-04-28 22:01:13,I,0002,폐업,2023-05-24 16:43:43,,2018-08-09,,,경기도 안성시 양성면 미산리 ***,408000003320180023,4080000,육우,000,경기도 안성시 양성면 미리내성지로 ***-*,17500,,03,폐업,,,
1233,가축사육업,큰마음목장,,239271.436599235,402582.784348224,2026-04-28 22:01:03,I,0000,정상,2016-05-31 13:37:49,,2005-12-27,0,456-912,경기도 안성시 일죽면 고은리 ***-*,408000003320051183,4080000,젖소,000,경기도 안성시 일죽면 고목길 **-**,17525,,01,영업/정상,,,
580,가축사육업,영배농장,2018-07-04,217614.480652089,392166.438453081,2026-04-28 22:00:57,I,0002,폐업,2018-07-05 18:37:13,,2005-05-03,0,456-933,경기도 안성시 양성면 명목리 ***,408000003320050540,4080000,종계/산란계,000,,,,03,폐업,,,
2715,가축사육업,C·F,,237376.884789801,393335.188507268,2026-04-28 22:01:14,I,0000,정상,2019-05-24 17:40:34,,2019-05-24,,,경기도 안성시 죽산면 당목리 ***-*,408000003320190024,4080000,돼지,000,경기도 안성시 죽산면 걸미로 ***-**,17524,,01,영업/정상,,,
416,가축사육업,풍산농장,2014-01-17,,,2026-04-28 22:00:55,I,0002,폐업,2014-01-22 10:37:10,,2005-04-07,0,456-931,경기도 안성시 양성면 구장리 **-*,408000003320050376,4080000,육우,000,경기도 안성시 양성면 한내로 ***-*,,,03,폐업,,,
1076,가축사육업,민수농장,2021-05-11,219890.110694334,384999.988498072,2026-04-28 22:01:02,I,0002,폐업,2021-05-11 20:03:56,,2005-07-28,0,456-844,경기도 안성시 미양면 마산리 ***-*,408000003320051035,4080000,한우,000,경기도 안성시 미양면 마산길 ***-*,,,03,폐업,,,
232,가축사육업,대성농장,2006-12-28,,,2026-04-28 22:00:54,I,0002,폐업,2006-12-28 16:22:10,,2005-03-16,0,456-931,경기도 안성시 양성면 동항리 **-*,408000003320050192,4080000,돼지,000,경기도 안성시 양성면 교동길 **-**,,,03,폐업,,,
1507,가축사육업,형래농장,2017-09-04,222885.625731876,398810.963093627,2026-04-28 22:01:07,I,0002,폐업,2017-09-04 21:09:23,,2008-02-25,0,456-921,경기도 안성시 고삼면 가유리 ***,408000003320080033,4080000,한우,000,경기도 안성시 고삼면 안성맞춤대로 ****-*,,,03,폐업,,,
2096,가축사육업,수만농장,2011-12-21,220506.832740253,395589.292386686,2026-04-28 22:01:11,I,0002,폐업,2011-12-21 10:56:58,,2011-01-01,0,456-931,경기도 안성시 양성면 방축리 ***,408000003320110003,4080000,육우,000,경기도 안성시 양성면 한내로 ***-**,,,03,폐업,,,
1950,가축사육업,성연농장,,224255.627718202,384503.814830482,2026-04-28 22:01:09,I,0000,정상,2022-06-20 13:13:13,,2009-10-26,0,456-853,경기도 안성시 서운면 신기리 ***-*,408000003320090182,4080000,한우,000,경기도 안성시 서운면 서운신기길 **-**,17606,,01,영업/정상,,,
352,가축사육업,원터농장,,244691.258562073,396677.652306411,2026-04-28 22:00:54,I,0000,정상,2019-06-04 11:39:58,,2005-03-30,0,469-913,경기도 안성시 일죽면 금산리 ***-*,408000003320050312,4080000,한우,000,경기도 안성시 일죽면 일생로 ***-**,17533,,01,영업/정상,,,
