사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
스타키보청기 중구센터,,200941.200748117,450359.729461238,2026-04-28 22:32:26,I,13,영업중,2014-05-12 14:36:58,,2014-05-08,100-841,서울특별시 중구 신당동 ***번지 **호 *층,PHMG120143010033047000034,3010000,"서울특별시 중구 다산로 ***, *층 (신당동)",04590,01,영업/정상,,,,
(주)코리아세븐 M을지로3가역점,2015-02-12,199337.216101397,451681.697719483,2026-04-28 22:32:28,I,03,폐업,2015-02-12 20:03:05,,2014-10-27,100-847,서울특별시 중구 을지로*가 ***번지 *호 지하철역사내 상가 ***-D*,PHMG120143010033047000074,3010000,"서울특별시 중구 을지로 지하 ***, ***-D*호 (을지로*가, 지하철역사내 상가)",,03,폐업,,,,
(주)바로닥터,,200456.278058634,451070.840181223,2026-04-28 22:32:39,I,13,영업중,2020-02-28 13:54:32,,2018-09-13,,서울특별시 중구 장충동*가 *번지,PHMG120203010033047000014,3010000,"서울특별시 중구 퇴계로**길 **, *층 (장충동*가)",04616,01,영업/정상,,,02-3482-2210,
세븐일레븐 아시아미디어점,,199269.407920007,451282.308761837,2026-04-28 22:32:44,I,13,영업중,2022-02-18 11:38:56,,2022-02-15,,서울특별시 중구 초동 **,PHMG120223010033047000086,3010000,"서울특별시 중구 충무로 **, ***호, ***호 (초동)",04555,01,영업/정상,,,02-2200-2275,
상록팜,2023-01-18,177395.488631964,451974.165562774,2026-04-28 22:32:17,I,03,폐업,2023-01-18 17:52:40,,2020-06-25,,인천광역시 계양구 귤현동 ***번지 *호 성도빌딩,PHMG120203550020047000039,3550000,"인천광역시 계양구 만봉길 **, 성도빌딩 *층 (귤현동)",21016,03,폐업,,,,40
신성메디,2015-04-03,176694.119479296,449254.861161551,2026-04-28 22:32:03,I,03,폐업,2015-04-06 12:55:57,,2015-01-05,407-814,인천광역시 계양구 임학동 **번지 훼밀리코아 ****호,PHMG120153550020047000001,3550000,"인천광역시 계양구 임학동로 **, ****호 (임학동, 훼밀리코아)",,03,폐업,,,,6.21
보성의료기,2012-03-27,198945.173591892,451409.865164617,2026-04-28 22:32:03,I,03,폐업,2012-03-27 13:49:54,,2007-09-20,100-032,서울특별시 중구 저동*가 **번지 **층,PHMG120073010033047000043,3010000,"서울특별시 중구 마른내로 * (저동*가,**층)",,03,폐업,,,22700460,
샤인덴탈 노원,2013-12-31,197175.200250032,450823.319779918,2026-04-28 22:32:22,I,03,폐업,2013-12-31 14:05:25,,2012-01-04,100-858,서울특별시 중구 중림동 **번지 *호 *층,PHMG120123010033047000002,3010000,"서울특별시 중구 청파로 *** (중림동, *층)",,03,폐업,,,,
이롬황성주생식 신당지사,2018-05-29,200802.727701072,450100.127638921,2026-04-28 22:32:25,I,03,폐업,2018-05-29 09:55:58,,2013-11-21,100-827,서울특별시 중구 신당동 ***번지 *호 현대빌딩 ***호,PHMG120133010033047000067,3010000,"서울특별시 중구 다산로 ***, ***호 (신당동, 현대빌딩)",04597,03,폐업,,,02-2233-2566,
지에스25 중구황학점,,201887.016026142,451912.395606815,2026-04-28 22:32:31,I,13,영업중,2015-07-07 11:13:59,,2015-07-06,100-870,서울특별시 중구 황학동 ****번지 지하*층,PHMG120153010033047000087,3010000,"서울특별시 중구 난계로**길 **, 지하*층 (황학동)",04573,01,영업/정상,,,,
씨유 신당퇴계로점,,201117.540470592,451396.224903096,2026-04-28 22:32:44,I,13,영업중,2022-02-04 14:30:10,,2022-02-02,,서울특별시 중구 신당동 ***-**,PHMG120223010033047000019,3010000,"서울특별시 중구 퇴계로 ***-*, *층 (신당동)",04612,01,영업/정상,,,,
(주)헤세드피엘,2025-12-22,198744.433228989,451677.065126229,2026-04-28 22:32:46,I,24,직권폐업,2025-12-22 14:51:02,,2024-05-27,,서울특별시 중구 장교동 * 장교빌딩,PHMG120243010033047000038,3010000,"서울특별시 중구 삼일대로 ***, 장교빌딩 ***호 (장교동)",04541,04,취소/말소/만료/정지/중지,,,,
롯데쇼핑(주) 롯데마트 제타플렉스 서울역점,,197242.994816102,450658.947895548,2026-04-28 22:31:58,I,13,영업중,2026-01-02 14:37:25,,2004-05-14,,서울특별시 중구 봉래동*가 ***,PHMG120043010033047000008,3010000,"서울특별시 중구 청파로 ***, *층 (봉래동*가)",04509,01,영업/정상,,,02-390-2500,
동서의료기산업(주),,197511.217969557,450658.200814849,2026-04-28 22:32:29,I,15,전출,2022-08-29 10:18:44,,2014-11-17,100-161,서울특별시 중구 봉래동*가 ***번지 *호 신도빌딩 ***호 일부,PHMG120143010033047000143,3010000,"서울특별시 중구 세종대로*길 * (봉래동*가, 신도빌딩 ***호일부)",04512,05,제외/삭제/전출,,,02-771-7275,
씨제이올리브영(주) 동대문역사문화공원역점,,200641.868412842,451655.163829243,2026-04-28 22:32:28,I,13,영업중,2023-02-16 11:41:15,,2014-10-23,,서울특별시 중구 을지로*가 **-***,PHMG120143010033047000071,3010000,"서울특별시 중구 장충단로 ***, *층, *층 (을지로*가)",04564,01,영업/정상,,,02-2279-8851,
하비카디오 주식회사,,199733.225714011,451140.879758189,2026-04-28 22:32:46,I,13,영업중,2025-07-16 10:05:36,,2024-02-07,,서울특별시 중구 충무로*가 *** 남산 센트럴 자이,PHMG120253010033047000007,3010000,"서울특별시 중구 퇴계로 ***, *층 ***호 (충무로*가, 남산 센트럴 자이)",04558,01,영업/정상,,,02-2277-4291,
문구센타지필묵,,200748.00863009,450276.693544934,2026-04-28 22:32:45,I,13,영업중,2024-06-25 11:09:50,,2023-07-19,,서울특별시 중구 신당동 ***-* 백석빌딩,PHMG120233010033047000064,3010000,"서울특별시 중구 동호로 ***-**, 백석빌딩 ***호 (신당동)",04598,01,영업/정상,,,,
(주)제이케이메이세븐,2016-11-03,198259.65357739,451392.198218657,2026-04-28 22:32:31,I,03,폐업,2016-11-03 15:54:08,,2015-08-07,,서울특별시 중구 소공동 *번지 롯데백화점 본점 *층,PHMG120153010033047000107,3010000,"서울특별시 중구 남대문로 **, *층 (소공동, 롯데백화점 본점)",04533,03,폐업,,,031-903-0507,
제이리파트너스,2019-06-27,200664.582936542,451781.8683954,2026-04-28 22:32:34,I,03,폐업,2019-06-28 10:47:29,,2015-05-04,,서울특별시 중구 을지로*가 **번지 ***호 밀리오레상가건물 **호,PHMG120153010033047000153,3010000,"서울특별시 중구 장충단로 ***, 밀리오레상가건물 *층 **호 (을지로*가)",04563,03,폐업,,,,
(주)아나베스,2019-12-30,201172.417186434,451614.029571692,2026-04-28 22:32:33,I,24,직권폐업,2019-12-31 11:42:46,,2015-12-23,,서울특별시 중구 신당동 ***번지 **호 *층,PHMG120153010033047000147,3010000,"서울특별시 중구 퇴계로**길 **, *층 (신당동, 승근빌딩)",04569,04,취소/말소/만료/정지/중지,,,1600-8727,
엘레강스 유한회사,2020-08-13,199068.684655215,451014.022130635,2026-04-28 22:32:35,I,03,폐업,2020-08-13 14:50:25,,2016-07-21,,서울특별시 중구 충무로*가 **번지 **호,PHMG120163010033047000060,3010000,"서울특별시 중구 퇴계로 ***, *층 ***호 (충무로*가, 신민빌딩)",04553,03,폐업,,,02-784-8005,
(주)우이101(OUI101),2017-04-21,200002.952736046,451823.532462914,2026-04-28 22:32:31,I,03,폐업,2017-04-21 16:03:36,,2015-06-04,100-330,서울특별시 중구 주교동 **번지 *호 방산종합시장 A동 ****호,PHMG120153010033047000067,3010000,"서울특별시 중구 동호로**길 **, A동 *층 ***호 (주교동, 방산종합시장)",04546,03,폐업,,,02-6959-5501,
씨유 귤현중앙점,,177493.558894028,451698.8364793,2026-04-28 22:32:30,I,13,영업중,2025-02-27 11:06:27,,2025-02-26,,인천광역시 계양구 귤현동 ***-* 호성빌딩,PHMG120253550020047000012,3550000,"인천광역시 계양구 양지로 ***, 호성빌딩 ***, ***호 (귤현동)",21016,01,영업/정상,,,,
씨유 계산태양점,2019-06-04,175174.233921132,449109.474453915,2026-04-28 22:32:09,I,03,폐업,2019-06-04 17:15:01,,2016-10-19,,,PHMG120163550020047000076,3550000,"인천광역시 계양구 경명대로 ****, *층 (계산동, 창선*빌딩)",21037,03,폐업,,,,50.29
주식회사 원넷,2012-10-11,197032.923485936,450872.934795885,2026-04-28 22:32:17,I,03,폐업,2012-10-11 16:31:20,,2010-12-08,100-791,서울특별시 중구 중림동 ***번지 한국경제빌딩,PHMG120103010033047000120,3010000,"서울특별시 중구 청파로 *** (중림동,한국경제빌딩)",,03,폐업,,,32198426,
준메디텍,,176238.354511773,448990.44142886,2026-04-28 22:32:20,I,13,영업중,2025-03-31 13:00:32,,2021-03-17,,인천광역시 계양구 계산동 **-* 명인프라자*,PHMG120213550020047000020,3550000,"인천광역시 계양구 경명대로 ****, 명인프라자* *층 ***-*호 (계산동)",21056,01,영업/정상,,,,18.18
㈜오이에스,2016-06-17,,,2026-04-28 22:31:57,I,03,폐업,2016-06-17 11:21:52,,2000-03-04,100-802,서울특별시 중구 남대문로*가 ***번지 이프라자빌딩 *층,PHMG120003010033047000004,3010000,"서울특별시 중구 세종대로*길 ** (남대문로*가, 이프라자빌딩 *층)",04527,03,폐업,,,,
씨유 중구청점,,199822.10979662,451182.266913412,2026-04-28 22:32:44,I,13,영업중,2022-07-18 11:18:46,,2022-07-14,,서울특별시 중구 충무로*가 **-*,PHMG120223010033047000184,3010000,"서울특별시 중구 창경궁로 *, *층 (충무로*가)",04559,01,영업/정상,,,02-2271-0275,
한아름코스메틱,2018-03-06,198515.571655819,450769.757511071,2026-04-28 22:32:30,I,03,폐업,2018-03-07 09:13:49,,2015-03-25,100-041,서울특별시 중구 남산동*가 **번지 *호 그랜드 필드  지하*층,PHMG120153010033047000035,3010000,"서울특별시 중구 퇴계로**길 **, 지하*층 (남산동*가, 그랜드 필드 )",04631,03,폐업,,,02-779-3111,
(주)코리아세븐 M시청역점,2018-02-13,197681.966489771,451236.012422282,2026-04-28 22:32:28,I,03,폐업,2018-02-13 10:29:30,,2014-10-27,100-813,"서울특별시 중구 서소문동 **번지 *호 *호선시청역사내 상가 ***-**,**호",PHMG120143010033047000075,3010000,"서울특별시 중구 서소문로 지하 ***, ***-**,**호 (서소문동, *호선시청역사내 상가)",04515,03,폐업,,,,
세븐일레븐 인천효성본점,2017-01-02,174112.754081869,447772.100792065,2026-04-28 22:32:04,I,03,폐업,2017-01-03 13:02:41,,2015-05-20,407-042,인천광역시 계양구 효성동 **번지,PHMG120153550020047000030,3550000,인천광역시 계양구 안남로***번길 ** (효성동),21098,03,폐업,,,,72.6
세계광학,2009-08-17,,,2026-04-28 22:31:59,I,24,직권폐업,2010-04-01 14:28:01,,2005-07-26,,서울특별시 중구 남대문로*가 **-* 신남문빌딩***호,PHMG120053010033047000046,3010000,,,04,취소/말소/만료/정지/중지,,,,
다온,,176670.557328086,448161.309575535,2026-04-28 22:32:10,I,15,전출,2018-06-26 17:34:03,,2017-11-09,,인천광역시 계양구 계산동 ****번지 *호 대산월드프라자,PHMG120173550020047000055,3550000,"인천광역시 계양구 계양문화로 **, **층 ****호 (계산동)",21069,05,제외/삭제/전출,,,,4.56
교육연합신문(주),,199532.084458879,451067.194729829,2026-04-28 22:32:45,I,13,영업중,2022-08-26 10:59:01,,2022-08-25,,서울특별시 중구 충무로*가 ***-*,PHMG120223010033047000217,3010000,"서울특별시 중구 퇴계로 ***, ***-**호 (충무로*가)",04557,01,영업/정상,,,02-541-2000,
지에스25 남대문시장점,,197931.08158116,450653.053657697,2026-04-28 22:32:44,I,13,영업중,2022-02-25 21:48:42,,2022-02-24,,서울특별시 중구 남창동 **-**,PHMG120223010033047000099,3010000,"서울특별시 중구 퇴계로 **, *층 *호 (남창동)",04529,01,영업/정상,,,02-3789-1138,
(주)라라이프,2023-10-20,197620.676444642,450361.506112161,2026-04-28 22:32:39,I,03,폐업,2023-10-20 16:05:13,,2020-04-02,,서울특별시 중구 남대문로*가 ***,PHMG120203010033047000031,3010000,"서울특별시 중구 한강대로 ***, *층 (남대문로*가)",04637,03,폐업,,,031-758-7080,
지구박스,2026-01-13,177184.065896486,449400.5138135,2026-04-28 22:32:25,I,03,폐업,2026-01-13 14:54:33,,2022-05-10,,인천광역시 계양구 병방동 ***-** 대도빌라,PHMG120223550020047000130,3550000,"인천광역시 계양구 병방로 **, ***호 (병방동, 대도빌라)",21028,03,폐업,,,,
(주)코리아세븐 두타쉼터점,2021-12-24,200703.625559248,451836.458256618,2026-04-28 22:32:42,I,03,폐업,2021-12-24 13:42:32,,2021-05-11,,서울특별시 중구 을지로*가 **-** 두산타워빌딩,PHMG120213010033047000096,3010000,"서울특별시 중구 장충단로 ***, 두산타워빌딩 지하*층 (을지로*가)",04563,03,폐업,,,,
GS25 인천박촌점,,177438.104092741,450570.107437158,2026-04-28 22:32:23,I,13,영업중,2022-02-15 15:01:36,,2022-02-15,,인천광역시 계양구 박촌동 **-* 킹스빌타운,PHMG120223550020047000059,3550000,"인천광역시 계양구 장제로****번길 *, ***동 ***호 (박촌동, 킹스빌타운)",21020,01,영업/정상,,,,
씨유 계양맘모스점,2024-05-28,176560.040684691,447971.975020819,2026-04-28 22:32:23,I,03,폐업,2024-05-28 17:39:52,,2022-02-10,,인천광역시 계양구 작전동 ***-* 맘모스타운,PHMG120223550020047000046,3550000,"인천광역시 계양구 도두리로 **, 맘모스타운 *층 ***호 (작전동)",21079,03,폐업,,,,
하이맥스덴트,2020-10-23,197486.418122228,450683.054495595,2026-04-28 22:32:35,I,03,폐업,2020-10-23 15:06:16,,2017-01-09,,서울특별시 중구 봉래동*가 ***번지 *호 *층 ***호,PHMG120173010033047000005,3010000,"서울특별시 중구 세종대로*길 **, *층 ***호 (봉래동*가)",04512,03,폐업,,,02-318-5186,
캐롯매테리얼즈,2025-02-17,200875.959598982,450475.271041852,2026-04-28 22:32:46,I,03,폐업,2025-02-17 14:39:57,,2024-07-23,,서울특별시 중구 신당동 ***-*,PHMG120243010033047000043,3010000,"서울특별시 중구 동호로**길 **, *층 ***호 (신당동)",04607,03,폐업,,,,
맘메디칼,,175268.158001601,447700.66082697,2026-04-28 22:32:12,I,15,전출,2020-02-17 16:16:52,,2019-04-08,,인천광역시 계양구 작전동 ***번지 부내빌딩 ***호,PHMG120193550020047000013,3550000,"인천광역시 계양구 가현*길 *, 부내빌딩 ***호 (작전동)",21046,05,제외/삭제/전출,,,,85.2
정인기획사,,175443.645845666,448107.715162245,2026-04-28 22:32:21,I,13,영업중,2021-07-26 11:07:25,,2021-07-26,,인천광역시 계양구 작전동 ***-**,PHMG120213550020047000075,3550000,"인천광역시 계양구 계양대로 ***, *층 (작전동)",21088,01,영업/정상,,,032-542-2981,92
(주)에치와이 서소문점,2025-07-31,197312.655183004,451257.223181993,2026-04-28 22:32:44,I,03,폐업,2025-07-31 17:00:57,,2025-07-31,,서울특별시 중구 순화동 ***,PHMG120223010033047000134,3010000,"서울특별시 중구 서소문로*길 **, 상가동 ***호, ***호, ***호 (순화동, 덕수궁롯데캐슬)",04516,03,폐업,,,02-722-6461,
강렬한회사,2021-06-16,199705.336258149,451004.606431862,2026-04-28 22:32:38,I,03,폐업,2021-06-16 17:12:28,,2019-04-03,,서울특별시 중구 필동*가 **번지 문화빌딩 ***호,PHMG120193010033047000021,3010000,"서울특별시 중구 퇴계로**길 **, 문화빌딩 ***호 (필동*가)",04624,03,폐업,,,,
새샘하우스,2012-03-15,198315.532747026,451248.141599825,2026-04-28 22:32:21,I,03,폐업,2012-03-15 11:20:01,,2011-09-15,100-092,서울특별시 중구 남대문로*가 ***번지 명동지하상가 나-**호,PHMG120113010033047000073,3010000,"서울특별시 중구 남대문로 ** (남대문로*가,명동지하상가 나-**호)",,03,폐업,,,,
지메디솔루션,2018-08-07,176758.03,448160.85,2026-04-28 22:32:04,I,03,폐업,2018-08-07 15:41:49,,2015-05-20,407-054,인천광역시 계양구 계산동 ****번지 *호 주영빌딩 *층 *호,PHMG120153550020047000031,3550000,"인천광역시 계양구 오조산로**번길 *-*, *층 *호 (계산동, 주영빌딩)",21069,03,폐업,,,,46.27
더온의료기 효성지점,,174381.156665122,446999.405691712,2026-04-28 22:32:17,I,15,전출,2021-10-25 17:14:35,,2020-11-10,,인천광역시 계양구 효성동 ***-**,PHMG120203550020047000048,3550000,"인천광역시 계양구 안남로 ***, *층 (효성동)",21113,05,제외/삭제/전출,,,,197.4
KS메디칼,,175658.268315376,449209.149467316,2026-04-28 22:32:22,I,13,영업중,2021-10-13 10:12:39,,2020-02-03,,인천광역시 계양구 계산동 ***-** 나드리상가,PHMG120213550020047000087,3550000,"인천광역시 계양구 하느재로 **, 나드리상가 *층 ***호 (계산동)",21040,01,영업/정상,,,,
(주)코리아세븐 명동세종점,,198827.727238114,451005.205964888,2026-04-28 22:32:45,I,13,영업중,2024-04-30 09:52:57,,2023-01-03,,서울특별시 중구 충무로*가 **-*,PHMG120233010033047000006,3010000,"서울특별시 중구 퇴계로 ***, *층 (충무로*가)",04537,01,영업/정상,,,,
(주)아이킨,2015-01-06,197183.509668928,451343.139031862,2026-04-28 22:32:23,I,03,폐업,2015-01-06 18:01:47,,2012-05-24,100-130,서울특별시 중구 순화동 *번지 ***호  승영빌딩*층,PHMG120123010033047000040,3010000,"서울특별시 중구 통일로*길 **, *층 (순화동, 승영빌딩)",,03,폐업,,,,
출두 에스엠피(SMP) 명동점,2025-03-17,199239.234123996,451063.111677924,2026-04-28 22:32:46,I,03,폐업,2025-03-27 10:40:28,,2025-01-10,,서울특별시 중구 필동*가 *-* 필삼사빌딩,PHMG120253010033047000003,3010000,"서울특별시 중구 퇴계로**길 **, 필삼사빌딩 ***호 (필동*가)",04554,03,폐업,,,,
(주)지에이치엘월드 세영상사,2020-01-31,200914.227438373,450426.403395554,2026-04-28 22:32:39,I,03,폐업,2020-01-31 17:28:16,,2019-09-17,,서울특별시 중구 신당동 ***번지 *호 ***호,PHMG120193010033047000074,3010000,"서울특별시 중구 다산로 ***, ***호 (신당동)",04607,03,폐업,,,02-2235-9585,
소리귀보청기,,198510.439843483,451419.757880373,2026-04-28 22:32:27,I,13,영업중,2014-07-03 16:38:34,,2014-07-02,100-845,서울특별시 중구 을지로*가 ***번지 **호 메트로알이디 *층,PHMG120143010033047000043,3010000,"서울특별시 중구 명동*가길 **, *층 (을지로*가, 메트로알이디)",04534,01,영업/정상,,,,
한빛에벤에셀,,175107.6255226,447184.739517242,2026-04-28 22:31:56,I,13,영업중,2018-06-11 14:00:18,,2005-01-17,,인천광역시 계양구 효성동 ***번지 *호 모닝프라자 ***호,PHMG120053550020047000001,3550000,"인천광역시 계양구 아나지로***번길 **, 모닝프라자 *층 ***호 (효성동)",21111,01,영업/정상,,,032-552-7690,
세븐일레븐 중구장충초교점,2022-08-04,200984.779890898,450899.946791208,2026-04-28 22:32:44,I,03,폐업,2022-08-04 19:03:50,,2022-02-10,,서울특별시 중구 신당동 ***-*,PHMG120223010033047000066,3010000,"서울특별시 중구 청구로 **-**, *층 (신당동)",04609,03,폐업,,,,
KAMPUNGKU 마트,2021-12-31,198692.530154841,450764.64316498,2026-04-28 22:32:38,I,03,폐업,2021-12-31 17:57:21,,2018-10-19,,서울특별시 중구 남산동*가 **-**,PHMG120183010033047000068,3010000,"서울특별시 중구 퇴계로**길 **, *층 (남산동*가)",04629,03,폐업,,,,
세븐일레븐 작전풍림점,2025-07-10,176247.839683636,447280.743896053,2026-04-28 22:32:24,I,03,폐업,2025-07-10 13:58:19,,2022-03-21,,인천광역시 계양구 작전동 *** 작전동풍림아이원아파트,PHMG120223550020047000093,3550000,"인천광역시 계양구 장제로 ***, 작전동풍림아이원아파트 상가동 *층 ***호 (작전동)",21118,03,폐업,,,,32.02
(주)에치와이 신당점,2025-07-31,201059.342075001,450517.287677482,2026-04-28 22:32:44,I,03,폐업,2025-07-31 17:01:51,,2025-07-31,,서울특별시 중구 신당동 ***-**,PHMG120223010033047000131,3010000,"서울특별시 중구 다산로**길 **, *층 (신당동)",04590,03,폐업,,,,
주식회사 츄로이코스메틱,2024-12-26,200613.510297669,451817.515366883,2026-04-28 22:32:40,I,24,직권폐업,2024-12-26 17:27:39,,2020-09-24,,서울특별시 중구 을지로*가 **-* 현대시티타워,PHMG120203010033047000091,3010000,"서울특별시 중구 장충단로**길 **, 현대시티타워 **층 D-*호 (을지로*가)",04563,04,취소/말소/만료/정지/중지,,,,
(주)다비치안경체인 남산지점,2018-07-13,197747.778200542,450625.764220466,2026-04-28 22:32:29,I,03,폐업,2018-07-13 15:54:15,,2014-11-19,,서울특별시 중구 남대문로*가 ***번지 광명데이콤 업무시설빌딩,PHMG120143010033047000150,3010000,"서울특별시 중구 세종대로*길 **, 광명데이콤 업무시설빌딩 *층 (남대문로*가)",04527,03,폐업,,,,
지에스25계산중앙점,,176436.702417017,448563.702360568,2026-04-28 22:32:28,I,13,영업중,2023-07-24 19:00:55,,2023-07-24,,인천광역시 계양구 계산동 ****-* 정현빌딩,PHMG120233550020047000053,3550000,"인천광역시 계양구 장제로 ***, 정현빌딩 *층 (계산동)",21058,01,영업/정상,,,,
(주)비지에프리테일 계산에이스점,2015-06-30,175454.143729629,449012.969410303,2026-04-28 22:32:03,I,03,폐업,2015-07-01 09:27:25,,2015-02-04,407-806,인천광역시 계양구 계산동 ***번지 에이스타운 *층,PHMG120153550020047000005,3550000,"인천광역시 계양구 계양대로 ***, *층 (계산동, 에이스타운 )",,03,폐업,,,,36.3
씨유 순화점,2016-02-19,197183.509668928,451343.139031862,2026-04-28 22:32:28,I,03,폐업,2016-02-19 11:07:56,,2014-11-06,100-130,서울특별시 중구 순화동 *번지 ***호,PHMG120143010033047000119,3010000,서울특별시 중구 통일로*길 ** (순화동),04516,03,폐업,,,02-777-2646,
(주)노아의료기,2010-01-20,197881.535174254,451106.796231728,2026-04-28 22:32:10,I,03,폐업,2010-04-01 13:42:40,,2009-06-19,100-102,서울특별시 중구 태평로*가 **번지 **호 ***호,PHMG120093010033047000042,3010000,"서울특별시 중구 세종대로 **-* (태평로*가,***호)",,03,폐업,,,,
한국천기권,2017-04-03,176718.732385136,449568.041022221,2026-04-28 22:32:09,I,03,폐업,2017-04-05 10:18:08,,2016-11-04,,인천광역시 계양구 병방동 ***번지,PHMG120163550020047000081,3550000,"인천광역시 계양구 병방시장로 **, *층 (병방동)",21025,03,폐업,,,,137.48
아이바디 계양,2008-02-14,,,2026-04-28 22:31:56,I,03,폐업,2009-04-22 11:22:35,,2007-04-26,407-050,인천광역시 계양구 계산동 ****(B동 ***호),PHMG120073550020047000012,3550000,,,03,폐업,,,032-556-8170,
(사)대한간호협회,2020-07-15,200193.471915038,451137.628119296,2026-04-28 22:32:28,I,03,폐업,2020-07-16 08:56:42,,2014-08-05,,서울특별시 중구 쌍림동 **번지 *호,PHMG120143010033047000052,3010000,"서울특별시 중구 동호로 *** (쌍림동, 대한간호협회 회원복지국 너스라이프)",04615,03,폐업,,,1566-3137,
지에스25 세종로점,,197786.161406551,451886.574198533,2026-04-28 22:32:44,I,13,영업중,2022-07-19 16:35:37,,2022-07-13,,서울특별시 중구 태평로*가 **-*,PHMG120223010033047000187,3010000,"서울특별시 중구 세종대로**길 **, *층 (태평로*가)",04519,01,영업/정상,,,,
백억디지털,,201823.908977364,452076.818664092,2026-04-28 22:32:39,I,13,영업중,2024-12-10 09:41:40,,2005-10-25,,서울특별시 중구 황학동 **** 롯데캐슬베네치아,PHMG120193010033047000101,3010000,"서울특별시 중구 청계천로 ***, ***동 ****호 (황학동, 롯데캐슬베네치아)",04572,01,영업/정상,,,,
이씨몰,2007-01-19,,,2026-04-28 22:31:56,I,03,폐업,2009-01-12 11:07:20,,2007-01-19,407-050,인천광역시 계양구 계산동 ****-*(***호),PHMG120073550020047000001,3550000,,,03,폐업,,,,
이두메디,,176676.063656676,448221.382397489,2026-04-28 22:32:17,I,13,영업중,2020-07-07 13:44:04,,2020-07-07,,인천광역시 계양구 계산동 ****-** 명동빌딩 ****호,PHMG120203550020047000040,3550000,"인천광역시 계양구 오조산로**번길 **, 명동빌딩 ****호 (계산동)",21069,01,영업/정상,,,,10
덴탈허브코리아,,197462.198757043,450878.211786274,2026-04-28 22:32:27,I,13,영업중,2025-01-31 15:11:57,,2014-07-18,100-130,서울특별시 중구 순화동 ***번지 포스코더샵 A동 ***B호,PHMG120143010033047000047,3010000,"서울특별시 중구 칠패로 **, A동 ***B호 (순화동, 포스코더샵)",04511,01,영업/정상,,,02-778-4225,
수,2025-06-26,173539.978583409,447067.516084328,2026-04-28 22:32:21,I,03,폐업,2025-06-26 14:18:44,,2021-06-07,,인천광역시 계양구 효성동 ***-*,PHMG120213550020047000068,3550000,"인천광역시 계양구 아나지로 **, *층 ***호 일부호 (효성동)",21104,03,폐업,,,,69.3
계양의료기,2011-09-14,176016.723650583,448028.609709357,2026-04-28 22:31:57,I,03,폐업,2011-09-15 10:29:27,,2011-06-24,407-060,인천광역시 계양구 작전동 **번지 *호 *층,PHMG120113550020047000015,3550000,"인천광역시 계양구 주부토로***번길 ** (작전동,*층)",,03,폐업,,,,82.28
보령메디앙스(주)롯데본점 비비하우스,2015-06-18,198259.65357739,451392.198218657,2026-04-28 22:32:10,I,03,폐업,2015-06-18 20:05:36,,2010-05-12,100-070,서울특별시 중구 소공동 *번지 롯데백화점 *층,PHMG120093010033047000038,3010000,,,03,폐업,,,,
하이필정수기 인천지점,,175279.840988212,447299.822484118,2026-04-28 22:32:25,I,13,영업중,2022-05-03 17:51:03,,2022-05-03,,인천광역시 계양구 작전동 ***-* 현대백화점,PHMG120223550020047000129,3550000,"인천광역시 계양구 효서로 ***, 현대백화점 *층 (작전동)",21111,01,영업/정상,,,,125.4
씨제이올리브네트웍스㈜을지로입구점,2016-07-05,198465.666818961,451373.443097275,2026-04-28 22:32:05,I,03,폐업,2016-07-05 17:25:24,,2008-06-27,100-844,"서울특별시 중구 을지로*가 산 ***번지 **호 *,*층",PHMG120083010033047000044,3010000,"서울특별시 중구 명동*길 ** (을지로*가, *,*층)",04534,03,폐업,,,63618290,
해피안힐링센터임학지점,,176652.154650376,449024.826865586,2026-04-28 22:32:28,I,15,전출,2025-09-08 09:23:51,,2023-08-09,,인천광역시 계양구 임학동 **-*,PHMG120233550020047000059,3550000,"인천광역시 계양구 경명대로 ****, *층 (임학동)",21031,05,제외/삭제/전출,,,,227
리바이브,,200799.425969999,450188.654390401,2026-04-28 22:32:43,I,13,영업중,2021-12-01 20:57:39,,2021-12-01,,서울특별시 중구 신당동 ***-**,PHMG120213010033047000170,3010000,"서울특별시 중구 다산로 ***, 가동 *층 (신당동)",04598,01,영업/정상,,,,
알퐁소 이마트 계양점,2012-09-19,176674.935225112,447677.795056986,2026-04-28 22:31:58,I,03,폐업,2012-09-24 16:38:14,,2011-07-07,407-825,인천광역시 계양구 작전서운동 ***번지 *호 이마트 계양점 지하*층,PHMG120113550020047000023,3550000,"인천광역시 계양구 봉오대로 *** (작전동,이마트 계양점 지하*층)",,03,폐업,,,032-541-7244,21
지에스(GS)25 계양동양점,2024-12-16,178366.763733758,450881.366003903,2026-04-28 22:32:26,I,03,폐업,2024-12-16 15:17:46,,2022-09-05,,인천광역시 계양구 동양동 ***,PHMG120223550020047000194,3550000,"인천광역시 계양구 당미*길 *, *층 일부호 (동양동)",21012,03,폐업,,,,42.9
