"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","자산규모","부채총액","자본금","판매방식명",
"28216","통신판매업","08_26_04_P","3860000","2017386043130201198","2017-06-26","","03","폐업","03","폐업처리","2020-01-22","","","","","","","","경기도 부천시 원미구  부일로***번길 **, ***호 (상동)","14621","Normale(노말레)","2020-01-22 17:40:02","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","178752.302266095","443037.389241732","0","0","0","인터넷",
"28217","통신판매업","08_26_04_P","3860000","2017386043130201199","2017-06-28","","03","폐업","03","폐업처리","2020-12-29","","","","","","","","경기도 부천시 원미구  원미로***번길 **, ***동 ****호 (원미동, 두산아파트)","14563","박경대한복","2020-12-28 20:15:50","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","181718.774713282","443690.944877279","0","0","0","인터넷, 기타",
"28218","통신판매업","08_26_04_P","3860000","2017386043130201201","2017-06-29","","01","영업/정상","01","정상영업","","","","","032-672-0618","","","","경기도 부천시 오정구  오정로 ***, ***호 (오정동, 신오빌딩*)","14436","(주)바투마켓","2018-01-30 09:37:51","I","2026-01-17 01:36:01","건강/식품","181065.131023551","447502.488325881","0","0","0","인터넷",
"28219","통신판매업","08_26_04_P","3860000","2017386043130201203","2017-06-29","","03","폐업","03","폐업처리","2020-12-30","","","","","","","","경기도 부천시 소사구  소사로 ***, 지층,*층 (소사본동)","14758","예린스튜디오,하얀동심포토","2020-12-29 17:31:27","I","2026-01-17 01:36:01","기타","181823.931750723","441453.640887948","0","0","0","인터넷",
"28220","통신판매업","08_26_04_P","3860000","2017386043130201205","2017-06-28","","03","폐업","03","폐업처리","2017-11-14","","","","","","","","경기도 부천시 오정구  원종로**번길 *, ***호 (원종동, 원종스카이뷰)","14420","미유캔들","2017-12-04 16:40:24","I","2026-01-17 01:36:01","기타","182739.23281635","446927.188460013","0","0","0","인터넷",
"28221","통신판매업","08_26_04_P","3860000","2017386043130201206","2017-06-30","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  도약로 ***, ***동 ****호 (중동, 덕유마을)","14536","환상공방","2022-09-19 18:11:43","I","2026-01-17 01:36:01","교육/도서/완구/오락 기타","179223.340126731","445255.33947587","0","0","0","인터넷, 기타",
"28222","통신판매업","08_26_04_P","3860000","2017386043130201207","2017-06-30","","03","폐업","03","폐업처리","2021-05-31","","","","070-7570-8985","","","","경기도 부천시 원미구  옥산로 *, A동 ****호 (중동, 리첸시아)","14574","초이스글로비즈(CHOICE GLOBIZ)","2021-05-27 20:53:49","I","2026-01-17 01:36:01","종합몰 레져/여행/공연","180426.824272726","443677.015902217","0","0","0","인터넷, 기타",
"28223","통신판매업","08_26_04_P","3860000","2017386043130201208","2017-06-30","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","032-654-0003","","","","경기도 부천시 원미구  장말로 ***, 비-*호 (심곡동, 부천상공회의소 창업지원센터)","14611","주식회사 투데이랩","2022-07-06 11:29:17","I","2026-01-17 01:36:01","종합몰 컴퓨터/사무용품","179963.528648272","443305.210001312","0","0","0","인터넷",
"28224","통신판매업","08_26_04_P","3860000","2017386043130201209","2017-06-30","","01","영업/정상","01","정상영업","","","","","032-321-6363","","","","경기도 부천시 원미구  성곡로**번길 **, *층 ***호 (도당동, 현대빌라)","14459","에스앤에이치트레이드 주식회사","2017-07-02 20:16:33","I","2026-01-17 01:36:01","종합몰","181634.21","446516.0945","0","0","0","인터넷",
"28225","통신판매업","08_26_04_P","3860000","2017386043130201210","2017-06-30","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  길주로 ***, ***호 (중동, 무광오피스텔)","14548","패랭이 너마저","2021-07-20 10:02:29","I","2026-01-17 01:36:01","기타","179844.333207433","444543.687726088","0","0","0","인터넷",
"28226","통신판매업","08_26_04_P","3860000","2017386043130200389","2017-02-27","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  신흥로 ***, ***동 ****호 (중동, 위브더스테이트)","14549","수지네","2022-09-19 18:19:49","I","2026-01-17 01:36:01","교육/도서/완구/오락 의류/패션/잡화/뷰티 건강/식품","180230.147459412","444378.254519656","0","0","0","인터넷",
"28227","통신판매업","08_26_04_P","3860000","2017386043130200390","2017-02-24","","03","폐업","03","폐업처리","2021-03-04","","","","","","","","경기도 부천시 원미구  소향로 ***, A동 ***호 (중동, 디아뜨*)","14546","제이투(J.TWO)","2021-03-04 16:52:49","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","178712.771647673","444527.574636891","0","0","0","인터넷",
"28228","통신판매업","08_26_04_P","3860000","2017386043130200392","2017-02-24","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","1833-7795","","","","경기도 부천시 원미구  소향로 **, *층 ***호 (상동, 월드프라자)","14544","신차장기렌터카","2021-07-21 17:18:31","I","2026-01-17 01:36:01","자동차/자동차용품","177966.007189501","444652.71759164","0","0","0","인터넷",
"28229","통신판매업","08_26_04_P","3860000","2017386043130200393","2017-02-28","","03","폐업","03","폐업처리","2020-12-22","","","","","","","","경기도 부천시 오정구  소사로 ***, *층 ***호 (원종동, 현대빌딩)","14427","에스에이코리아","2020-12-23 20:46:01","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","182649.171181242","446968.09749502","0","0","0","인터넷",
"28230","통신판매업","08_26_04_P","3860000","2017386043130200394","2017-02-28","","01","영업/정상","01","정상영업","","","","","032-683-6221","","","","경기도 부천시 원미구  도약로***번길 *-*, ***호 (약대동, 삼화그린빌)","14517","NPC쇼핑몰","2017-03-02 16:51:00","I","2026-01-17 01:36:01","기타","179953.952945102","445418.19097086","0","0","0","인터넷",
"28231","통신판매업","08_26_04_P","3860000","2017386043130200395","2017-02-28","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-7527-2902","","","","경기도 부천시 원미구  송내대로 ***, ***동 ***호 (약대동, 부천테크노파크*단지)","14502","(주)다즐에스앤피","2022-09-19 18:19:36","I","2026-01-17 01:36:01","기타","178921.533430984","446108.476649497","0","0","0","인터넷",
"28232","통신판매업","08_26_04_P","3860000","2017386043130200471","2017-03-10","","03","폐업","03","폐업처리","2017-03-11","","","","","","","","경기도 부천시 원미구  도약로 ***, ***동 ***호 (중동, 덕유마을)","14536","800M","2017-08-02 11:56:37","I","2026-01-17 01:36:01","가구/수납용품 의류/패션/잡화/뷰티","179223.340126731","445255.33947587","0","0","0","인터넷",
"28233","통신판매업","08_26_04_P","3860000","2017386043130200474","2017-03-14","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 소사구  하우로 ***, *층 (심곡본동)","14751","잭엔피플스","2019-12-31 09:52:07","I","2026-01-17 01:36:01","건강/식품","180719.626519727","442011.167807224","0","0","0","인터넷",
"28234","통신판매업","08_26_04_P","3860000","2017386043130200476","2017-03-14","","03","폐업","03","폐업처리","2017-09-25","","","","032-613-7980","","","","경기도 부천시 소사구  성주로 ***, *동 ***호 (심곡본동, 부천아파트)","14749","헤밍웨이슈즈","2017-09-27 10:14:45","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180595.627814391","441670.098814614","0","0","0","인터넷",
"28235","통신판매업","08_26_04_P","3860000","2017386043130200605","2016-01-08","","03","폐업","03","폐업처리","2022-09-16","","","","02 - 445 - 9556","","","","경기도 부천시 오정구  성곡로**번길 **, ***호 (여월동, 현대에스빌)","14463","가구이야기","2022-09-20 15:54:47","I","2026-01-17 01:36:01","가구/수납용품","182431.733085981","446190.160621781","0","0","0","인터넷",
"28236","통신판매업","08_26_04_P","3860000","2016386043130200956","2016-12-20","","01","영업/정상","01","정상영업","","","","","032-672-7904","","","","경기도 부천시 원미구  부일로 ***, *층 (상동, 엘티타워)","14621","엘티프로(주)","2016-12-21 17:08:44","I","2026-01-17 01:36:01","가전 레져/여행/공연","178951.603612517","442963.868596133","0","0","0","TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",
"28237","통신판매업","08_26_04_P","3860000","2016386043130200958","2016-12-19","","01","영업/정상","01","정상영업","","","","","032-663-1433","","","","경기도 부천시 원미구  부일로***번길 **, *층 (심곡동, *층)","14641","카페드봉봉","2016-12-22 08:40:29","I","2026-01-17 01:36:01","교육/도서/완구/오락","180813.390579217","442718.209894791","0","0","0","인터넷",
"28238","통신판매업","08_26_04_P","3860000","2016386043130200959","2013-08-26","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","070-8270-5628","","","","경기도 부천시 오정구  역곡로 ***, *층 (고강동)","14411","라쯔(LAATZ)","2021-04-09 16:46:58","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","183640.180380788","446773.43068107","0","0","0","인터넷",
"28239","통신판매업","08_26_04_P","3860000","2016386043130200960","2016-12-20","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  부천로*번길 **, *층 ***호 (심곡동, 부천프라자)","14637","아이이뻐","2021-07-21 17:33:41","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180484.496718382","442554.372401467","0","0","0","인터넷",
"28240","통신판매업","08_26_04_P","3860000","2016386043130200962","2016-12-20","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  계남로***번길 **, *층 (중동)","14551","루비(Ruby)","2021-07-20 09:56:01","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180574.946034957","444398.105784212","0","0","0","인터넷",
"28241","통신판매업","08_26_04_P","3860000","2016386043130200963","2016-12-20","","01","영업/정상","01","정상영업","","","","","","","","","경기도 부천시 오정구  역곡로***번길 **, *층 (작동)","14476","지엘스타","2018-06-04 10:26:14","I","2026-01-17 01:36:01","종합몰","183592.75674552","445739.185651129","0","0","0","인터넷",
"28242","통신판매업","08_26_04_P","3860000","2016386043130200964","2016-12-21","","03","폐업","03","폐업처리","2016-12-24","","","","","","","","경기도 부천시 소사구  소삼로**번길 *, ****호 (소사본동)","14701","소마컴퍼니","2016-12-30 18:55:53","I","2026-01-17 01:36:01","종합몰","181924.215738784","441783.85055153","0","0","0","인터넷",
"28243","통신판매업","08_26_04_P","3860000","2016386043130200965","2016-12-21","","01","영업/정상","01","정상영업","","","","","","","","","경기도 부천시 원미구  조마루로 ***, ***동 **층 *호 (중동, 미리내마을동성아파트)","14579","린즈팩토리","2016-12-22 12:36:06","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","179570.204103597","444123.104659843","0","0","0","인터넷, 기타",
"28244","통신판매업","08_26_04_P","3860000","2016386043130200970","2016-12-22","","03","폐업","03","폐업처리","2017-11-14","","","","","","","","경기도 부천시 원미구  조마루로***번길 ** (상동)","14589","swee am(스위 엠)","2017-11-15 09:03:43","I","2026-01-17 01:36:01","기타","178325.901091717","444381.905476255","0","0","0","인터넷",
"28245","통신판매업","08_26_04_P","3860000","2017386043130200478","2017-03-14","","03","폐업","03","폐업처리","2019-01-09","","","","","","","","경기도 부천시 소사구  경인로***번길 **, ***호 (심곡본동, 한울팰리스빌)","14715","Ming's shop(밍스샵)","2019-01-09 15:54:40","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180174.104204822","442191.158086917","0","0","0","인터넷",
"28246","통신판매업","08_26_04_P","3860000","2017386043130200479","2017-03-14","","03","폐업","03","폐업처리","2018-12-31","","","","032-321-2788","","","","경기도 부천시 원미구  계남로***번길 ** (중동)","14534","스시앤롤하우스","2018-12-31 14:31:38","I","2026-01-17 01:36:01","건강/식품","180236.353391691","444750.815458307","0","0","0","인터넷",
"28247","통신판매업","08_26_04_P","3860000","2017386043130200480","2017-03-14","","01","영업/정상","01","정상영업","","","","","032-614-0566","","","","경기도 부천시 원미구  조마루로***번길 ** (원미동, *층)","14558","주식회사 코비젼","2017-03-16 11:39:22","I","2026-01-17 01:36:01","종합몰","181542.707845449","444202.109911014","0","0","0","인터넷",
"28248","통신판매업","08_26_04_P","3860000","2017386043130200481","2015-12-16","","01","영업/정상","01","정상영업","","","","","032-674-5585","","","","경기도 부천시 오정구  원종로 ***, *층 *호 (고강동, 상구빌딩)","14422","주식회사 비에이아이","2017-03-16 14:18:30","I","2026-01-17 01:36:01","종합몰","183598.777100356","446871.300628811","0","0","0","인터넷",
"28249","통신판매업","08_26_04_P","3860000","2017386043130200482","2017-03-14","","03","폐업","03","폐업처리","2017-06-09","","","","","","","","경기도 부천시 원미구  수도로**번길 *, ****호 (약대동, 우남아파트)","14517","차이나월드","2017-06-05 14:15:15","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","179790.773746674","445733.744378609","0","0","0","인터넷",
"28250","통신판매업","08_26_04_P","3860000","2017386043130200483","2017-03-15","","01","영업/정상","01","정상영업","","","","","070-4790-5246","","","","경기도 부천시 원미구  부흥로 ***, ****동 ****호 (상동, 한아름마을한국아파트)","14596","엔젤스도노","2017-03-16 15:34:03","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","178229.634327875","443850.914539702","0","0","0","인터넷",
"28251","통신판매업","08_26_04_P","3860000","2017386043130200484","2017-03-14","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","032-327-9600","","","","경기도 부천시 원미구  신흥로 ***, *층 ***호 (중동, 트리플타워c)","14548","황후모뷰티죤","2021-07-21 17:17:57","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180135.701229883","444366.646011572","0","0","0","인터넷",
"28252","통신판매업","08_26_04_P","3860000","2017386043130200485","2017-03-15","","03","폐업","03","폐업처리","2017-04-12","","","","","","","","경기도 부천시 소사구  경인로***번길 **, ***호 (심곡본동, 황토에이스타운)","14752","온누리제이","2017-04-16 09:45:57","I","2026-01-17 01:36:01","종합몰","180961.335186996","442143.23685057","0","0","0","인터넷",
"28253","통신판매업","08_26_04_P","3860000","2017386043130200486","2017-03-15","","01","영업/정상","01","정상영업","","","","","032-681-8585","","","","경기도 부천시 오정구  삼작로**번길 **, *층 일부호 (내동)","14493","레이스","2017-03-16 16:32:47","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","179840.552082076","446169.618879999","0","0","0","인터넷",
"28254","통신판매업","08_26_04_P","3860000","2017386043130200542","2017-03-22","","01","영업/정상","01","정상영업","","","","","032-625-8364","","","","경기도 부천시 원미구  길주로 *** (중동, 청 지하*층 휴게마당 내)","14547","엠에스리테일 주식회사","2017-03-24 13:26:34","I","2026-01-17 01:36:01","교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 건강/식품","179231.378465226","444548.835224643","0","0","0","인터넷",
"28255","통신판매업","08_26_04_P","3860000","2017386043130200543","2017-03-23","","03","폐업","03","폐업처리","2017-11-14","","","","","","","","경기도 부천시 오정구  고강로**번길 **, B동 ***호 (고강동, 성원연립)","14416","MJshop(엠제이샵)","2017-11-15 09:04:56","I","2026-01-17 01:36:01","종합몰 교육/도서/완구/오락 가전 컴퓨터/사무용품 가구/수납용품 의류/패션/잡화/뷰티 레져/여행/공연 건강/식품 성인/성인용품 자동차/자동차용품 상품권","183292.945860733","447392.786127013","0","0","0","인터넷",
"28256","통신판매업","08_26_04_P","3860000","2017386043130200544","2017-03-23","","01","영업/정상","01","정상영업","","","","","","","","","경기도 부천시 원미구  소향로**번길 **-**, ***호 (상동, 맘모스타워)","14544","(주)라별코스메틱","2017-03-24 13:42:19","I","2026-01-17 01:36:01","기타","177842.247183278","444764.172527335","0","0","0","TV홈쇼핑, 인터넷, 카다로그, 신문잡지, 기타",
"28257","통신판매업","08_26_04_P","3860000","2017386043130200545","2017-03-23","","03","폐업","03","폐업처리","2020-12-23","","","","","","","","경기도 부천시 원미구  부일로 ***-**, 가동 ***호 (심곡동, 은행스카이빌)","14635","미스티 골드","2020-12-23 15:47:00","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180390.670510332","442772.512092881","0","0","0","인터넷",
"28258","통신판매업","08_26_04_P","3860000","2017386043130201214","2017-06-30","","03","폐업","03","폐업처리","2021-09-10","","","","032-1800-7067","","","","경기도 부천시 원미구  상동로 ***, ***호 (상동, 현해프라자)","14543","아시아그룹 주식회사","2021-09-07 11:17:11","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","178073.806271301","444970.363947105","0","0","0","인터넷",
"28259","통신판매업","08_26_04_P","3860000","2017386043130201215","2017-07-03","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 소사구  경인로 ***, *층 ***호 (심곡본동, 데카에셋빌딩)","14710","K모바일","2022-09-19 18:11:29","I","2026-01-17 01:36:01","기타","180793.586837969","442372.974204087","0","0","0","인터넷",
"28260","통신판매업","08_26_04_P","3860000","2017386043130201216","2017-06-12","","03","폐업","03","폐업처리","2018-01-31","","","","032-237-2700","","","","경기도 부천시 원미구  길주로 ***, ***호 (중동, 금광베네스타)","14548","주식회사 청개구리이엔티","2018-02-01 08:52:00","I","2026-01-17 01:36:01","레져/여행/공연","179612.540614741","444582.51867931","0","0","0","인터넷",
"28261","통신판매업","08_26_04_P","3860000","2017386043130201222","2017-06-23","","01","영업/정상","01","정상영업","","","","","070-7699-5332","","","","경기도 부천시 오정구  석천로 ***, ***동 ****호 일부호 (삼정동, 부천테크노파크쌍용*차)","14449","도와스","2017-07-05 09:09:56","I","2026-01-17 01:36:01","기타","179310.262058675","446776.72323855","0","0","0","인터넷, 카다로그, 기타",
"28262","통신판매업","08_26_04_P","3860000","2017386043130201225","2017-06-30","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  소향로 ***-*, ***호","14548","궁디팡팡마켓","2021-07-21 17:10:35","I","2026-01-17 01:36:01","종합몰","179810.687768383","444343.646986282","0","0","0","인터넷",
"28263","통신판매업","08_26_04_P","3860000","2016386043130200973","2016-12-23","","03","폐업","03","폐업처리","2019-07-26","","","","","","","","경기도 부천시 원미구  소향로 ***, A동 ****호 (중동, 메트로팰리스)","14548","올어바웃리빙(Allaboutliving)","2019-07-29 16:07:06","I","2026-01-17 01:36:01","종합몰","179578.721889672","444382.540984118","0","0","0","인터넷",
"28264","통신판매업","08_26_04_P","3860000","2016386043130200975","2016-12-22","","03","폐업","03","폐업처리","2017-06-24","","","","032-224-3050","","","","경기도 부천시 원미구  길주로**번길 **-**, ***호 (상동, 광장프라자)","14543","푸마골프 부천상설","2017-06-28 15:06:38","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","177769.142169539","444995.868809661","0","0","0","인터넷",
"28265","통신판매업","08_26_04_P","3860000","2016386043130200976","2016-12-23","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 오정구  성오로 ***, 나동 ***호 (원종동, 은성*차아파트)","14432","라피네나나","2022-09-20 17:11:08","I","2026-01-17 01:36:01","가구/수납용품 의류/패션/잡화/뷰티","182315.895290025","446777.013867248","0","0","0","인터넷",
"28266","통신판매업","08_26_04_P","3860000","2016386043130201004","2016-12-30","","01","영업/정상","01","정상영업","","","","","0505-288-5588","","","","경기도 부천시 원미구  중동로 ***, ***동 ****호 (중동, 팰리스카운티)","14613","효주플라워","2017-01-02 19:53:35","I","2026-01-17 01:36:01","기타","179378.469203503","443105.444604328","0","0","0","인터넷",
"28267","통신판매업","08_26_04_P","3860000","2017386043130200124","2017-01-16","","01","영업/정상","01","정상영업","","","","","1833-6482","","","","경기도 부천시 원미구  중동로 ***, 아이파크상가동 ***호 (중동, 팰리스카운티)","14619","떡구름(한식퓨전디저트개발원)","2017-01-19 17:04:48","I","2026-01-17 01:36:01","건강/식품","179193.430179448","443174.977862821","0","0","0","인터넷",
"28268","통신판매업","08_26_04_P","3860000","2017386043130200127","2010-10-28","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","02-786-3515","","","","경기도 부천시 원미구  도약로 ***, C동 ***호 (도당동, 부천대우테크노파크)","14523","주식회사 비컴어스","2023-09-20 11:01:33","I","2026-01-17 01:36:01","기타","180347.364342392","445487.202175751","0","0","0","인터넷",
"28269","통신판매업","08_26_04_P","3860000","2017386043130200128","2015-05-29","","03","폐업","03","폐업처리","2017-02-09","","","","","","","","경기도 부천시 소사구  성주로***번길 **, ***호 (심곡본동, 삼성I파크)","14749","유키드","2017-03-03 10:39:25","I","2026-01-17 01:36:01","교육/도서/완구/오락","180512.401651067","441629.653682596","0","0","0","인터넷",
"28270","통신판매업","08_26_04_P","3860000","2017386043130200129","2017-01-12","","03","폐업","03","폐업처리","2017-03-31","","","","","","","","경기도 부천시 오정구  원종로 ***, ***호 (고강동, 효성하이츠빌)","14422","크레소네이츠","2017-04-03 11:45:45","I","2026-01-17 01:36:01","종합몰","183536.039915697","446870.514750429","0","0","0","인터넷",
"28271","통신판매업","08_26_04_P","3860000","2017386043130200131","2017-01-17","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  중동로***번길 ***, ***호내 A-**호 (중동, 호정프라자)","14548","럭키세부","2022-09-19 18:24:46","I","2026-01-17 01:36:01","레져/여행/공연","180004.402935963","444392.404095181","0","0","0","인터넷",
"28272","통신판매업","08_26_04_P","3860000","2017386043130200178","2017-01-23","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 원미구  부흥로***번길 **, ***호 (중동, 필하우스)","14603","르라비(Leravie)","2021-07-21 17:21:18","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","178991.75471849","443761.814757153","0","0","0","인터넷",
"28273","통신판매업","08_26_04_P","3860000","2017386043130200179","2017-01-23","","03","폐업","03","폐업처리","2019-01-14","","","","","","","","경기도 부천시 원미구  길주로 ***, ***호 (상동)","14542","코에네스(KOENES)","2019-01-23 14:32:15","I","2026-01-17 01:36:01","기타","178298.978862623","444923.605901104","0","0","0","인터넷",
"28274","통신판매업","08_26_04_P","3860000","2017386043130200859","2017-05-10","","03","폐업","03","폐업처리","2017-11-16","","","","","","","","경기도 부천시 원미구  도약로 ***, ***동 ***호 (약대동, 부천두산위브트레지움)","14535","아이라크(ilac)","2017-11-20 08:47:25","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","179858.295589363","445291.903732753","0","0","0","인터넷",
"28275","통신판매업","08_26_04_P","3860000","2017386043130200860","2017-05-10","","03","폐업","03","폐업처리","2017-12-20","","","","","","","","경기도 부천시 원미구  계남로 **, ****동 ***호 (상동, 진달래마을)","14541","디그니티","2017-12-20 19:01:16","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","178466.005717491","445129.479244585","0","0","0","인터넷",
"28276","통신판매업","08_26_04_P","3860000","2017386043130200861","2017-05-08","","03","폐업","03","폐업처리","2020-06-23","","","","","","","","경기도 부천시 오정구  삼작로***번길 **, 지층 (작동)","14470","에스로망","2020-06-23 11:03:08","I","2026-01-17 01:36:01","종합몰 의류/패션/잡화/뷰티","183890.836742757","446366.84429518","0","0","0","인터넷",
"28277","통신판매업","08_26_04_P","3860000","2017386043130201245","2017-07-05","","03","폐업","03","폐업처리","2020-01-22","","","","","","","","경기도 부천시 소사구  범안로**번길 *, ***호 (괴안동)","14689","개구리","2020-01-28 17:11:30","I","2026-01-17 01:36:01","종합몰","182941.978985551","441770.547700365","0","0","0","인터넷",
"28278","통신판매업","08_26_04_P","3860000","2017386043130201249","2008-08-13","","01","영업/정상","01","정상영업","","","","","","","","","경기도 부천시 오정구  오정로 **-**, *층 (삼정동)","14448","한국캐노피&세바사","2017-07-10 09:33:37","I","2026-01-17 01:36:01","가전","179230.005637872","447017.033762236","0","0","0","인터넷",
"28279","통신판매업","08_26_04_P","3860000","2017386043130201251","2017-07-06","","01","영업/정상","01","정상영업","","","","","","","","","경기도 부천시 소사구  양지로**번길 *, ***호 (괴안동)","14781","련플라워","2017-07-10 15:53:41","I","2026-01-17 01:36:01","기타","183319.282393261","441579.07722635","0","0","0","인터넷",
"28280","통신판매업","08_26_04_P","3860000","2017386043130201252","2017-07-06","","03","폐업","03","폐업처리","2018-02-08","","","","","","","","경기도 부천시 오정구  삼작로***번길 **, *동 ***호 (원종동, 삼신아파트)","14473","홍여우","2018-02-09 09:51:14","I","2026-01-17 01:36:01","종합몰","182866.545754608","446348.38633008","0","0","0","인터넷",
"28281","통신판매업","08_26_04_P","3860000","2017386043130201255","2017-07-04","","01","영업/정상","01","정상영업","","","","","032-673-6680","","","","경기도 부천시 원미구  옥산로***번길 **-*, *층 리치온","14521","리치온","2017-07-10 15:26:29","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","180683.315512861","445647.763605252","0","0","0","인터넷",
"28282","통신판매업","08_26_04_P","3860000","2017386043130200786","2017-04-24","","03","폐업","03","폐업처리","2019-12-25","","","","","","","","경기도 부천시 원미구  부흥로***번길 **, ****동 ****호 (중동, 그린타운)","14581","미니언니(mini unni)","2019-12-24 10:29:05","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","179972.873578431","443745.717024167","0","0","0","인터넷",
"28283","통신판매업","08_26_04_P","3860000","2017386043130200867","2017-05-11","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","","","","","경기도 부천시 오정구  원종로**번길 **, *층 **호 (원종동)","14428","건어물요정 지니","2021-07-21 17:14:18","I","2026-01-17 01:36:01","건강/식품","182448.956582692","447255.118747479","0","0","0","인터넷",
"28284","통신판매업","08_26_04_P","3860000","2017386043130200870","2017-05-12","","03","폐업","03","폐업처리","2023-12-29","","","","","","","","경기도 부천시 원미구  신흥로 ***, ***동 ***호 (중동, 위브더스테이트)","14574","쉐어스포(Share Spo)","2023-12-28 17:29:34","I","2026-01-17 01:36:01","종합몰","180317.015615374","443971.656322195","0","0","0","인터넷",
"28285","통신판매업","08_26_04_P","3860000","2017386043130200873","2017-05-12","","04","취소/말소/만료/정지/중지","07","직권말소","","","","","032-201-3570","","","","경기도 부천시 원미구  조마루로***번길 **, *동 ***,***호 (원미동, 춘의테크노타워)","14558","주식회사 스카이테크놀로지","2023-08-28 11:27:11","I","2026-01-17 01:36:01","종합몰 자동차/자동차용품","181308.84769186","444258.326922323","0","0","0","TV홈쇼핑, 인터넷",
"28286","통신판매업","08_26_04_P","3860000","2017386043130200943","2017-05-23","","03","폐업","03","폐업처리","2019-05-13","","","","","","","","경기도 부천시 원미구  소향로 **, *층 ***호 (상동, 두성프라자)","14544","주식회사 레브케어","2019-05-13 14:42:37","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","177797.075667187","444680.952966601","0","0","0","인터넷, 기타",
"28287","통신판매업","08_26_04_P","3860000","2017386043130200946","2012-07-06","","03","폐업","03","폐업처리","2019-01-22","","","","032-556-6622","","","","경기도 부천시 원미구  상일로 **, *층 ***호 (상동, 다모아빌딩)","14598","위니아유통","2019-01-22 11:48:55","I","2026-01-17 01:36:01","가전","177961.836844054","443263.90393206","0","0","0","인터넷",
"28288","통신판매업","08_26_04_P","3860000","2017386043130200947","2017-05-24","","03","폐업","03","폐업처리","2018-06-22","","","","","","","","경기도 부천시 원미구  상동로 ***, ***호 (상동, 승재프라자)","14543","큐피렌(CUPIREN)","2018-06-28 09:46:31","I","2026-01-17 01:36:01","기타","178093.381762203","445057.141825636","0","0","0","인터넷",
"28289","통신판매업","08_26_04_P","3860000","2017386043130200950","2017-05-24","","03","폐업","03","폐업처리","2019-12-13","","","","","","","","경기도 부천시 소사구  안곡로**번길 **, A동 ***호 (괴안동, 복사골아파트)","14697","폼당당","2019-12-13 17:10:16","I","2026-01-17 01:36:01","의류/패션/잡화/뷰티","182736.650554277","441672.872869663","0","0","0","인터넷",
