"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총직원수","본사직원수","공장사무직직원수","공장판매직직원수","공장생산직직원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지",
"11928","일반음식점","07_24_04_P","3050000","3050000-101-2024-00193","2024-05-24","","01","영업/정상","01","영업","","","","","","100.00","130-839","서울특별시 동대문구 장안동 309-2 정성빌딩","서울특별시 동대문구 장한로 150, 정성빌딩 1층 (장안동)","02523","송진관  숯불구이 전문점","2026-01-14 11:45:49","U","2026-01-16 02:40:00","한식","206307.368443392","452390.855419484","한식","0","0","","","","0","0","0","0","0","","0","0","N","100","","","",
"11929","일반음식점","07_24_04_P","5570000","5570000-101-2024-00026","2024-05-01","","01","영업/정상","01","영업","","","","","","184.27","368-811","충청북도 증평군 도안면 연촌리 산 30-1","충청북도 증평군 도안면 벨포레길 566, 3층","27900","벨포레모토아레나","2026-01-14 14:20:27","U","2026-01-16 02:40:00","한식","252496.683959022","372338.250524801","한식","0","0","","","","0","0","0","0","0","","0","0","Y","184.27","","","",
"11930","일반음식점","07_24_04_P","3720000","3720000-101-2024-00097","2024-05-08","","01","영업/정상","01","영업","","","","","","105.30","683-420","울산광역시 북구 매곡동 929-1","울산광역시 북구 신기15길 20, 지상1층 (매곡동)","44215","생마차","2026-01-14 16:49:06","U","2026-01-16 02:40:00","일식","413307.105383264","241143.422386607","일식","0","0","","","","0","0","0","0","0","","0","0","N","105.3","","","",
"11931","일반음식점","07_24_04_P","3920000","3920000-101-2024-00040","2024-05-24","","03","폐업","02","폐업","2026-01-14","","","","","47.04","483-020","경기도 동두천시 지행동 329","경기도 동두천시 지행로 118, 1층 (지행동)","11363","피자카페","2026-01-14 14:15:03","U","2026-01-16 02:40:00","기타","205252.719465761","487734.323437594","기타","0","0","","","","0","0","0","0","0","","0","0","N","47.04","","","",
"11932","일반음식점","07_24_04_P","3820000","3820000-101-2024-00211","2024-05-14","","01","영업/정상","01","영업","","","","","050713744637","132.76","480-867","경기도 의정부시 호원동 326-5","경기도 의정부시 신흥로 136, 지상1층 (호원동)","11632","으뜸스시 의정부점","2026-01-14 17:21:25","U","2026-01-16 02:40:00","일식","203799.649680332","469518.281430066","일식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","132.76","","","",
"11933","일반음식점","07_24_04_P","5130000","5130000-101-2024-00084","2024-04-03","","01","영업/정상","01","영업","","","","","","46.47","712-270","경상북도 경산시 조영동 572-2 113동 127호","경상북도 경산시 둥지로 24, 113동 127호 (조영동)","38525","카페허브(HUB) 영남대점","2026-01-14 13:51:45","U","2026-01-16 02:40:00","기타","358501.884530482","261585.274039502","기타","0","0","학교정화(상대)","","상수도전용","0","0","0","0","0","","0","0","N","46.47","","","",
"11934","일반음식점","07_24_04_P","4060000","4060000-101-2024-00212","2024-04-05","","01","영업/정상","01","영업","","","","","","108.00","413-911","경기도 파주시 적성면 구읍리 567","경기도 파주시 적성면 감악산로 1270-66, 1층","10802","칠중하가든","2026-01-14 10:57:59","U","2026-01-16 02:40:00","한식","193455.958930755","495472.703668202","한식","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","108","","","",
"11935","일반음식점","07_24_04_P","5080000","5080000-101-2024-00115","2024-03-28","","01","영업/정상","01","영업","","","","","","88.96","730-360","경상북도 구미시 진평동 17-5 2층","경상북도 구미시 인동16길 17, 2층 (진평동)","39398","발렌타인바","2026-01-14 11:42:10","U","2026-01-16 02:40:00","정종/대포집/소주방","328204.521517192","289576.448044111","정종/대포집/소주방","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","88.96","","","",
"11936","일반음식점","07_24_04_P","3440000","3440000-101-2006-00003","2006-01-06","","01","영업/정상","01","영업","","","","","053 621 3136","71.50","705-816","대구광역시 남구 대명동 1912-39","대구광역시 남구 중앙대로31길 183 (대명동)","42413","보금수산","2026-01-14 17:24:48","U","2026-01-16 02:40:00","기타","343013.163393235","262485.792221076","기타","0","0","","","상수도전용","","","","","","","","","N","71.5","","","",
"11937","일반음식점","07_24_04_P","3440000","3440000-101-2006-00016","2006-02-07","","01","영업/정상","01","영업","","","","","053 476 8999","103.32","705-828","대구광역시 남구 봉덕동 1023-4","대구광역시 남구 대덕로40길 2 (봉덕동)","42511","우미가식당","2026-01-14 19:53:13","U","2026-01-16 02:40:00","한식","344818.955739848","261252.964983876","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","103.32","","","",
"11938","일반음식점","07_24_04_P","3420000","3420000-101-1999-00289","1999-07-09","","03","폐업","02","폐업","2025-07-18","","","","053 9541394","115.46","701-822","대구광역시 동구 신암동 705-40","대구광역시 동구 경대로 46-1 (신암동)","41195","신촌천하식당","2026-01-14 14:55:18","U","2026-01-16 02:40:00","경양식","345741.444278721","266172.593698814","경양식","0","0","기타","자율","상수도전용","0","0","0","0","0","","0","0","N","115.46","","","",
"11939","일반음식점","07_24_04_P","3320000","3320000-101-2002-04253","2002-04-26","","03","폐업","02","폐업","2026-01-14","","","","051 343 5247","","616-809","부산광역시 북구 구포동 1261-33","부산광역시 북구 시랑로 90 (구포동)","46641","풀하우스","2026-01-14 16:59:48","U","2026-01-16 02:40:00","경양식","382649.271539657","190573.908177775","경양식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","0","","","",
"11940","일반음식점","07_24_04_P","3300000","3300000-101-2006-00139","2006-09-15","","01","영업/정상","01","영업","","","","","051 5057549","46.40","607-815","부산광역시 동래구 사직동 91-38","부산광역시 동래구 사직로58번길 22 (사직동)","47865","설아네","2026-01-14 17:03:59","U","2026-01-16 02:40:00","식육(숯불구이)","387482.327342458","190525.644483745","식육(숯불구이)","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","46.4","","","",
"11941","일반음식점","07_24_04_P","3370000","3370000-101-2016-00110","2016-09-28","","01","영업/정상","01","영업","","","","","","29.80","611-801","부산광역시 연제구 거제동 41-7","부산광역시 연제구 거제천로 115 (거제동)","47538","카페 동백","2026-01-14 10:02:32","U","2026-01-16 02:40:00","분식","388899.471536402","189199.298286569","분식","0","0","","","","0","0","0","0","0","","0","0","N","29.8","","","",
"11942","일반음식점","07_24_04_P","3250000","3250000-101-2014-00019","2014-03-25","","03","폐업","02","폐업","2026-01-14","","","","","37.86","600-815","부산광역시 중구 중앙동4가 37-5 1층","부산광역시 중구 40계단길 3, 1층 (중앙동4가)","48930","스몰굿커피(중앙동40계단점)","2026-01-14 10:57:39","U","2026-01-16 02:40:00","경양식","385464.220370757","180225.685982976","경양식","0","0","","","","0","0","0","0","0","","0","0","N","37.86","","","",
"11943","일반음식점","07_24_04_P","3310000","3310000-101-2000-02688","2000-05-06","","01","영업/정상","01","영업","","","","","","55.87","608-807","부산광역시 남구 대연동 1745-17","부산광역시 남구 수영로219번길 6 (대연동)","48445","연지닭발","2026-01-14 11:54:15","U","2026-01-16 02:40:00","정종/대포집/소주방","390475.275747224","183802.261232626","정종/대포집/소주방","0","0","학교정화(상대)","자율","상수도전용","","","","","","","","","N","55.87","","","",
"11944","일반음식점","07_24_04_P","5200000","5200000-101-2011-00038","2011-11-28","","01","영업/정상","01","영업","","","","","054 954 7171","122.55","717-804","경상북도 고령군 대가야읍 쾌빈리 451-6","경상북도 고령군 대가야읍 연조길 12","40136","갑부뒷고기포차","2026-01-14 16:53:13","U","2026-01-16 02:40:00","한식","314520.117167701","248532.392140593","한식","0","0","기타","","","0","0","0","0","0","","0","0","N","122.55","","","",
"11945","일반음식점","07_24_04_P","5110000","5110000-101-2002-00006","2002-01-08","","01","영업/정상","01","영업","","","","","054 5325295","75.26","742-150","경상북도 상주시 양촌동 659","경상북도 상주시 양촌3길 11-67 (양촌동)","37227","계추집식당","2026-01-14 15:23:41","U","2026-01-16 02:40:00","한식","302818.803292297","318201.584172236","한식","0","0","기타","","지하수전용","0","0","0","0","0","","0","0","N","75.26","","","",
"11946","일반음식점","07_24_04_P","5110000","5110000-101-2006-00002","2006-01-04","","01","영업/정상","01","영업","","","","","054 5332391","84.18","742-863","경상북도 상주시 화서면 신봉리 153-14","경상북도 상주시 화서면 화령남5길 5","37139","황소네식당","2026-01-14 17:21:26","U","2026-01-16 02:40:00","식육(숯불구이)","285003.463578557","327356.784885531","식육(숯불구이)","0","0","주택가주변","","상수도전용","","","","","","","","","N","83.2","","","",
"11947","일반음식점","07_24_04_P","5110000","5110000-101-2001-00994","2000-06-08","","01","영업/정상","01","영업","","","","","054 534 1005","97.12","742-260","경상북도 상주시 만산동 690-8","경상북도 상주시 북천로 33 (만산동)","37160","대청마루가든","2026-01-14 14:12:15","U","2026-01-16 02:40:00","식육(숯불구이)","303485.405682117","325805.525109965","식육(숯불구이)","0","0","주택가주변","","상수도전용","","","","","","","","","N","97.12","","","",
"11948","일반음식점","07_24_04_P","5080000","5080000-101-2001-01262","2001-07-30","","01","영업/정상","01","영업","","","","","054 4736200","194.40","","경상북도 구미시 산동읍 신당리 산 1-2","경상북도 구미시 산동읍 강동로 953-73","39164","골프존카운티선산스타트하우스","2026-01-14 17:30:27","U","2026-01-16 02:40:00","경양식","","","경양식","0","0","","","","","","","","","","","","N","194.4","","","",
"11949","일반음식점","07_24_04_P","5080000","5080000-101-2003-00621","2003-10-24","","01","영업/정상","01","영업","","","","","05404673579","33.00","730-110","경상북도 구미시 사곡동 674-2 1층","경상북도 구미시 상사서로 157-20, 1층 (사곡동)","39325","독도별미회.해물장터","2026-01-14 15:20:13","U","2026-01-16 02:40:00","횟집","322111.503901944","289421.259609491","횟집","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"11950","일반음식점","07_24_04_P","5350000","5350000-101-2014-00309","2014-07-02","","01","영업/정상","01","영업","","","","","","123.25","621-290","경상남도 김해시 삼문동 581-2","경상남도 김해시 번화2로28번길 6 (삼문동)","51000","카페속의야생화","2026-01-14 11:20:46","U","2026-01-16 02:40:00","기타","364413.90704057","189536.842421744","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","123.25","","","",
"11951","일반음식점","07_24_04_P","5370000","5370000-101-2012-00098","2012-04-27","","03","폐업","02","폐업","2026-01-14","","","","055 635 1697","45.00","656-812","경상남도 거제시 연초면 죽토리 1106-1 시영빌딩(1층) 104호","경상남도 거제시 연초면 거제북로 36, 1층 104호 (시영빌딩)","53212","대패","2026-01-14 17:38:00","U","2026-01-16 02:40:00","식육(숯불구이)","351247.182875408","158508.284850956","식육(숯불구이)","0","0","","","상수도(음용)지하수(주방용)겸용","0","0","0","0","0","","0","0","N","45","","","",
"11952","일반음식점","07_24_04_P","3470000","3470000-101-2002-00869","2002-08-27","","01","영업/정상","01","영업","","","","","053 641 1220","30.20","704-811","대구광역시 달서구 상인동 1332-143 외2필지 B동","대구광역시 달서구 상화로 241, B동 (상인동)","42794","길손주막 생고기 뭉티기","2026-01-14 11:15:48","U","2026-01-16 02:40:00","정종/대포집/소주방","339175.718816581","257714.576657032","정종/대포집/소주방","0","0","기타","자율","","","","","","","","","","N","30.2","","","",
"11953","일반음식점","07_24_04_P","3540000","3540000-101-2016-00202","2016-08-10","","01","영업/정상","01","영업","","","","","","32.02","403-864","인천광역시 부평구 갈산동 383-5 1층 일부","인천광역시 부평구 주부토로 143 (갈산동, 1층 일부)","21338","박지혜 순대국 소머리국밥(부평구청점)","2026-01-14 15:05:04","U","2026-01-16 02:40:00","한식","175669.352077866","445098.887288452","한식","","","","","","","","","","","","","","N","32.02","","","",
"11954","일반음식점","07_24_04_P","3540000","3540000-101-2015-00181","2015-07-01","","01","영업/정상","01","영업","","","","","032 272 7276","40.54","403-860","인천광역시 부평구 부평동 885-5 1층 일부","인천광역시 부평구 신트리로22번길 15-14 (부평동, 1층 일부)","21354","더히든키친","2026-01-14 13:50:02","U","2026-01-16 02:40:00","기타","175558.180204744","444785.868638187","기타","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","40.54","","","",
"11955","일반음식점","07_24_04_P","3780000","3810000-101-2003-00462","2003-11-26","","01","영업/정상","01","영업","","","","","031 719 9995","91.46","463-825","경기도 성남시 분당구 수내동 7-5 코리아나빌딩 205호,206호일부","경기도 성남시 분당구 황새울로258번길 32 (수내동, 코리아나빌딩 205호,206호일부)","13595","오징어식당 휘정 수내점","2026-01-14 16:13:37","U","2026-01-16 02:40:00","한식","210226.801409465","430836.903774012","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","Y","91.46","","","",
"11956","일반음식점","07_24_04_P","4090000","4090000-101-2014-00513","2014-11-19","","03","폐업","02","폐업","2026-01-14","","","","031 981 9259","72.60","415-080","경기도 김포시 구래동 6892-3","경기도 김포시 김포한강9로12번길 7-20, 103호 (구래동)","10070","어원","2026-01-14 14:31:34","U","2026-01-16 02:40:00","횟집","167041.475675262","459680.940663826","횟집","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","72.6","","","",
"11957","일반음식점","07_24_04_P","4090000","4090000-101-1996-00191","1996-12-30","","01","영업/정상","01","영업","","","","","031 9879992","153.00","415-877","경기도 김포시 월곶면 포내리 220-4","경기도 김포시 월곶면 김포대로2801번길 219, 1층","10024","삼성웰스토리(주)김포CC1홀티하우스","2026-01-14 13:26:34","U","2026-01-16 02:40:00","한식","159126.2084733","467297.123016854","한식","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","153","","","",
"11958","일반음식점","07_24_04_P","3780000","3810000-101-2004-00245","2004-05-25","","01","영업/정상","01","영업","","","","","","84.48","463-805","경기도 성남시 분당구 금곡동 166 외1필지  이코노샤르망122호,123호","경기도 성남시 분당구 돌마로 47 (금곡동,외1필지  이코노샤르망122호,123호)","13615","미금횟집","2026-01-14 14:46:37","U","2026-01-16 02:40:00","횟집","209443.851792952","427598.796719655","횟집","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","N","84.48","","","",
"11959","일반음식점","07_24_04_P","4020000","4020000-101-1994-00185","1994-11-17","","01","영업/정상","01","영업","","","","","031 393 9292","32.57","435-805","경기도 군포시 산본동 1141 동선빌딩 104호","경기도 군포시 산본로323번길 23, 104호 (산본동, 동선빌딩)","15865","썬더치킨","2026-01-14 13:07:38","U","2026-01-16 02:40:00","호프/통닭","193866.962574138","428490.654117494","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","32.57","","","",
"11960","일반음식점","07_24_04_P","3780000","3810000-101-2015-00089","2015-03-13","","01","영업/정상","01","영업","","","","","031 702 8592","47.52","463-857","경기도 성남시 분당구 야탑동 360-1 시그마3 1층 103호","경기도 성남시 분당구 장미로 78, 103호 (야탑동, 시그마3 1층 )","13506","불닭발땡초동대문엽기떡볶이 야탑점","2026-01-14 10:55:28","U","2026-01-16 02:40:00","한식","211400.205761988","434607.080135576","한식","0","0","주택가주변","","상수도전용","0","0","0","0","0","","0","0","N","47.52","","","",
"11961","일반음식점","07_24_04_P","3980000","3980000-101-1978-00006","1978-05-31","","03","폐업","02","폐업","2026-01-14","","","","571 1217","33.00","471-859","경기도 구리시 갈매동 483-2 1층","경기도 구리시 갈매길 111, 1층 (갈매동)","11903","갈매통추어탕","2026-01-14 14:35:29","U","2026-01-16 02:40:00","한식","209746.028415093","458549.555695179","한식","0","0","","","","0","0","0","0","0","","0","0","N","33","","","",
"11962","일반음식점","07_24_04_P","3980000","3980000-101-1984-00013","1984-08-16","","03","폐업","02","폐업","2022-08-29","","","","031 5639488","","471-814","경기도 구리시 수택동 296-3 1층","경기도 구리시 벌말로 209, 1층 (수택동)","","인생술집","2026-01-14 17:04:54","U","2026-01-16 02:40:00","호프/통닭","213256.708987066","454760.306971903","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","0","","","",
"11963","일반음식점","07_24_04_P","3930000","5560000-101-2010-00467","2010-12-01","","01","영업/정상","01","영업","","","","","031 4019271","242.78","425-829","경기도 안산시 단원구 선부동 1070-18 상록타운 121~124호","경기도 안산시 단원구 선부광장1로 38, 121~124호 (선부동, 상록타운)","15240","명관가마솥순대국감자탕","2026-01-14 11:10:24","U","2026-01-16 02:40:00","식육(숯불구이)","183038.329861334","426085.523168473","식육(숯불구이)","","","","","","","","","","","","","","N","242.78","","","",
"11964","일반음식점","07_24_04_P","3780000","3800000-101-2001-00126","2001-02-12","","03","폐업","02","폐업","2026-01-14","","","","031 7331242","35.34","462-803","경기도 성남시 중원구 금광동 3095 (1층)","경기도 성남시 중원구 금빛로 61, 1층 (금광동)","13176","먹자골분식","2026-01-14 09:17:55","U","2026-01-16 02:40:00","분식","214701.42048535","438360.118302196","분식","0","0","","","","0","0","0","0","0","","0","0","N","35.34","","","",
"11965","일반음식점","07_24_04_P","3980000","3980000-101-2016-00137","2016-10-10","","01","영업/정상","01","영업","","","","","","196.86","471-858","경기도 구리시 갈매동 163-3 1층","경기도 구리시 금강로 23, 1층 (갈매동)","","담터설렁탕","2026-01-14 17:32:02","U","2026-01-16 02:40:00","한식","209965.069816271","460005.972014708","한식","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","196.86","","","",
"11966","일반음식점","07_24_04_P","3990000","3990000-101-2005-00036","2005-02-14","","01","영업/정상","01","영업","","","","","031 5110963","97.87","472-843","경기도 남양주시 화도읍 녹촌리 산 52-1 외11필지","경기도 남양주시 화도읍 마치로 226-220 (외11필지)","12187","클럽비전힐스카페테리아(cafeteria)","2026-01-14 11:43:10","U","2026-01-16 02:40:00","한식","223532.725076675","459920.503936506","한식","0","0","기타","","상수도전용","","","","","","","","","N","97.87","","","",
"11967","일반음식점","07_24_04_P","4090000","4090000-101-1995-00118","1995-08-29","","01","영업/정상","01","영업","","","","","031 9865292","174.28","415-810","경기도 김포시 고촌읍 52-5","경기도 김포시 고촌읍 김포대로451번길 114-25","10128","성원농장","2026-01-14 14:26:19","U","2026-01-16 02:40:00","한식","178480.631564772","455371.501334697","한식","0","0","기타","","상수도전용","","","","","","","","","N","174.28","","","",
"11968","일반음식점","07_24_04_P","3930000","5560000-101-2007-00229","2007-06-01","","01","영업/정상","01","영업","","","","","","68.65","425-838","경기도 안산시 단원구 신길동 1403-8 1층","경기도 안산시 단원구 신길중앙로 8 (신길동, 1403-8  1층)","15398","자담치킨(안산신길점)","2026-01-14 11:14:04","U","2026-01-16 02:40:00","호프/통닭","178819.79","426148.3","호프/통닭","0","0","","","","","","","","","","","","N","68.65","","","",
"11969","일반음식점","07_24_04_P","3860000","3871000-101-2010-31105","2010-06-21","","01","영업/정상","01","영업","","","","","032 655 2211","393.48","","경기도 부천시 원미구 심곡동 383-5 ,휘니스빌딩 301호","경기도 부천시 원미구 부일로460번길 12 (심곡동,,휘니스빌딩 301호)","14637","대수부훠궈 부천점","2026-01-14 14:56:22","U","2026-01-16 02:40:00","중국식","180557.444245849","442623.285221394","중국식","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","393.48","","","",
"11970","일반음식점","07_24_04_P","3930000","5560000-101-2007-00067","2007-02-12","","03","폐업","02","폐업","2026-01-14","","","","031 405 8009","100.62","425-868","경기도 안산시 단원구 고잔동 529-4 하이베라스 108~109호","경기도 안산시 단원구 고잔2길 9, 108~109호 (고잔동, 하이베라스)","15359","온정뚝배기","2026-01-14 13:30:30","U","2026-01-16 02:40:00","탕류(보신용)","185041.323336678","424016.783552797","탕류(보신용)","0","0","","","","0","0","0","0","0","","0","0","N","100.62","","","",
"11971","일반음식점","07_24_04_P","4090000","4090000-101-1995-00191","1995-10-18","","01","영업/정상","01","영업","","","","","031 9879992","70.37","415-877","경기도 김포시 월곶면 포내리 220-4 외53필지","경기도 김포시 월곶면 김포대로2801번길 219","10024","삼성웰스토리(주)김포CC15홀티하우스","2026-01-14 13:30:52","U","2026-01-16 02:40:00","기타","159126.2084733","467297.123016854","기타","0","0","기타","","상수도전용","","","","","","","","","N","70.37","","","",
"11972","일반음식점","07_24_04_P","4090000","4090000-101-1995-00192","1995-10-18","","01","영업/정상","01","영업","","","","","031 9879992","70.37","415-877","경기도 김포시 월곶면 포내리 220-4 외53필지","경기도 김포시 월곶면 김포대로2801번길 219","10024","삼성웰스토리(주)김포CC6홀티하우스","2026-01-14 13:20:50","U","2026-01-16 02:40:00","한식","159126.2084733","467297.123016854","한식","0","0","기타","","상수도전용","","","","","","","","","N","70.37","","","",
"11973","일반음식점","07_24_04_P","4090000","4090000-101-1995-00180","1995-08-16","","01","영업/정상","01","영업","","","","","031 9879992","387.00","415-877","경기도 김포시 월곶면 포내리 220-4 외 53필지","경기도 김포시 월곶면 김포대로2801번길 219","10024","삼성웰스토리(주)김포CC대식당","2026-01-14 13:26:27","U","2026-01-16 02:40:00","한식","159126.2084733","467297.123016854","한식","0","0","기타","","상수도전용","","","","","","","","","N","387","","","",
"11974","일반음식점","07_24_04_P","4090000","4090000-101-1995-00181","1995-08-16","","01","영업/정상","01","영업","","","","","031 9879992","112.00","415-877","경기도 김포시 월곶면 포내리 220-4","경기도 김포시 월곶면 김포대로2801번길 219, 1층","10024","삼성웰스토리(주)김포CC기사식당","2026-01-14 13:15:50","U","2026-01-16 02:40:00","한식","159126.2084733","467297.123016854","한식","0","0","기타","","상수도전용","","","","","","","","","N","112","","","",
"11975","일반음식점","07_24_04_P","3930000","5560000-101-2001-00860","2001-04-23","","03","폐업","02","폐업","2026-01-14","","","","031 4830969","11.20","425-863","경기도 안산시 단원구 초지동 604-4 안산시민시장7동15호","경기도 안산시 단원구 화랑로 149 (초지동, 604-4  안산시민시장7동15호)","15387","싱싱호프치킨","2026-01-14 13:25:44","U","2026-01-16 02:40:00","호프/통닭","182678.467316641","424813.191382151","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","11.2","","","",
"11976","일반음식점","07_24_04_P","3780000","3810000-101-2006-00076","2006-03-20","","01","영업/정상","01","영업","","","","","","157.08","463-824","경기도 성남시 분당구 서현동 272-1 서현하우비지상2층206호,207호","경기도 성남시 분당구 황새울로 325 (서현동, 서현하우비지상2층206호,207호)","13590","그리던, 고기","2026-01-14 16:10:20","U","2026-01-16 02:40:00","식육(숯불구이)","210682.413396533","431504.555795282","식육(숯불구이)","0","0","유흥업소밀집지역","","상수도전용","0","0","0","0","0","","0","0","Y","157.08","","","",
"11977","일반음식점","07_24_04_P","3990000","3990000-101-1999-00347","1999-08-31","","01","영업/정상","01","영업","","","","","031  5919290","44.00","472-842","경기도 남양주시 화도읍 금남리 335-9","경기도 남양주시 화도읍 북한강로 1505","12193","또봉이치킨(금남점)","2026-01-14 10:19:25","U","2026-01-16 02:40:00","기타","231813.275431775","460301.335073016","기타","0","0","주택가주변","","지하수전용","0","0","0","0","0","","0","0","N","44","","","",
"11978","일반음식점","07_24_04_P","5540000","5540000-101-2002-01415","1999-12-16","","01","영업/정상","01","영업","","","","","031 7617732","199.94","464-801","경기도 광주시 경안동 35-1","경기도 광주시 중앙로123번길 11 (경안동)","12761","소이이","2026-01-14 16:25:04","U","2026-01-16 02:40:00","경양식","222671.250594811","434256.399690945","경양식","0","0","학교정화(절대)","","상수도전용","","","","","","","","","Y","199.94","","","",
"11979","일반음식점","07_24_04_P","3930000","5550000-101-2001-01692","2001-10-25","","01","영업/정상","01","영업","","","","","031 4169930","81.20","426-819","경기도 안산시 상록구 부곡동 533-3","경기도 안산시 상록구 부곡로5길 6, 1층 (부곡동)","15304","신용생고기","2026-01-14 16:06:31","U","2026-01-16 02:40:00","식육(숯불구이)","187902.356767044","425693.808937742","식육(숯불구이)","0","0","","","상수도전용","","","","","","","","","N","81.2","","","",
"11980","일반음식점","07_24_04_P","3200000","3200000-101-2018-00049","2018-02-06","","01","영업/정상","01","영업","","","","","","29.00","151-818","서울특별시 관악구 봉천동 1661-9","서울특별시 관악구 봉천로 563, 지하1층 (봉천동)","08792","군산반점","2026-01-14 15:45:21","U","2026-01-16 02:40:00","한식","196417.878090956","441738.631456088","한식","","","","","","","","","","","","","","N","39","","","",
"11981","일반음식점","07_24_04_P","3040000","3040000-101-2012-00301","2012-11-14","","03","폐업","02","폐업","2026-01-14","","","","02 4543265","19.80","143-816","서울특별시 광진구 구의동 28-36 (1층)","서울특별시 광진구 자양로 313, 1층 (구의동)","04955","스시세카이","2026-01-14 14:58:53","U","2026-01-16 02:40:00","한식","208181.447060118","450132.146887633","한식","0","0","","","","0","0","0","0","0","","0","0","N","19.8","","","",
"11982","일반음식점","07_24_04_P","3200000","3200000-101-2007-00231","2007-07-13","","01","영업/정상","01","영업","","","","","","286.50","151-874","서울특별시 관악구 신림동 522-3","서울특별시 관악구 난곡로 339, 1층 (신림동)","08767","고기굽는방앗간 신대방역점","2026-01-14 14:07:40","U","2026-01-16 02:40:00","한식","192306.01003237","442456.215624139","한식","","","","","","","","","","","","","","N","286.5","","","",
"11983","일반음식점","07_24_04_P","3240000","3240000-101-1993-09812","1993-07-21","","01","영업/정상","01","영업","","","","","02 4817373","51.29","134-825","서울특별시 강동구 명일동 46-3 고덕역 대명벨리온","서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 1층 114호 (명일동)","05269","고덕밥집","2026-01-14 11:18:03","U","2026-01-16 02:40:00","냉면집","213636.934120635","450276.848244913","냉면집","0","0","주택가주변","자율","상수도전용","","","","","","","","","N","91.96","","","",
"11984","일반음식점","07_24_04_P","3050000","3050000-101-2017-00289","2017-10-19","","01","영업/정상","01","영업","","","","","","43.20","130-876","서울특별시 동대문구 휘경동 319-34","서울특별시 동대문구 회기로28길 9, 1층 (휘경동)","02446","계림원","2026-01-14 11:06:09","U","2026-01-16 02:40:00","한식","204900.066744978","454129.088341092","한식","","","","","","","","","","","","","","N","43.2","","","",
"11985","일반음식점","07_24_04_P","3540000","3540000-101-2018-00217","2018-08-22","","01","영업/정상","01","영업","","","","","","145.14","403-866","인천광역시 부평구 삼산동 460-6 뉴존프라자 105~108호","인천광역시 부평구 충선로203번길 12, 뉴존프라자 105~108호 (삼산동)","21344","신사의한끼 삼산점","2026-01-14 10:25:31","U","2026-01-16 02:40:00","한식","176562.729129091","445069.238351082","한식","0","0","","","","0","0","0","0","0","","0","0","N","145.14","","","",
"11986","일반음식점","07_24_04_P","5370000","5370000-101-2021-00286","2021-11-29","","03","폐업","02","폐업","2026-01-14","","","","050713209912","35.28","656-891","경상남도 거제시 일운면 망치리 122-1","경상남도 거제시 일운면 거제대로 1794, 1층 104호","53329","비비큐(BBQ)치킨 망치몽돌해수욕장점","2026-01-14 10:41:01","U","2026-01-16 02:40:00","호프/통닭","352497.223871415","147306.583278606","호프/통닭","0","0","","","상수도전용","0","0","0","0","0","","0","0","N","35.28","","","",
"11987","일반음식점","07_24_04_P","3210000","3210000-101-2020-00130","2020-04-10","","01","영업/정상","01","영업","","","","","","61.75","137-876","서울특별시 서초구 서초동 1598-1 1층 101호","서울특별시 서초구 사임당로 38, 1층 101호 (서초동)","06651","글렌(Glen)","2026-01-14 15:02:54","U","2026-01-16 02:40:00","호프/통닭","201181.277534585","442874.506031276","호프/통닭","0","0","","","","0","0","0","0","0","","0","0","N","61.75","","","",
