사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,지정일자,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,약국영업면적,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
서안약국,,196572.237865086,448693.225017024,2026-04-26 22:31:05,I,2015-12-31,13,영업중,2015-12-31 11:31:54,,2015-12-31,,서울특별시 용산구 효창동 5번지 585호,PHMD120153020033084000012,3020000,39,"서울특별시 용산구 효창원로 142 (효창동, 중앙병원)",04317,01,영업/정상,,,
양지약국,,197722.571038558,446344.591216568,2026-04-26 22:31:05,I,2016-01-12,13,영업중,2016-01-12 12:38:13,,2016-01-12,,,PHMD120163020033084000002,3020000,17,"서울특별시 용산구 이촌로 248, 11동 103-1호 (이촌동, 한강맨션)",04426,01,영업/정상,,,02-793-8253
용산약국,,197099.381481836,447328.548832245,2026-04-26 22:31:05,I,2016-07-01,13,영업중,2020-04-20 17:50:16,,2016-07-01,,서울특별시 용산구 한강로2가 191번지,PHMD120163020033084000008,3020000,33,"서울특별시 용산구 한강대로 92, 지층 (한강로2가, LS용산타워)",04386,01,영업/정상,,,02-794-7952
숙명약국,,196993.838133124,449201.432096601,2026-04-26 22:31:05,I,2016-07-29,13,영업중,2025-01-03 13:25:46,,2016-07-29,,서울특별시 용산구 청파동2가 63번지 5호,PHMD120163020033084000009,3020000,37,"서울특별시 용산구 청파로47길 66 (청파동2가, 중하빌딩)",04310,01,영업/정상,,,02-717-6415
현대온누리약국,,197974.143194607,446243.198701013,2026-04-26 22:31:05,I,2016-11-22,13,영업중,2016-11-23 10:35:43,,2016-11-22,,서울특별시 용산구 이촌동 300번지 15호,PHMD120163020033084000011,3020000,30,"서울특별시 용산구 이촌로 280, 1층 1호 (이촌동, 명지상가)",04426,01,영업/정상,,,02-795-9842
소아제일약국,,197145.738804882,450208.807869693,2026-04-26 22:31:05,I,2016-11-30,13,영업중,2016-12-01 08:59:05,,2016-11-30,,서울특별시 용산구 서계동 223번지 18호,PHMD120163020033084000012,3020000,104,"서울특별시 용산구 청파로 383-8 (서계동, 청운가든)",04300,01,영업/정상,,,02-711-2223
해란약국,,197047.492486141,449155.197455867,2026-04-26 22:31:05,I,2017-03-30,13,영업중,2017-03-30 17:10:00,,2017-03-30,,,PHMD120173020033084000004,3020000,19,"서울특별시 용산구 청파로47길 53, 1층 (청파동3가)",04313,01,영업/정상,,,02-713-6590
정다운약국,,196426.613790962,448089.513228441,2026-04-26 22:31:05,I,2017-11-21,13,영업중,2017-11-22 10:04:45,,2017-11-21,,,PHMD120173020033084000009,3020000,11,"서울특별시 용산구 원효로 155, 1층 (원효로2가)",04363,01,영업/정상,,,02-2237-0388
하이약국,,197592.425971984,448787.429656748,2026-04-26 22:31:05,I,2017-12-01,13,영업중,2020-04-20 18:18:26,,2017-12-01,,,PHMD120173020033084000010,3020000,24,"서울특별시 용산구 한강대로 256, 1층 (남영동)",04352,01,영업/정상,,,02-792-9248
힐링약국,,198825.353525608,449002.087665382,2026-04-26 22:31:05,I,2018-03-19,13,영업중,2021-06-09 11:06:19,,2018-03-19,,서울특별시 용산구 용산동2가 27번지 4호,PHMD120183020033084000004,3020000,45,"서울특별시 용산구 신흥로 53, 1층 (용산동2가)",04338,01,영업/정상,,,02-797-1175
삼희약국,,197056.728931087,447077.126289262,2026-04-26 22:31:05,I,2018-04-16,13,영업중,2020-09-28 10:41:52,,2018-04-16,,서울특별시 용산구 한강로3가 63-70 105동 2009호,PHMD120183020033084000008,3020000,39,"서울특별시 용산구 서빙고로 17, 105동 2009호 일부호 (한강로3가)",04387,01,영업/정상,,,02-793-8575
우리서울약국,,197011.737528847,447430.100250997,2026-04-26 22:31:05,I,2018-07-11,13,영업중,2018-07-11 09:13:48,,2018-07-11,,,PHMD120183020033084000010,3020000,20,"서울특별시 용산구 한강대로 95, 2층 207호 (한강로2가, 래미안용산)",04378,01,영업/정상,,,02-3785-1233
행복을 주는 약국,,195981.203408641,448450.307441413,2026-04-26 22:31:05,I,2018-08-20,13,영업중,2018-08-20 16:45:03,,2018-08-20,,,PHMD120183020033084000013,3020000,21,"서울특별시 용산구 새창로 70, 212호 (도원동, 도원동삼성래미안)",04354,01,영업/정상,,,02-3275-3723
용산오늘약국,,197083.100438264,447552.774477998,2026-04-26 22:31:05,I,2018-09-20,13,영업중,2025-09-10 10:13:04,,2018-09-20,,,PHMD120183020033084000014,3020000,75,"서울특별시 용산구 새창로 217, 용산토투밸리 1층 (한강로2가)",04376,01,영업/정상,,,02-6390-7377
팜그린약국,2026-03-27,196370.746398773,447841.698787531,2026-04-26 22:31:05,I,2018-11-07,03,폐업,2026-03-27 11:11:57,,2018-11-07,,,PHMD120183020033084000017,3020000,31,"서울특별시 용산구 청파로 74, 전자랜드 1층 A147호 (한강로3가)",04372,03,폐업,,,02-3273-1553
이촌사랑약국,,198165.767858385,446185.244544796,2026-04-26 22:31:05,I,2018-11-14,13,영업중,2018-11-14 17:09:48,,2018-11-14,,서울특별시 용산구 이촌동 301번지 263호 렉스상가,PHMD120183020033084000018,3020000,24,"서울특별시 용산구 이촌로 300, 제1호 (이촌동)",04425,01,영업/정상,,,02-794-1687
2층써밋약국,,196861.350875235,447226.720509901,2026-04-26 22:31:05,I,2018-11-16,13,영업중,2018-11-16 17:17:20,,2018-11-16,,,PHMD120183020033084000019,3020000,24,"서울특별시 용산구 한강대로 69, 상가동 2층 222-2호 (한강로2가, 용산푸르지오써밋)",04378,01,영업/정상,,,02-797-8920
이촌약국,,197450.277644237,446437.197878548,2026-04-26 22:31:05,I,2018-12-07,13,영업중,2018-12-07 16:43:09,,2018-12-07,,,PHMD120183020033084000020,3020000,22,"서울특별시 용산구 이촌로 224, 301호 (이촌동, 리버뷰맨션)",04427,01,영업/정상,,,02-798-2901
나음약국,,197011.737528847,447430.100250997,2026-04-26 22:31:05,I,2019-08-19,13,영업중,2019-08-19 14:10:37,,2019-08-19,,,PHMD120193020033084000005,3020000,23,"서울특별시 용산구 한강대로 95, 제지하1층 제1비157호 (한강로2가, 래미안용산 더 센트럴)",04378,01,영업/정상,,,02-6402-1155
신용산수약국,,197117.41843467,447527.338271365,2026-04-26 22:31:05,I,2019-11-11,13,영업중,2025-09-23 17:11:14,,2019-11-11,,,PHMD120193020033084000008,3020000,14,"서울특별시 용산구 한강대로 109, 용성비즈텔 지하2층 227,233호 (한강로2가)",04376,01,영업/정상,,,02-2077-1122
희망약국,,196549.89584221,448153.524398611,2026-04-26 22:31:05,I,2020-01-06,13,영업중,2023-01-30 15:04:58,,2020-01-06,,,PHMD120203020033084000001,3020000,6,"서울특별시 용산구 원효로 171, 신영빌딩 1층 (원효로2가)",04364,01,영업/정상,,,02-703-0120
용산대학약국,,200335.901369821,447885.892491197,2026-04-26 22:31:05,I,2020-02-03,13,영업중,2025-02-24 09:54:11,,2020-02-03,,서울특별시 용산구 한남동 639-8 용산대학약국,PHMD120203020033084000002,3020000,90,"서울특별시 용산구 대사관로 58, 용산대학약국 1층 (한남동)",04402,01,영업/정상,,,02-795-4549
새봄약국,,196503.783070686,448592.511643064,2026-04-26 22:31:05,I,2020-02-07,13,영업중,2020-02-07 15:38:41,,2020-02-07,,서울특별시 용산구 효창동 75번지 1호,PHMD120203020033084000003,3020000,24,"서울특별시 용산구 백범로 287, 1층 (효창동)",04318,01,영업/정상,,,02-2135-1303
스타약국,,196762.077394917,447480.039577359,2026-04-26 22:31:05,I,2020-07-24,13,영업중,2020-07-24 10:51:15,,2020-07-24,,서울특별시 용산구 한강로3가 40-999 용산역,PHMD120203020033084000005,3020000,11,"서울특별시 용산구 한강대로23길 55, 용산역 3층 (한강로3가)",04377,01,영업/정상,,,
빙고약국,,197056.728931087,447077.126289262,2026-04-26 22:31:05,I,2020-09-29,13,영업중,2025-09-25 11:23:07,,2020-09-29,,서울특별시 용산구 한강로3가 98,PHMD120203020033084000008,3020000,41,"서울특별시 용산구 서빙고로 17, 센트럴파크 제몰동 제2층 제2016호 (한강로3가)",04387,01,영업/정상,,,02-797-9990
가까운우리약국,,200406.963708797,447968.152857355,2026-04-26 22:31:05,I,2020-10-12,13,영업중,2020-10-12 17:25:38,,2020-10-12,,,PHMD120203020033084000009,3020000,51,"서울특별시 용산구 대사관로31길 7-10, 1층 (한남동)",04401,01,영업/정상,,,02-749-6011
