건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,오은문학사,2016-04-27,175395.134217269,443358.66077951,출판인쇄업,출판사,2026-05-14 22:42:43,I,03,폐업,,,,2016-04-29 09:10:40,,2015-12-15,,인천광역시 부평구 부평동 ***-** ***호,CDFG1251002015000030,3540000,,"인천광역시 부평구 부평대로 *, ***호 (부평동, 문화드림빌)",21389,03,폐업,,,,,,
,디자인꼼,2024-12-31,174109.184539612,442356.111148905,출판인쇄업,출판사,2026-05-14 22:42:45,I,03,폐업,,,,2025-03-24 10:48:27,,2016-04-01,,인천광역시 부평구 십정동 ***-** 대주상가 ***동 ***호,CDFG1251002016000009,3540000,,"인천광역시 부평구 마장로 **, ***동 ***호 (십정동)",21433,03,폐업,,,,,,
,(사) 녹색사랑실천협회,2016-11-18,176023.13776561,442924.6514284,출판인쇄업,출판사,2026-05-14 22:42:45,I,03,폐업,,,,2016-11-18 14:48:36,,2016-04-05,,인천광역시 부평구 부평동 ***,CDFG1251002016000010,3540000,,"인천광역시 부평구 장제로 **, ***호 (부평동, 동일빌딩)",21414,03,폐업,,,,,,
,TNT 미디어,2024-07-17,176281.639000864,443977.013573259,출판인쇄업,출판사,2026-05-14 22:42:46,I,03,폐업,,,,2024-07-17 14:18:57,,2016-06-10,,인천광역시 부평구 부평동 ***-**,CDFG1251002016000015,3540000,,인천광역시 부평구 부흥로***번길 * (부평동),21397,03,폐업,,,,,,
,라이프엔진,2018-01-30,176079.646847546,444247.476746099,출판인쇄업,출판사,2026-05-14 22:42:46,I,03,폐업,,,,2018-03-20 15:15:23,,2016-07-21,,인천광역시 부평구 부평동 ***-** ****호,CDFG1251002016000019,3540000,,"인천광역시 부평구 장제로 ***, ****호 (부평동, 카리스뷰*차)",21360,03,폐업,,,,,,
,예스비비,2021-11-18,176881.872908278,445450.366357265,출판인쇄업,출판사,2026-05-14 22:42:47,I,03,폐업,,,,2021-11-18 15:43:35,,2016-10-13,,인천광역시 부평구 삼산동 ***-* 행복한마을서해그랑블 ***동 ****호,CDFG1251002016000027,3540000,주거지역,"인천광역시 부평구 굴포로 ***, ***동 ****호 (삼산동, 행복한마을서해그랑블)",21341,03,폐업,,,,,,
,에스엠코리아,2023-03-28,172357.024171475,446489.055480717,출판인쇄업,출판사,2026-05-14 22:42:47,I,03,폐업,,,,2023-03-29 09:00:23,,2016-11-24,,인천광역시 부평구 청천동 **-**,CDFG1251002016000029,3540000,,인천광역시 부평구 서달로***번길 ** (청천동),21300,03,폐업,,,,,,
,도서출판 무명재,2022-01-25,173821.699842873,444600.260449152,출판인쇄업,출판사,2026-05-14 22:42:49,I,03,폐업,,,,2022-01-25 15:47:44,,2017-02-02,,인천광역시 부평구 산곡동 *** 금호이수마운트밸리 ***동 ****호,CDFG1251002017000006,3540000,,"인천광역시 부평구 원적로 ***, ***동 ****호 (산곡동, 금호이수마운트밸리)",21376,03,폐업,,,,,,
,도서출판 좋은님,2018-09-21,176585.320893159,443210.541798086,출판인쇄업,출판사,2026-05-14 22:42:50,I,03,폐업,,,,2019-02-08 11:32:51,,2017-05-16,,인천광역시 부평구 부개동 ***-***,CDFG1251002017000019,3540000,,"인천광역시 부평구 부일로 **, ***동 ****호 (부개동, 부개역푸르지오)",21401,03,폐업,,,,,,
,미술로 팡팡,2020-04-06,174035.018924992,445043.608510667,출판인쇄업,출판사,2026-05-14 22:42:50,I,03,폐업,,,,2020-04-06 17:50:22,,2017-07-26,,인천광역시 부평구 산곡동 *** 부평산곡푸르지오아파트,CDFG1251002017000023,3540000,,"인천광역시 부평구 안남로 ***, ***동 ***호 (산곡동, 부평산곡푸르지오아파트)",21361,03,폐업,,,,,,
,스크린스타,2018-12-19,175162.150439746,443305.69946926,출판인쇄업,출판사,2026-05-14 22:42:51,I,03,폐업,,,,2019-02-08 11:27:52,,2017-08-24,,,CDFG1251002017000026,3540000,,인천광역시 부평구 경원대로****번길 *-** (부평동),21389,03,폐업,,,,,,
,청풍,2018-05-28,177296.162725635,442334.342586081,출판인쇄업,출판사,2026-05-14 22:42:51,I,03,폐업,,,,2018-05-28 15:25:35,,2017-10-30,,인천광역시 부평구 일신동 *** 풍림아파트,CDFG1251002017000028,3540000,,"인천광역시 부평구 일신로**번길 **, ***동 ***호 (일신동, 풍림아파트)",21422,03,폐업,,,,,,
,도서출판 책통,2018-06-07,174135.560622332,443432.720533656,출판인쇄업,출판사,2026-05-14 22:42:51,I,03,폐업,,,,2018-06-07 16:28:22,,2017-10-30,,인천광역시 부평구 산곡동 ***-*** 현대아파트,CDFG1251002017000030,3540000,,"인천광역시 부평구 안남로 **, ***동 ****호 (산곡동, 현대아파트)",21381,03,폐업,,,,,,
,다올북스,2019-02-08,175126.717022995,446169.201205367,출판인쇄업,출판사,2026-05-14 22:42:51,I,03,폐업,,,,2019-02-08 11:25:52,,2017-11-06,,인천광역시 부평구 청천동 *** 부평우림라이온스밸리,CDFG1251002017000031,3540000,,"인천광역시 부평구 부평대로 ***, 부평우림라이온스밸리 A동 B***-**호 (청천동)",21315,03,폐업,,,,,,
,맘스드림,2023-03-31,176120.4166755,446691.465131122,출판인쇄업,출판사,2026-05-14 22:42:51,I,03,폐업,,,,2023-04-03 13:26:07,,2017-12-11,,인천광역시 부평구 갈산동 *** 갈산동 대성유니드아파트,CDFG1251002017000034,3540000,,"인천광역시 부평구 새갈로 **, ***동 ****호 (갈산동, 갈산동 대성유니드아파트)",21317,03,폐업,,,,,,
,희설,2018-11-23,175078.134825746,442445.554212108,출판인쇄업,출판사,2026-05-14 22:42:52,I,03,폐업,,,,2019-02-08 11:29:08,,2017-12-19,,인천광역시 부평구 부평동 ***-*** 삼능그린빌,CDFG1251002017000035,3540000,,"인천광역시 부평구 경인로***번길 **, *동 B**호 (부평동, 삼능그린빌)",21429,03,폐업,,,,,,
,하나둘,2020-11-19,177117.282608159,443300.800495405,출판인쇄업,출판사,2026-05-14 22:42:53,I,03,폐업,,,,2020-11-20 08:55:11,,2018-05-24,,인천광역시 부평구 부개동 ***-*,CDFG1251002018000012,3540000,,인천광역시 부평구 부일로***번길 ** (부개동),21402,03,폐업,,,,,,
,글.소리,2019-10-21,175760.637222882,442715.29771109,출판인쇄업,출판사,2026-05-14 22:42:55,I,03,폐업,,59.74,,2020-06-22 11:18:57,,2018-12-17,,인천광역시 부평구 부평동 ***-* 균정타운 ***호,CDFG1251002018000030,3540000,,"인천광역시 부평구 경인로***번길 **-*, ***호 (부평동, 균정타운)",21425,03,폐업,,,,,,
,도서출판 프레임,2024-05-23,174069.677661288,443147.059788965,출판인쇄업,출판사,2026-05-14 22:42:56,I,03,폐업,,,,2024-05-23 13:24:06,,2018-05-21,,인천광역시 부평구 산곡동 *** 현대아파트,CDFG1251002018000031,3540000,,"인천광역시 부평구 경원대로 ****, ***동 ***호 (산곡동, 현대아파트)",21384,03,폐업,,,,,,
,도서출판 청심당,2007-10-16,176661.541099363,442548.141521202,출판인쇄업,출판사,2026-05-14 22:42:22,I,03,폐업,,,,2008-01-16 15:33:38,,1989-09-21,403-810,인천광역시 부평구 부개동 ***-*,CDFG1251001989000001,3540000,,인천광역시 부평구 동수로***번길 **  (부개동),,03,폐업,,,,,,
근린생활시설,예스컬리너교육연구소,2022-12-19,176579.988879996,442725.339394428,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,164.62,,2022-12-19 16:07:54,,1994-06-16,403-810,인천광역시 부평구 부개동 ***-*,CDFG1251001994000002,3540000,,인천광역시 부평구 경인로****번길 **  (부개동),,03,폐업,,,,,2,
,한국제일영재교육원,2018-09-27,175759.639579751,446243.40697042,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,,,2019-02-08 11:30:50,,1997-06-26,403-801,인천광역시 부평구 갈산동 ***-**,CDFG1251001997000001,3540000,,인천광역시 부평구 평천로 *** (갈산동),,03,폐업,,,,,,
,세계기독교문화원,2013-03-27,173606.946362948,445926.504512924,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,,,2013-03-28 10:19:48,,1999-06-12,403-855,인천광역시 부평구 청천동 **-*,CDFG1251001999000002,3540000,,인천광역시 부평구 산청로 ** (청천동),,03,폐업,,,,,,
,부평문학,2017-02-06,173589.089543315,443216.150594782,출판인쇄업,출판사,2026-05-14 22:42:24,I,03,폐업,,,,2018-01-30 12:42:18,,1999-11-13,403-840,인천광역시 부평구 산곡동 ***-***,CDFG1251001999000003,3540000,,인천광역시 부평구 화랑로**번길 ** (산곡동),,03,폐업,,,,,,
,일각서림,2006-03-08,176179.018755739,442837.605638836,출판인쇄업,출판사,2026-05-14 22:42:24,I,03,폐업,,,,2014-09-18 14:09:12,,1999-11-29,403-827,인천광역시 부평구 부평동 ***-** A동 ***호,CDFG1251001999000004,3540000,,"인천광역시 부평구 경인로***번길 *-**, A동 ***호 (부평동)",,03,폐업,,,,,,
,도서출판I.C.E.M,2011-04-11,171255.73618742,440307.672194919,출판인쇄업,출판사,2026-05-14 22:42:22,I,03,폐업,,,,2011-04-11 16:41:24,,1995-09-26,402-839,인천광역시 미추홀구 주안동 ***-**,CDFG1251001995000002,3510500,,인천광역시 미추홀구 주안로 **  (주안동),,03,폐업,,,,,,
,BS 출판사,2004-01-28,171582.169786881,439086.404375573,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,,,2006-10-20 14:45:32,,1998-05-07,402-857,인천광역시 미추홀구 주안동 ****-**,CDFG1251001998000002,3510500,,인천광역시 미추홀구 미추홀대로 ***  (주안동),,03,폐업,,,,,,
,마젤란출판사,2005-12-09,171774.061275602,440213.743560844,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,,,2005-12-09 11:38:51,,1998-10-23,402-835,인천광역시 미추홀구 주안동 ***-* 경향프라자 ***,CDFG1251001998000005,3510500,,"인천광역시 미추홀구 주안로 ***  (주안동,경향프라자 ***)",,03,폐업,,,,,,
,도서출판기초공사,2007-03-28,,,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,,,2007-04-16 10:12:43,,1999-03-23,402-835,인천광역시 미추홀구 주안동 ***-**,CDFG1251001999000001,3510500,,,,03,폐업,,,,,,
,도서출판 여울,2013-08-26,169596.167499504,438840.950793855,출판인쇄업,출판사,2026-05-14 22:42:23,I,03,폐업,,,,2013-08-26 16:34:09,,1999-06-28,402-825,인천광역시 미추홀구 용현동 ***-**,CDFG1251001999000002,3510500,,인천광역시 미추홀구 인하로 **  (용현동),,03,폐업,,,,,,
,도서출판 미추,2011-01-21,169778.792351698,439085.792168281,출판인쇄업,출판사,2026-05-14 22:42:24,I,03,폐업,,,,2012-11-28 15:01:56,,2001-08-06,402-822,인천광역시 미추홀구 용현동 ***-**,CDFG1251002001000004,3510500,,인천광역시 미추홀구 인하로**번길 **  (용현동),,03,폐업,,,,,,
,도서출판 새벽마당,2009-09-09,169778.792351698,439085.792168281,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,,2009-09-10 11:24:11,,2001-10-25,402-822,인천광역시 미추홀구 용현동 ***-**,CDFG1251002001000005,3510500,,인천광역시 미추홀구 인하로**번길 **  (용현동),,03,폐업,,,,,,
,도서출판 예일,2024-03-04,169449.180463861,440540.293043098,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,,2024-03-04 17:33:37,,2001-11-14,402-813,인천광역시 미추홀구 숭의동 **-*,CDFG1251002001000006,3510500,,인천광역시 미추홀구 경인로 ***  (숭의동),,03,폐업,,,,,,
,솔루션 라인,2007-11-07,,,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,,2007-11-07 17:35:20,,2001-12-14,402-200,인천광역시 미추홀구 주안동 시범공단 ***,CDFG1251002001000008,3510500,,,,03,폐업,,,,,,
,블루칩,2006-01-31,171454.600944859,439787.867540136,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,,2006-01-31 16:24:59,,2001-10-30,402-835,인천광역시 미추홀구 주안동 ***-**,CDFG1251002001000009,3510500,,인천광역시 미추홀구 미추홀대로***번길 **  (주안동),,03,폐업,,,,,,
,미디어이즈,2008-09-30,,,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,,2008-10-01 13:55:47,,2002-01-07,402-200,인천광역시 미추홀구 주안동 ****-*,CDFG1251002002000001,3510500,,,,03,폐업,,,,,,
근린생활시설,목동출판사,2012-11-08,169101.163993139,440598.568202705,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,2,2012-11-08 10:09:55,,2003-07-22,402-813,인천광역시 미추홀구 숭의동 **-*,CDFG1251002003000007,3510500,일반주거지역,,,03,폐업,기타,,,,3,1
종교시설,샬롬문화사,2022-02-03,171073.28273205,438615.81811198,출판인쇄업,출판사,2026-05-14 22:42:26,I,03,폐업,,16.5,4,2022-02-03 13:26:45,,2003-12-03,402-856,인천광역시 미추홀구 주안동 ****-** 신광교회(*층),CDFG1251002003000012,3510500,준주거지역,"인천광역시 미추홀구 미추홀대로***번길 ***  (주안동,신광교회(*층))",,03,폐업,기타,,,,5,1
,(주)인천예총문화사업단,2007-01-23,170048.859682189,439984.879733747,출판인쇄업,출판사,2026-05-14 22:42:26,I,03,폐업,,,,2007-01-25 13:48:54,,2003-03-08,402-812,인천광역시 미추홀구 숭의동 *-* 인천문화회관*층,CDFG1251002003000015,3510500,,"인천광역시 미추홀구 수봉안길 **  (숭의동,인천문화회관*층)",,03,폐업,,,,,,
,참조은글,2004-06-07,171702.029450334,438936.197902994,출판인쇄업,출판사,2026-05-14 22:42:26,I,03,폐업,,,,2004-06-07 11:32:52,,2004-01-06,402-859,인천광역시 미추홀구 주안동 ****-* ***호,CDFG1251002004000001,3510500,,"인천광역시 미추홀구 미추홀대로***번길 **  (주안동,***호)",,03,폐업,,,,,,
근린생활시설,(주)써머스매거진,2004-12-21,171253.751346299,440253.519918292,출판인쇄업,출판사,2026-05-14 22:42:27,I,03,폐업,,165,,2004-12-21 10:45:21,,2004-03-18,402-839,인천광역시 미추홀구 주안동 ***-* 한남빌딩 ***호,CDFG1251002004000006,3510500,,,,03,폐업,,,,,,
근린생활시설,새로운 사람들,2008-04-11,168629.562268385,440345.8441823,출판인쇄업,출판사,2026-05-14 22:42:27,I,03,폐업,,267.5,,2008-04-15 14:11:40,,2004-12-16,402-816,인천광역시 미추홀구 숭의동 ***-*,CDFG1251002004000016,3510500,,인천광역시 미추홀구 미추로 **  (숭의동),,03,폐업,,,,,5,
근린생활시설,청림출판,2023-12-29,169732.152515276,440676.123745216,출판인쇄업,출판사,2026-05-14 22:42:27,I,03,폐업,,,,2023-12-29 14:54:17,,2005-01-04,402-806,인천광역시 미추홀구 도화동 **-**,CDFG1251002005000001,3510500,,인천광역시 미추홀구 석정로 ***  (도화동),,03,폐업,,,,,,
,032디자인,2008-03-24,169062.279674273,440398.107004793,출판인쇄업,출판사,2026-05-14 22:42:28,I,03,폐업,,,,2008-03-24 14:15:15,,2005-01-10,402-812,인천광역시 미추홀구 숭의동 ***-**,CDFG1251002005000002,3510500,,인천광역시 미추홀구 경인로 **  (숭의동),,03,폐업,,,,,,
,도서출판 리토피아,2006-06-15,169068.597188148,440448.171693141,출판인쇄업,출판사,2026-05-14 22:42:28,I,03,폐업,,,,2006-06-15 16:59:41,,2005-01-19,402-814,인천광역시 미추홀구 숭의동 ***-*,CDFG1251002005000004,3510500,,인천광역시 미추홀구 경인로 **  (숭의동),,03,폐업,,,,,,
,제일출판인쇄,2017-04-07,169623.479577004,438838.603484787,출판인쇄업,출판사,2026-05-14 22:42:28,I,03,폐업,,,,2017-04-07 17:56:28,,2005-02-04,402-825,인천광역시 미추홀구 용현동 ***-**,CDFG1251002005000005,3510500,,인천광역시 미추홀구 인하로 **-* (용현동),,03,폐업,,,,,,
,블루칩,2007-01-03,169266.705328666,438699.027984623,출판인쇄업,출판사,2026-05-14 22:42:28,I,03,폐업,,,,2007-01-10 10:49:56,,2005-04-07,402-751,인천광역시 미추홀구 용현동 *** 인하대학교 *호관 ***-*호,CDFG1251002005000007,3510500,,"인천광역시 미추홀구 인하로 ***  (용현동,인하대학교 *호관 ***-*호)",,03,폐업,,,,,,
,글소리,2008-11-10,168763.04203695,439801.343047877,출판인쇄업,출판사,2026-05-14 22:42:29,I,03,폐업,,,,2008-11-11 09:05:42,,2005-11-28,402-010,인천광역시 미추홀구 숭의동 ***-* ***호,CDFG1251002005000016,3510500,,,,03,폐업,,,,,,
근린생활시설,인천어린이박물관,2018-12-31,172576.611809597,437142.079770801,출판인쇄업,출판사,2026-05-14 22:42:29,I,03,폐업,,,,2019-03-15 15:10:33,,2006-03-15,402-799,인천광역시 미추홀구 문학동 *** 문학경기장내,CDFG1251002006000004,3510500,상업지역,"인천광역시 미추홀구 매소홀로 *** (문학동,문학경기장내)",,03,폐업,기타,,,,,
,학산문학사,2011-05-17,170048.859682189,439984.879733747,출판인쇄업,출판사,2026-05-14 22:42:29,I,03,폐업,,,,2011-07-27 16:26:37,,2006-03-21,402-812,인천광역시 미추홀구 숭의동 *-*,CDFG1251002006000005,3510500,녹지지역,인천광역시 미추홀구 수봉안길 **  (숭의동),,03,폐업,기타,,,,,
,꿈의학교,2010-12-16,171381.138966698,440491.958201089,출판인쇄업,출판사,2026-05-14 22:42:30,I,03,폐업,,,,2010-12-16 10:25:37,,2006-06-05,402-836,인천광역시 미추홀구 주안동 **-** 상가주택*층***호,CDFG1251002006000010,3510500,,"인천광역시 미추홀구 석정로***번길 **  (주안동,상가주택*층***호)",,03,폐업,,,,,,
,에이텍디자인,2009-01-07,170424.900395728,440539.495296499,출판인쇄업,출판사,2026-05-14 22:42:30,I,03,폐업,,,,2009-01-07 15:34:20,,2006-06-23,402-806,인천광역시 미추홀구 도화동 **-**,CDFG1251002006000013,3510500,,인천광역시 미추홀구 숙골로 **  (도화동),,03,폐업,,,,,,
,한 디자인,2015-12-28,169700.703240344,438819.122288426,출판인쇄업,출판사,2026-05-14 22:42:30,I,03,폐업,,,,2015-12-29 16:01:51,,2006-09-21,402-825,인천광역시 미추홀구 용현동 ***-*,CDFG1251002006000016,3510500,,인천광역시 미추홀구 인하로**번길 *-** (용현동),,03,폐업,,,,,,
,(주)인천신문,2007-09-18,172442.030678114,439035.183761717,출판인쇄업,출판사,2026-05-14 22:42:30,I,03,폐업,,,,2007-09-18 16:51:05,,2007-01-12,402-859,인천광역시 미추홀구 주안동 ****-** 정도빌딩,CDFG1251002007000001,3510500,,"인천광역시 미추홀구 경원대로 ***-*  (주안동,정도빌딩)",,03,폐업,,,,,,
,다윗의 노래,2025-08-11,172297.752423407,438218.631933207,출판인쇄업,출판사,2026-05-14 22:42:31,I,03,폐업,,,,2025-08-11 15:23:31,,2007-03-20,,인천광역시 미추홀구 관교동 ***-** 공신빌라 가동 B**호,CDFG1251002007000006,3510500,,"인천광역시 미추홀구 주승로 ***-*, 가동 B**호 (관교동, 공신빌라)",22229,03,폐업,,,,,,
,협신종합인쇄,2009-02-02,172766.663459583,439618.597078294,출판인쇄업,출판사,2026-05-14 22:42:31,I,03,폐업,,,,2009-02-03 18:53:23,,2007-05-03,402-848,인천광역시 미추홀구 주안동 ****-**,CDFG1251002007000010,3510500,,인천광역시 미추홀구 구월로**번길 **  (주안동),,03,폐업,,,,032-428-3653,,
,도서출판 여명,2015-10-13,172414.602471658,439896.088853316,출판인쇄업,출판사,2026-05-14 22:42:31,I,03,폐업,,,,2015-10-13 10:53:02,,2007-05-07,402-848,인천광역시 미추홀구 주안동 ***-*,CDFG1251002007000011,3510500,,인천광역시 미추홀구 경원대로***번길 * (주안동),,03,폐업,,,,032-426-2111,,
,두디스,2008-01-16,172083.096263809,440374.633514572,출판인쇄업,출판사,2026-05-14 22:42:31,I,03,폐업,,,,2008-01-16 17:29:06,,2007-05-18,402-836,인천광역시 미추홀구 주안동 **-*,CDFG1251002007000013,3510500,,인천광역시 미추홀구 염창로 ***  (주안동),,03,폐업,,,,,,
,모닝기획,2011-04-12,167963.14610302,439954.153371453,출판인쇄업,출판사,2026-05-14 22:42:32,I,03,폐업,,,,2011-04-12 11:15:16,,2008-03-06,402-816,인천광역시 미추홀구 숭의동 ***-**,CDFG1251002008000002,3510500,,,,03,폐업,,,,,,
근린생활시설,씨제이에스교육센터(주),2024-01-19,171243.398318118,437478.762335575,출판인쇄업,출판사,2026-05-14 22:42:33,I,03,폐업,,87.69,3,2024-01-19 13:31:54,,2009-04-20,,인천광역시 미추홀구 학익동 ***-* *층,CDFG1251002009000007,3510500,일반주거지역,"인천광역시 미추홀구 매소홀로***번길 *-**, *층 (학익동)",22223,03,폐업,아파트지역,,,,4,1
,HD센터코리아,2016-02-03,170560.798827806,440325.53291132,출판인쇄업,출판사,2026-05-14 22:42:33,I,03,폐업,,,,2016-02-03 14:23:27,,2009-08-11,,인천광역시 미추홀구 도화동 ***-* 인천IT타워 ****호,CDFG1251002009000012,3510500,,"인천광역시 미추홀구 경인로 ***, ****호 (도화동, 인천IT타워)",22106,03,폐업,,,,,,
근린생활시설,도서출판 상원,2021-07-22,,,출판인쇄업,출판사,2026-05-14 22:42:33,I,03,폐업,,191.36,1,2021-07-22 10:55:59,,2007-09-03,402-836,인천광역시 미추홀구 주안동 **-*** 삼미하우스 *동 ***호,CDFG1251002009000014,3510500,자연녹지지역,"인천광역시 미추홀구 석정로***번길 *-*, *동 ***호 (주안동,삼미하우스)",,03,폐업,기타,,,,1,
,한연구원,2012-12-11,170675.265577101,440568.595481222,출판인쇄업,출판사,2026-05-14 22:42:33,I,03,폐업,,,,2012-12-12 09:23:19,,2009-09-03,402-727,인천광역시 미추홀구 도화동 ***-* 신태양아파트 가동 ***호,CDFG1251002009000015,3510500,,"인천광역시 미추홀구 석정로***번길 **, 가동 ***호 (도화동,신태양아파트)",,03,폐업,,,,,,
,도서출판 히스토리아,2012-04-20,172078.491517068,438996.791611881,출판인쇄업,출판사,2026-05-14 22:42:33,I,03,폐업,,,,2012-04-20 11:35:15,,2009-12-02,402-859,인천광역시 미추홀구 주안동 ****-**,CDFG1251002009000018,3510500,,인천광역시 미추홀구 경원대로***번길 **-*  (주안동),,03,폐업,,,,,,
,동원P&D,2010-01-21,169287.085740384,442020.87556535,출판인쇄업,출판사,2026-05-14 22:42:34,I,03,폐업,,,,2010-01-21 14:26:50,,2009-12-22,402-060,인천광역시 미추홀구 도화동 *** 테크노텔 ***호,CDFG1251002009000021,3510500,,"인천광역시 미추홀구 봉수대로 **,  ***호 (도화동,테크노텔)",,03,폐업,,,,,,
,드림프린팅,2022-02-14,169287.085740384,442020.87556535,출판인쇄업,출판사,2026-05-14 22:42:34,I,03,폐업,,1443,,2022-02-14 14:06:52,,2010-01-21,402-060,인천광역시 미추홀구 도화동 *** 동인천테크노텔 ***호,CDFG1251002010000003,3510500,준공업지역,"인천광역시 미추홀구 봉수대로 **,  ***호 (도화동,동인천테크노텔)",,03,폐업,,,,,5,
,본향출판사,2013-05-06,171287.537057214,439152.754218467,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,,,2013-05-06 14:18:42,,1995-06-23,402-844,인천광역시 미추홀구 주안동 ***-**,CDFG1251002010000009,3510500,,인천광역시 미추홀구 남주길***번길 *  (주안동),,03,폐업,,,,,,
근린생활시설,토크랜드,2012-03-15,172539.545092726,438160.824692257,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,27.28,3,2012-03-15 15:12:43,,2010-06-10,402-080,인천광역시 미추홀구 관교동 ***-*,CDFG1251002010000011,3510500,일반주거지역,인천광역시 미추홀구 주승로 ***-**  (관교동),,03,폐업,,,,,3,1
사무실,(주)말이나그림언미디어,2011-05-18,171517.436587551,438893.697725193,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,66,5,2012-01-26 10:33:18,,2010-07-02,402-857,인천광역시 미추홀구 주안동 ****-**,CDFG1251002010000013,3510500,일반주거지역,,,03,폐업,,,,,7,
사무실,(주)펀섬,2011-02-17,171754.747007861,439902.626081898,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,174.96,9,2012-11-28 15:00:32,,2010-07-16,402-835,인천광역시 미추홀구 주안동 ***-* 남구문화콘텐츠산업지원센터 ***호,CDFG1251002010000017,3510500,일반상업지역,"인천광역시 미추홀구 석바위로 **,  ***호 (주안동,남구문화콘텐츠산업지원센터)",,03,폐업,,,,,10,2
근린생활시설,예영사,2020-01-31,168648.665855295,440712.106253583,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,344.34,1,2020-01-31 16:04:53,,2010-08-10,402-013,인천광역시 미추홀구 숭의동 ***-*,CDFG1251002010000018,3510500,중심상업지역,인천광역시 미추홀구 석정로 **  (숭의동),,03,폐업,,,,,2,1
기타,(주)아트센터 인스티튜트,2012-01-27,171754.747007861,439902.626081898,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,240.2,4,2012-01-27 09:40:00,,2010-08-24,402-835,인천광역시 미추홀구 주안동 ***-* 남구문화콘텐츠산업지원센터 *층,CDFG1251002010000019,3510500,일반상업지역,"인천광역시 미추홀구 석바위로 **  (주안동,남구문화콘텐츠산업지원센터 *층)",,03,폐업,,,,,10,2
,LIMP,2011-03-07,168778.253236938,437057.91618096,출판인쇄업,출판사,2026-05-14 22:42:35,I,03,폐업,,46.5,1,2011-03-07 18:05:45,,2010-08-26,402-865,인천광역시 미추홀구 학익동 ***-*,CDFG1251002010000021,3510500,,,,03,폐업,,,,,1,
교육연구시설,국제성서박물관,2015-01-22,171541.505703897,439750.353192484,출판인쇄업,출판사,2026-05-14 22:42:36,I,03,폐업,,35,4,2015-01-22 16:43:53,,2010-10-01,402-835,인천광역시 미추홀구 주안동 ***-* *층,CDFG1251002010000023,3510500,일반상업지역,"인천광역시 미추홀구 경인로***번길 ** (주안동,*층)",,03,폐업,,,,,5,
단독주택,도서출판 열린하늘,2017-02-03,170914.619332989,439433.001223159,출판인쇄업,출판사,2026-05-14 22:42:36,I,03,폐업,,79.95,1,2017-02-03 13:22:26,,2010-10-11,402-844,인천광역시 미추홀구 주안동 ***-**,CDFG1251002010000025,3510500,,인천광역시 미추홀구 남주길**번길 **-* (주안동),,03,폐업,,,,,1,1
아파트,에코북,2012-03-29,170838.054444162,437690.127289096,출판인쇄업,출판사,2026-05-14 22:42:36,I,03,폐업,,49.03,2,2012-03-29 10:02:57,,2010-11-19,402-779,인천광역시 미추홀구 학익동 ***-* 신동아아파트 *동 ***호,CDFG1251002010000027,3510500,,"인천광역시 미추홀구 소성로 ***  (학익동,신동아아파트 *동 ***호)",,03,폐업,,,,,,
다세대주택,일월역학문화출판사,2011-03-11,169097.393383058,440358.833957904,출판인쇄업,출판사,2026-05-14 22:42:36,I,03,폐업,,46.89,4,2011-03-11 11:48:44,,2011-01-18,402-014,인천광역시 미추홀구 숭의동 **-** 주원빌라 ***호,CDFG1251002011000003,3510500,,"인천광역시 미추홀구 독정이로***번길 **-**  (숭의동,주원빌라 ***호)",,03,폐업,,,,,,
,(주)이녹,2007-07-11,176980.114749443,443377.663008397,출판인쇄업,출판사,2026-05-14 22:42:25,I,03,폐업,,,,2008-01-16 15:34:49,,2002-05-08,403-808,인천광역시 부평구 부개동 ***-** 부개성심병원 *층,CDFG1251002002000004,3540000,,"인천광역시 부평구 수변로 **  (부개동,부개성심병원 *층)",,03,폐업,,,,,,
