자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
50000000,주식회사 먹거리연구소,,50000000,190688.747501289,442618.785745098,2026-05-03 22:36:54,I,01,정상영업,2024-08-08 14:47:16,0,,2019-12-09,,서울특별시 구로구 구로동 ***-* 에이스테크노타워*차,2024316015924200012,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ***호 (구로동)",08380,,01,영업/정상,,,
111594072,리뉴바이오 주식회사,,50000000,190776.468544178,442370.143700207,2026-05-03 22:36:54,I,01,정상영업,2024-10-11 15:13:05,47845664,,2022-09-02,,서울특별시 구로구 구로동 ***-* 코오롱디지털타워빌란트,2024316015924200013,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱디지털타워빌란트 *동 *층 ***, ***호 (구로동)",08390,,01,영업/정상,,,1644-1365
0,코웨이 라이프 솔루션 주식회사,,1500000000,190662.780817079,441973.603139541,2026-05-03 22:36:54,I,01,정상영업,2025-05-16 14:55:36,0,,2024-10-16,,서울특별시 구로구 구로동 *** G-Tower,2024316015924200014,3160000,"서울특별시 구로구 디지털로**길 **, G-Tower **층 (구로동)",08393,,01,영업/정상,,,02-2172-1034
,한국미래교육센터,,,185651.200187402,442660.967785404,2026-05-03 22:36:54,I,01,정상영업,2024-10-24 10:02:37,,,2024-10-24,,서울특별시 구로구 천왕동 ***-* 골드프라자,2024316015924200015,3160000,"서울특별시 구로구 천왕로 ***, 골드프라자 ***호 (천왕동)",08365,,01,영업/정상,,,02-2066-9947
,브이론 대부중개,,,190479.902194476,442751.419539641,2026-05-03 22:36:54,I,01,정상영업,2024-12-16 16:25:57,,,2024-12-16,,서울특별시 구로구 구로동 ***-** 이앤씨벤처드림타워*차,2024316015924200016,3160000,"서울특별시 구로구 디지털로**길 **, 이앤씨벤처드림타워*차 *층 ***-**호 (구로동)",08376,,01,영업/정상,,,
50000000,진도농산물유통,,50000000,190197.627242129,444245.56335468,2026-05-03 22:36:54,I,01,정상영업,2025-02-19 11:08:27,200000000,,2025-02-19,,서울특별시 구로구 구로동 *** 현대파크빌,2025316015924200001,3160000,"서울특별시 구로구 공원로 **, ***호 (구로동, 현대파크빌)",08298,,01,영업/정상,,,02-848-5981
3026288744,㈜에이브이피시스템즈,,200000000,190447.424985193,442071.447779897,2026-05-03 22:36:54,I,01,정상영업,2025-03-20 17:51:55,2104679596,,2025-03-20,,서울특별시 구로구 구로동 *** 한화비즈메트로*차,2025316015924200002,3160000,"서울특별시 구로구 디지털로 ***, 한화비즈메트로*차 **층 ****호,****호,****호 (구로동)",08394,,01,영업/정상,,,02-2135-2177
34421063290,교육지대 주식회사,,969107000,190951.334281004,442279.869179424,2026-05-03 22:36:54,I,01,정상영업,2025-06-17 17:03:24,21642527662,,2025-06-17,,서울특별시 구로구 구로동 ****-* H.K TOWER,2025316015924200003,3160000,"서울특별시 구로구 디지털로**가길 **, H.K TOWER *,*층 (구로동)",08393,,01,영업/정상,,,1544-5633
0,주식회사 알파인파트너스,,400000000,190822.851419439,442253.132895893,2026-05-03 22:36:54,I,01,정상영업,2025-07-07 10:39:00,0,,2025-07-07,,서울특별시 구로구 구로동 ***-* 제이앤케이디지털타워,2025316015924200004,3160000,"서울특별시 구로구 디지털로**길 ***, 제이앤케이디지털타워 ***호 (구로동)",08390,,01,영업/정상,,,
,이현미디어랩(LH media lab),,,190734.812272237,442305.230860115,2026-05-03 22:36:55,I,01,정상영업,2025-12-01 10:07:23,,,2025-12-01,,서울특별시 구로구 구로동 ***-* 코오롱디지털타워빌란트Ⅱ,2025316015924200010,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱디지털타워빌란트Ⅱ ****호 내 에이**호 (구로동)",08390,,01,영업/정상,,,
,포어스넷,,,186080.434730583,443371.570967758,2026-05-03 22:36:55,I,01,정상영업,2025-12-30 16:19:53,,,2025-12-30,,서울특별시 구로구 오류동 ***-* 대성빌딩,2025316015924200011,3160000,"서울특별시 구로구 오류로*길 **, 대성빌딩 *층 ***-***호 (오류동)",08341,,01,영업/정상,,,02-1661-4534
100000000,㈜케이에세르마켓,,100000000,190688.747501289,442618.785745098,2026-05-03 22:36:55,I,01,정상영업,2025-08-13 09:38:47,0,,2025-08-13,,서울특별시 구로구 구로동 ***-* 에이스테크노타워*차,2025316015924200005,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ***호 일부 (구로동)",08380,,01,영업/정상,,,02-839-4629
49952530895,주식회사 이크레더블,,6146800000,190612.779366379,442662.421914354,2026-05-03 22:36:55,I,01,정상영업,2025-09-04 13:34:38,9779762088,,2025-08-28,,서울특별시 구로구 구로동 ***-* 삼성IT밸리,2025316015924200006,3160000,"서울특별시 구로구 디지털로**길 **, 삼성IT밸리 *층 ***호, ***호, ***호, ***호, ***호 (구로동)",08380,,01,영업/정상,,,02-2101-9100
,정우농수산물유통,2026-02-26,,190410.047738361,443953.502895004,2026-05-03 22:36:55,I,03,폐업처리,2026-03-30 09:09:56,,,2025-09-15,,서울특별시 구로구 구로동 ***-* 선경오피스텔,2025316015924200007,3160000,"서울특별시 구로구 공원로 *, 선경오피스텔 ****호 (구로동)",08298,,03,폐업,,,02-863-5118
,대한근로복지센터,,,190447.424985193,442071.447779897,2026-05-03 22:36:55,I,01,정상영업,2025-09-24 09:21:59,,,2025-09-24,,서울특별시 구로구 구로동 *** 한화비즈메트로*차,2025316015924200008,3160000,"서울특별시 구로구 디지털로 ***, 한화비즈메트로*차 ***호 (구로동)",08394,,01,영업/정상,,,
,유진에코플러스,,,190002.635287439,444193.200736168,2026-05-03 22:36:55,I,01,정상영업,2025-11-12 09:34:30,,,2025-11-12,,서울특별시 구로구 구로동 ***-**,2025316015924200009,3160000,"서울특별시 구로구 구로중앙로**길 **-*, *층 ***호 (구로동)",08294,,01,영업/정상,,,
2122478102,주식회사 희망이음,,50000000,190565.126077805,442423.390398015,2026-05-03 22:36:41,I,01,정상영업,2017-11-03 15:07:59,1327285697,,2009-08-19,,,2013316015924200022,3160000,"서울특별시 구로구 디지털로 ***, ****호 (구로동, 에이스트윈타워*차)",08381,,01,영업/정상,,,1644-5634
2324497826,(주) 전자조달 연구원,,300000000,190447.24866829,442558.310755613,2026-05-03 22:36:41,I,01,정상영업,2014-01-08 08:44:22,1478741368,,2014-01-07,,,2014316015924200004,3160000,"서울특별시 구로구 디지털로**길 **, ****호 (구로동, 이앤씨벤처드림타워*차)",,,01,영업/정상,,,1688-1511
,ITQ국제표준개발원,,,190822.851419439,442253.132895893,2026-05-03 22:36:41,I,01,정상영업,2014-01-20 09:10:49,,,2005-03-31,,,2014316015924200005,3160000,"서울특별시 구로구 디지털로**길 ***, ****호 (구로동, JNK디지털타워)",,,01,영업/정상,,,02-761-4691
0,주식회사 시너지플래닛,,150000000,190571.928127507,442598.144798533,2026-05-03 22:36:41,I,01,정상영업,2014-02-13 08:59:36,0,,2014-02-12,,,2014316015924200009,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 에이스테크노타워*차)",,,01,영업/정상,,,02-6268-3021
88883862080,주식회사 에듀윌,,5728518967,191020.264430044,442460.919021593,2026-05-03 22:36:41,I,01,정상영업,2023-10-23 20:46:39,83155343113,,2014-05-29,152-728,서울특별시 구로구 구로동 ***번지 코오롱싸이언스밸리*차 ***호,2014316015924200016,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 코오롱싸이언스밸리*차)",,,01,영업/정상,,,1600-6700
,플랙스캣,,,190609.413674522,442782.030555155,2026-05-03 22:36:41,I,01,정상영업,2022-05-17 15:18:48,,,2014-07-25,152-847,서울특별시 구로구 구로동 ***번지 **호 대륭포스트타워*차 ***호,2014316015924200020,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 대륭포스트타워*차)",,,01,영업/정상,,,02-855-0442
408153142,주식회사 아이씨스템,,190000000,187339.306494889,442732.577435562,2026-05-03 22:36:42,I,01,정상영업,2015-02-16 08:52:48,216906230,,2015-02-13,152-812,서울특별시 구로구 개봉동 ***번지 *호 KT개봉지점 *층 ***호,2015316015924200008,3160000,"서울특별시 구로구 개봉로*길 **-*, *층 ***호 (개봉동, KT개봉지점)",,,01,영업/정상,,,02-2614-9480
,신안농산물유통,,,190197.627242129,444245.56335468,2026-05-03 22:36:42,I,07,직권말소,2024-04-17 20:11:47,,,2015-03-18,,서울특별시 구로구 구로동 *** 현대파크빌,2015316015924200011,3160000,"서울특별시 구로구 공원로 **, ***호 (구로동, 현대파크빌)",08298,,04,취소/말소/만료/정지/중지,,,1877-8832
0,사단법인 새희망씨앗,,50000000,190504.7782409,442154.992807483,2026-05-03 22:36:43,I,01,정상영업,2016-12-27 17:53:56,0,,2015-03-25,,,2015316015924200012,3160000,"서울특별시 구로구 디지털로**길 *, ***호 (구로동, 에이스하이엔드타워*차)",08389,,01,영업/정상,,,02-6228-3212
12607592406,(주) 위버스마인드,,253750000,190671.436719919,442219.137493629,2026-05-03 22:36:43,I,01,정상영업,2021-11-12 17:21:56,3646341682,,2015-03-30,152-741,서울특별시 구로구 구로동 ***번지 **호 마리오타워 *층 ***호,2015316015924200013,3160000,"서울특별시 구로구 디지털로**길 **, *층 ***호 (구로동, 마리오타워)",,,01,영업/정상,,,02-888-2252
294437000,클로버상조 주식회사,,300000000,190671.436719919,442219.137493629,2026-05-03 22:36:43,I,01,정상영업,2015-04-08 08:42:32,562728,,2015-04-07,152-741,"서울특별시 구로구 구로동 ***번지 **호 마리오타워 **층 ****,****호",2015316015924200015,3160000,"서울특별시 구로구 디지털로**길 **, **층 ****,****호 (구로동, 마리오타워)",,,01,영업/정상,,,02-2175-3102
352579281,주식회사 지에스홈라이프,,20000000,190527.763560976,442532.319933427,2026-05-03 22:36:43,I,01,정상영업,2022-01-27 13:05:58,333083040,,2015-05-04,,서울특별시 구로구 구로동 ***-* 에이스테크노타워Ⅱ,2015316015924200017,3160000,"서울특별시 구로구 디지털로**길 **, 에이스테크노타워*차 ***호 (구로동)",08381,,01,영업/정상,,,1661-1726
3968877637,아이작에스엔씨주식회사,,350000000,190612.779366379,442662.421914354,2026-05-03 22:36:43,I,01,정상영업,2015-07-29 19:03:06,92451883,,2015-07-29,,,2015316015924200023,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 삼성아이티밸리)",,,01,영업/정상,,,02-2028-1910
,유니,,,190107.045415333,445157.626366229,2026-05-03 22:36:43,I,07,직권말소,2024-04-17 20:11:27,,,2015-08-07,,,2015316015924200029,3160000,"서울특별시 구로구 경인로 ***, 오피스동 **층 (신도림동, 디큐브시티)",08209,,04,취소/말소/만료/정지/중지,,,02-1544-6253
,세븐미디어,,,190447.24866829,442558.310755613,2026-05-03 22:36:43,I,01,정상영업,2018-06-28 17:00:10,,,2012-09-04,,,2015316015924200030,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 이앤씨벤처드림타워*차)",08375,,01,영업/정상,,,070-7434-2344
88104326,주식회사 애드미디어센터(Ad-Media center),,17810061,190776.468544178,442370.143700207,2026-05-03 22:36:43,I,01,정상영업,2018-01-30 20:51:17,70294265,,2015-08-25,,"서울특별시 구로구 구로동 ***번지 *호 코오롱디지털타워빌란트*차 ***, ***호",2015316015924200033,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱디지털타워빌란트*차 ***, ***호 (구로동)",08390,,01,영업/정상,,,02-6217-0230
106346786,(주)스마일앤컴퍼니,,48093823,190612.779366379,442662.421914354,2026-05-03 22:36:43,I,01,정상영업,2015-10-27 10:27:00,154440609,,2015-10-26,,,2015316015924200038,3160000,"서울특별시 구로구 디지털로**길 **, ****호 (구로동, 삼성IT밸리)",08380,,01,영업/정상,,,1661-1726
0,(주)에스케이이엔지코리아,,50000000,190504.7782409,442154.992807483,2026-05-03 22:36:43,I,01,정상영업,2021-01-26 17:02:35,0,,2013-04-17,,서울특별시 구로구 구로동 ***-* 에이스하이엔드타워*차,2015316015924200041,3160000,"서울특별시 구로구 디지털로**길 *, 에이스하이엔드타워*차 *층 ***호 (구로동)",08389,,01,영업/정상,,,02-883-9194
9000000,주식회사 디케이미,,9000000,190776.468544178,442370.143700207,2026-05-03 22:36:44,I,01,정상영업,2024-12-20 16:29:15,0,,2016-02-05,,서울특별시 구로구 구로동 ***-* 코오롱디지털타워빌란트,2016316015924200007,3160000,"서울특별시 구로구 디지털로**길 **, 코오롱디지털타워빌란트 **층 ****호 (구로동)",08390,,01,영업/정상,,,02-864-6311
493872168,(주)더블유컴즈,,340081948,190671.436719919,442219.137493629,2026-05-03 22:36:44,I,01,정상영업,2024-05-29 17:11:31,153790220,,2016-03-07,,,2016316015924200009,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 마리오타워)",08389,,01,영업/정상,,,02-888-2252
347051429,(주)에이치메디플래닛,,16406239,190666.864354145,442750.016695612,2026-05-03 22:36:44,I,01,정상영업,2016-03-22 10:56:29,330645190,,2013-01-21,,,2016316015924200011,3160000,"서울특별시 구로구 디지털로**길 **, ***-*호 (구로동, 우림이비지센터*차)",08377,,01,영업/정상,,,
693025782,주식회사 지앤씨씨,2026-03-26,178855000,189975.114080903,444258.446861422,2026-05-03 22:36:44,I,03,폐업처리,2026-03-27 09:26:51,386116754,,2016-04-08,,,2016316015924200015,3160000,"서울특별시 구로구 공원로*길 **-**, ***호 (구로동)",08294,,03,폐업,,,02-838-0491
495804797,(주)제이엠비즈넷,,20000000,190005.132500398,445250.538868558,2026-05-03 22:36:44,I,01,정상영업,2016-05-10 14:16:32,148790420,,2016-05-09,,,2016316015924200016,3160000,"서울특별시 구로구 경인로 ***, ***동 ****호 (신도림동, 신도림*차푸르지오)",08208,,01,영업/정상,,,070-4722-7597
40000000,주식회사 올바른그룹,,40000000,190967.257864999,442305.216740774,2026-05-03 22:36:44,I,01,정상영업,2016-05-31 12:12:29,0,,2016-05-30,,,2016316015924200018,3160000,"서울특별시 구로구 디지털로**가길 **, ***호 (구로동, 파트너스타워*차)",08393,,01,영업/정상,,,
24928190550,엘비휴넷 주식회사,,8313991169,190232.524534335,444978.682746138,2026-05-03 22:36:44,I,01,정상영업,2016-06-07 13:43:23,16614199381,,2016-06-03,,,2016316015924200020,3160000,"서울특별시 구로구 새말로 ** (구로동, 신도림테크노마트)",08288,,01,영업/정상,,,02-6916-0734
,서부통신,,,187059.056573796,443627.002798789,2026-05-03 22:36:44,I,01,정상영업,2022-01-18 16:01:47,,,2016-06-07,,서울특별시 구로구 개봉동 *** 삼환아파트,2016316015924200021,3160000,"서울특별시 구로구 남부순환로**길 **, 제상가동 제*층 ***호 (개봉동, 삼환아파트)",08336,,01,영업/정상,,,
100000000,주식회사 더블유케어,,100000000,190671.436719919,442219.137493629,2026-05-03 22:36:44,I,01,정상영업,2024-05-29 17:24:38,0,,2016-06-17,,,2016316015924200022,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 마리오타워)",08389,,01,영업/정상,,,070-8891-8532
,와이무역,,,186337.062214738,444065.718027266,2026-05-03 22:36:45,I,01,정상영업,2016-07-11 14:31:34,,,2016-07-08,,,2016316015924200027,3160000,"서울특별시 구로구 고척로**나길 *-*, B**호 (개봉동)",08266,,01,영업/정상,,,
20000000,농업회사법인 온누리경매(주),,20000000,190005.132500398,445250.538868558,2026-05-03 22:36:45,I,01,정상영업,2016-07-15 15:31:07,0,,2016-07-14,,,2016316015924200030,3160000,"서울특별시 구로구 경인로 ***, ***동 ***호 (신도림동, 신도림*차푸르지오)",08208,,01,영업/정상,,,66788960
91000000,(주)시큐링크,,91000000,190680.536850936,442392.645303533,2026-05-03 22:36:45,I,07,직권말소,2025-03-19 20:50:23,0,,2016-08-22,,,2016316015924200044,3160000,"서울특별시 구로구 디지털로 ***, ***-알***호 (구로동, 대륭포스트타워*차)",08390,,04,취소/말소/만료/정지/중지,,,070-8747-6134
,두빼빼,,,190822.851419439,442253.132895893,2026-05-03 22:36:45,I,01,정상영업,2016-09-09 11:22:47,,,2016-09-08,,,2016316015924200048,3160000,"서울특별시 구로구 디지털로**길 ***, ****호 (구로동, 제이앤케이디지털타워)",08390,,01,영업/정상,,,02-877-7068
9998778,주식회사 투스킨 (TOSKIN),,10000000,190676.946162959,442113.916061607,2026-05-03 22:36:46,I,01,정상영업,2016-09-23 11:31:22,0,,2016-01-20,,,2016316015924200050,3160000,"서울특별시 구로구 디지털로**길 **, ***호 (구로동, 에이스하이엔드타워*차)",08389,,01,영업/정상,,,02-6049-4051
,룽투코리아 신도림,,,190005.132500398,445250.538868558,2026-05-03 22:36:46,I,01,정상영업,2016-12-05 17:00:20,,,2016-12-05,,,2016316015924200058,3160000,"서울특별시 구로구 경인로 ***, ***동 ***호 (신도림동, 신도림*차푸르지오)",08208,,01,영업/정상,,,
5000000,주식회사 디홈바이오,,5000000,190680.536850936,442392.645303533,2026-05-03 22:36:46,I,01,정상영업,2020-08-20 10:48:49,0,,2017-01-02,,,2017316015924200001,3160000,"서울특별시 구로구 디지털로 ***, *층 ***-A***호 (구로동, 대륭포스트타워*차)",08390,,01,영업/정상,,,
4500000,주식회사 파이브팀즈,,4500000,190171.677862092,444317.135841703,2026-05-03 22:36:46,I,07,직권말소,2024-04-17 20:11:10,0,,2017-01-11,,,2017316015924200002,3160000,"서울특별시 구로구 공원로 **, ***호 (구로동, 도림두산베어스타워)",08295,,04,취소/말소/만료/정지/중지,,,1599-2414
,Rich-Fc,,,186012.762940374,443815.606780487,2026-05-03 22:36:46,I,01,정상영업,2017-02-20 17:08:26,,,2017-02-20,,,2017316015924200004,3160000,"서울특별시 구로구 경인로**길 **, *층 (오류동)",08268,,01,영업/정상,,,
1291711453,주식회사 프로그레스미디어,,470115256,190504.7782409,442154.992807483,2026-05-03 22:36:47,I,01,정상영업,2017-09-18 14:35:37,821596197,,2017-09-15,,,2017316015924200016,3160000,"서울특별시 구로구 디지털로**길 *, *층 ***-***호 (구로동, 에이스하이엔드타워*차)",08389,,01,영업/정상,,,02-847-1110
7172913949,(주)큰사람커넥트,,4433334000,190676.946162959,442113.916061607,2026-05-03 22:36:47,I,01,정상영업,2024-03-20 15:34:28,5004831890,,2017-09-22,,서울특별시 구로구 구로동 ***번지 **호 에이스하이엔드타워*차 ****호,2017316015924200017,3160000,"서울특별시 구로구 디지털로**길 **, 에이스하이엔드타워*차 ****호 (구로동)",08389,,01,영업/정상,,,070-7885-7114
,엠앤에스,,,189755.821150409,444059.784684355,2026-05-03 22:36:47,I,07,직권말소,2024-07-24 20:34:49,,,2017-10-18,,서울특별시 구로구 구로동 ***,2017316015924200019,3160000,"서울특별시 구로구 구로중앙로**길 **, 재남빌딩 ***-*호 (구로동)",08280,,04,취소/말소/만료/정지/중지,,,02-853-4382
,씨엠에스더빌(더빌 공식가입센터),,,187445.544092675,443532.187785357,2026-05-03 22:36:47,I,01,정상영업,2017-12-08 10:23:02,,,2017-12-07,,서울특별시 구로구 개봉동 ***번지 **호 개봉가연빌딩,2017316015924200022,3160000,"서울특별시 구로구 남부순환로**길 **-*, 지하*층 (개봉동)",08328,,01,영업/정상,,,070-4800-5588
15000000,(주)에이와이엠,,5000000,190822.851419439,442253.132895893,2026-05-03 22:36:47,I,01,정상영업,2018-01-05 14:10:24,0,,2018-01-04,,서울특별시 구로구 구로동 ***번지 *호 제이앤케이디지털타워,2018316015924200001,3160000,"서울특별시 구로구 디지털로**길 ***, 제이앤케이디지털타워 ***호 (구로동)",08390,,01,영업/정상,,,1833-6877
10000000,(주)한국애드하우,,10000000,187167.569571744,443866.059797568,2026-05-03 22:36:47,I,01,정상영업,2018-01-09 14:09:07,0,,2018-01-08,,서울특별시 구로구 개봉동 ***번지 *호 유원빌딩,2018316015924200002,3160000,"서울특별시 구로구 경인로 ***-*, 유원빌딩 ***호 (개봉동)",08274,,01,영업/정상,,,02-2618-0560
452013916,국제인증지원센타 (주),,100000000,190822.851419439,442253.132895893,2026-05-03 22:36:47,I,01,정상영업,2018-01-15 14:36:39,227362189,,2018-01-12,,서울특별시 구로구 구로동 ***번지 *호 제이앤케이디지털타워 **층 ****호,2018316015924200003,3160000,"서울특별시 구로구 디지털로**길 ***, 제이앤케이디지털타워 **층 ****호 (구로동)",08390,,01,영업/정상,,,02-761-5500
,준도하이텍,,,190402.032127103,442203.137447127,2026-05-03 22:36:47,I,01,정상영업,2021-05-21 18:21:08,,,2018-01-26,,서울특별시 구로구 구로동 ***번지 지하이시티,2018316015924200005,3160000,"서울특별시 구로구 디지털로 ***, 지하이시티 ****,****호 (구로동)",08382,,01,영업/정상,,,1544-8145
5000000,주식회사 리티에스아이엔씨,,5000000,189268.201013619,444475.523313679,2026-05-03 22:36:47,I,07,직권말소,2024-04-17 20:10:50,0,,2018-02-19,,서울특별시 구로구 구로동 ***번지 **호 ***호,2018316015924200007,3160000,"서울특별시 구로구 경인로 ***, ***호 (구로동)",08278,,04,취소/말소/만료/정지/중지,,,070-7744-5050
100000000,(주)한국결혼장려운동본부,,100000000,189416.041362587,444576.537817778,2026-05-03 22:36:47,I,07,직권말소,2024-05-09 13:24:24,0,,2018-03-13,,서울특별시 구로구 구로동 ***번지 *호 스타팰리스 ***호,2018316015924200012,3160000,"서울특별시 구로구 경인로 ***, 스타팰리스 ***호 (구로동)",08213,,04,취소/말소/만료/정지/중지,,,070-4062-5556
20000000,주식회사 이루드림,,20000000,190967.257864999,442305.216740774,2026-05-03 22:36:48,I,01,정상영업,2018-05-25 13:20:49,0,,2018-05-24,,서울특별시 구로구 구로동 ****번지 *호 파트너스타워*차 ***호,2018316015924200021,3160000,"서울특별시 구로구 디지털로**가길 **, 파트너스타워*차 *층 ***호 (구로동)",08393,,01,영업/정상,,,02-838-7008
20000000,주식회사 비즈커스터머,,20000000,190402.032127103,442203.137447127,2026-05-03 22:36:48,I,01,정상영업,2019-01-07 21:20:34,0,,2018-05-24,,"서울특별시 구로구 구로동 ***번지 지하이시티 ****호, ****호, ****호",2018316015924200022,3160000,"서울특별시 구로구 디지털로 ***, 지하이시티 ****호, ****호, ****호 (구로동)",08382,,01,영업/정상,,,
10000000,주식회사 가람네트웍스,,10000000,190410.047738361,443953.502895004,2026-05-03 22:36:48,I,01,정상영업,2018-05-30 15:24:18,0,,2018-05-29,,서울특별시 구로구 구로동 ***번지 *호 선경오피스텔 ****호,2018316015924200023,3160000,"서울특별시 구로구 공원로 *, 선경오피스텔 ****호 (구로동)",08298,,01,영업/정상,,,02-866-5555
50000000,주식회사 한국웹네트워크,,50000000,190612.779366379,442662.421914354,2026-05-03 22:36:48,I,01,정상영업,2018-07-10 17:03:27,0,,2018-07-10,,서울특별시 구로구 구로동 ***번지 *호 삼성IT밸리 ***호,2018316015924200024,3160000,"서울특별시 구로구 디지털로**길 **, 삼성IT밸리 ***호 (구로동)",08380,,01,영업/정상,,,02-6925-5848
190000000,주식회사 씨에스홈,,190000000,187339.306494889,442732.577435562,2026-05-03 22:36:48,I,01,정상영업,2018-08-03 17:19:49,0,,2018-08-02,,서울특별시 구로구 개봉동 ***번지 *호 KT개봉지점 ***호,2018316015924200026,3160000,"서울특별시 구로구 개봉로*길 **-*, KT개봉지점 *층 ***호 (개봉동)",08334,,01,영업/정상,,,02-2614-9480
5000000,(주)단비애드,,5000000,190887.117653337,442324.745872584,2026-05-03 22:36:48,I,01,정상영업,2018-08-10 14:24:47,0,,2018-08-09,,서울특별시 구로구 구로동 ***번지 **호 지플러스코오롱디지털타워 **동 ****호,2018316015924200027,3160000,"서울특별시 구로구 디지털로**길 ***, 지플러스코오롱디지털타워 **층 ****호 (구로동)",08390,,01,영업/정상,,,02-2223-2770
,투데이 326,,,185783.246162965,443536.458114157,2026-05-03 22:36:48,I,01,정상영업,2018-08-20 09:03:02,,,2018-08-09,,서울특별시 구로구 오류동 **번지 *호 대일빌딩 ***호,2018316015924200028,3160000,"서울특별시 구로구 경인로 ***, 대일빌딩 ***호 (오류동)",08273,,01,영업/정상,,,
4035948,주식회사 오즈파트너스,,10000000,190741.158117503,442703.311770946,2026-05-03 22:36:48,I,01,정상영업,2023-05-12 09:57:34,6307498,,2018-09-10,,서울특별시 구로구 구로동 ***-* 우림이비지센터*차,2018316015924200034,3160000,"서울특별시 구로구 디지털로**길 **, 우림이비지센터*차 ****호 (구로동)",08377,,01,영업/정상,,,02-6091-1500
,핫이슈 마케팅,,,190671.436719919,442219.137493629,2026-05-03 22:36:48,I,01,정상영업,2018-09-19 11:24:44,,,2018-09-18,,"서울특별시 구로구 구로동 ***번지 **호 마리오타워 ***, ***호",2018316015924200036,3160000,"서울특별시 구로구 디지털로**길 **, 마리오타워 *층 ***, ***호 (구로동)",08389,,01,영업/정상,,,
10000000,(주)위더스컴퍼니,,10000000,190565.126077805,442423.390398015,2026-05-03 22:36:48,I,01,정상영업,2018-11-30 18:56:14,0,,2018-03-29,,서울특별시 구로구 구로동 ***번지 **호 에이스트윈타워*차 ***호,2018316015924200040,3160000,"서울특별시 구로구 디지털로 ***, 에이스트윈타워*차 *층 ***호 (구로동)",08381,,01,영업/정상,,,02-6929-1180
,강한투자클럽,,,190504.7782409,442154.992807483,2026-05-03 22:36:48,I,07,직권말소,2024-04-17 20:10:32,,,2018-12-03,,서울특별시 구로구 구로동 ***번지 *호 에이스하이엔드타워*차 ***호,2018316015924200041,3160000,"서울특별시 구로구 디지털로**길 *, 에이스하이엔드타워*차 *층 ***호 (구로동)",08389,,04,취소/말소/만료/정지/중지,,,1833-5726
1000000,(주)에스씨바이오팜,,1000000,190352.185129194,443799.918089908,2026-05-03 22:36:48,I,01,정상영업,2019-01-23 08:51:35,0,,2019-01-22,,서울특별시 구로구 구로동 **번지 *호 대림오피스밸리 *층 ***호,2019316015924200004,3160000,"서울특별시 구로구 가마산로 ***, 대림오피스밸리 *층 ***호 (구로동)",08302,,01,영업/정상,,,070-4651-2471
,엘림바이오닉스,,,186433.563471491,443918.187210602,2026-05-03 22:36:49,I,01,정상영업,2019-04-30 15:53:36,,,2019-04-30,,서울특별시 구로구 오류동 **번지 **호 예성라온팰리스,2019316015924200012,3160000,"서울특별시 구로구 경인로 ***, 예성라온팰리스 ***동 ***호 (오류동)",08270,,01,영업/정상,,,02-2062-5565
246236654,(주)프리미어플랜,,50000000,190680.536850936,442392.645303533,2026-05-03 22:36:49,I,01,정상영업,2026-02-11 15:17:31,138914792,,2019-05-13,,서울특별시 구로구 구로동 ***-* 대륭포스트타워*차,2019316015924200014,3160000,"서울특별시 구로구 디지털로 ***, 대륭포스트타워*차 **층 ****호 (구로동)",08390,,01,영업/정상,,,02-865-0100
5106654435,주식회사 현대엠앤케이,,1504867621,187010.310681345,443896.883598269,2026-05-03 22:36:49,I,07,직권말소,2024-04-17 20:10:18,3601786814,,2019-06-10,,서울특별시 구로구 개봉동 ***번지 **호,2019316015924200017,3160000,서울특별시 구로구 경인로 *** (개봉동),08274,,04,취소/말소/만료/정지/중지,,,
199603331,한국입찰정보 주식회사,,50000000,190504.7782409,442154.992807483,2026-05-03 22:36:50,I,01,정상영업,2024-03-19 15:25:44,26768425,,2019-06-19,,서울특별시 구로구 구로동 ***-* 에이스하이엔드타워*차,2019316015924200020,3160000,"서울특별시 구로구 디지털로**길 *, 에이스하이엔드타워*차 **층 ****호 (구로동)",08389,,01,영업/정상,,,02-6267-0280
