사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,총규모
계양의료기,2011-09-14,176016.723650583,448028.609709357,2026-05-03 22:32:01,I,03,폐업,2011-09-15 10:29:27,,2011-06-24,407-060,인천광역시 계양구 작전동 **번지 *호 *층,PHMG120113550020047000015,3550000,"인천광역시 계양구 주부토로***번길 ** (작전동,*층)",,03,폐업,,,,82.28
씨유영종구읍뱃터점,2023-05-19,162900.525531854,443402.148776398,2026-05-03 22:32:02,I,03,폐업,2023-05-23 09:01:56,,2022-02-10,,인천광역시 중구 중산동 ****-*,PHMG120223490019047000026,3490000,인천광역시 중구 은하수로 **(중산동),22410,03,폐업,,,,
하이필정수기 인천지점,,175279.840988212,447299.822484118,2026-05-03 22:32:16,I,13,영업중,2022-05-03 17:51:03,,2022-05-03,,인천광역시 계양구 작전동 ***-* 현대백화점,PHMG120223550020047000129,3550000,"인천광역시 계양구 효서로 ***, 현대백화점 *층 (작전동)",21111,01,영업/정상,,,,125.4
아이피엠코리아,2023-10-17,202124.620401097,453128.633791705,2026-05-03 22:35:48,I,03,폐업,2023-10-17 17:49:56,,2019-07-25,,서울특별시 성북구 안암동*가 **-** 영락빌딩,PHMG120203070034047000059,3070000,"서울특별시 성북구 안암로*길 **, 영락빌딩 지하*층 (안암동*가)",02857,03,폐업,,,02-2265-0625,
스타덴탈,2013-03-20,203649.811269449,455662.299341418,2026-05-03 22:34:31,I,03,폐업,2013-03-20 17:15:58,,2012-05-16,136-130,서울특별시 성북구 하월곡동 ***번지  갑을명가 B***,PHMG120123070034047000028,3070000,"서울특별시 성북구 화랑로**길 ** (하월곡동,갑을명가 B***)",,03,폐업,,,,
벨톤보청기창동지사,2013-06-20,204041.007303493,461156.331832275,2026-05-03 22:34:19,I,03,폐업,2013-06-20 17:31:25,,2011-04-14,132-903,서울특별시 도봉구 창*동 **번지 **호 *층,PHMG120113090033047000013,3090000,"서울특별시 도봉구 노해로**길 **, *층 (창동)",,03,폐업,,,,
해피안힐링센터임학지점,,176652.154650376,449024.826865586,2026-05-03 22:32:19,I,15,전출,2025-09-08 09:23:51,,2023-08-09,,인천광역시 계양구 임학동 **-*,PHMG120233550020047000059,3550000,"인천광역시 계양구 경명대로 ****, *층 (임학동)",21031,05,제외/삭제/전출,,,,227
롯데슈퍼 창동2점,2023-12-28,203773.673252483,461466.704755988,2026-05-03 22:35:46,I,03,폐업,2023-12-28 15:33:09,,2022-02-14,,서울특별시 도봉구 창동 ***-*,PHMG120223090033047000070,3090000,"서울특별시 도봉구 해등로**길 **, A동 *층 (창동)",01400,03,폐업,,,02-907-5689,
알퐁소 이마트 계양점,2012-09-19,176674.935225112,447677.795056986,2026-05-03 22:32:01,I,03,폐업,2012-09-24 16:38:14,,2011-07-07,407-825,인천광역시 계양구 작전서운동 ***번지 *호 이마트 계양점 지하*층,PHMG120113550020047000023,3550000,"인천광역시 계양구 봉오대로 *** (작전동,이마트 계양점 지하*층)",,03,폐업,,,032-541-7244,21
유민의료기,2013-05-13,202466.119176743,460394.329853007,2026-05-03 22:34:00,I,03,폐업,2013-05-13 16:57:56,,2009-09-15,132-703,서울특별시 도봉구 쌍문*동 ***번지 *호 한일병원내 *층,PHMG120093090033047000028,3090000,"서울특별시 도봉구 우이천로 ***, *층 (쌍문동, 한일병원)",,03,폐업,,,02-3672-2191,27.38
지에스(GS)25 계양동양점,2024-12-16,178366.763733758,450881.366003903,2026-05-03 22:32:17,I,03,폐업,2024-12-16 15:17:46,,2022-09-05,,인천광역시 계양구 동양동 ***,PHMG120223550020047000194,3550000,"인천광역시 계양구 당미*길 *, *층 일부호 (동양동)",21012,03,폐업,,,,42.9
모바일퀸즈,2023-06-27,203212.619958841,455674.995008109,2026-05-03 22:35:48,I,03,폐업,2023-06-27 13:40:25,,2020-11-26,,서울특별시 성북구 하월곡동 **-** 동신빌딩,PHMG120203070034047000064,3070000,"서울특별시 성북구 오패산로 **, 동신빌딩 지하*층 (하월곡동)",02740,03,폐업,,,,
닥터존,2023-12-13,167295.539181307,441620.274365,2026-05-03 22:32:05,I,03,폐업,2023-12-14 16:58:45,,2023-03-14,,인천광역시 중구 인현동 *-**,PHMG120233490019047000017,3490000,"인천광역시 중구 참외전로 ***-*, *층 (인현동)",22317,03,폐업,,,,101.09
해피소닉 쌍문지점,2013-11-13,203376.005826972,462038.6068658,2026-05-03 22:34:33,I,03,폐업,2013-11-13 11:42:53,,2013-10-18,132-032,서울특별시 도봉구 쌍문*동 ***번지 **호,PHMG120133090033047000046,3090000,서울특별시 도봉구 도봉로***길 ** (쌍문동),,03,폐업,,,,65
몬도,,204303.405,461147.92,2026-05-03 22:35:46,I,13,영업중,2022-02-14 17:47:42,,2022-02-14,,서울특별시 도봉구 창동 *-*,PHMG120223090033047000071,3090000,"서울특별시 도봉구 마들로**가길 **-*, ***호 (창동)",01414,01,영업/정상,,,02-996-1472,
힐링 라이브 차콜,2015-12-10,176997.690843937,449537.616361087,2026-05-03 22:32:05,I,03,폐업,2015-12-16 09:50:18,,2015-02-27,407-320,인천광역시 계양구 병방동 ***번지 *호,PHMG120153550020047000011,3550000,인천광역시 계양구 병방시장로 ** (병방동),21027,03,폐업,,,032-556-1350,155.76
엠에스메드,,203710.534012388,458954.54912126,2026-05-03 22:34:42,I,13,영업중,2015-03-30 08:53:31,,2015-03-26,132-916,서울특별시 도봉구 창동 ***번지,PHMG120153090033047000013,3090000,"서울특별시 도봉구 덕릉로**길 ***-**, ***호 (창동)",01481,01,영업/정상,,,,
JM메디컬,2023-04-25,203875.874891863,463190.652830889,2026-05-03 22:35:57,I,03,폐업,2023-04-25 13:30:38,,2023-04-12,,서울특별시 도봉구 도봉동 ***-** *층,PHMG120233090033047000023,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (도봉동)",01329,03,폐업,,,,
지에스25방학우성점,2024-12-05,201849.092906033,461606.576544858,2026-05-03 22:35:41,I,03,폐업,2024-12-05 14:52:41,,2022-02-07,,서울특별시 도봉구 방학동 *** 우성*차아파트,PHMG120223090033047000037,3090000,"서울특별시 도봉구 해등로 ***, 우성*차아파트 ***동 지하층 B**, B**호 (방학동)",01373,03,폐업,,,,
심심출출,2025-04-29,203777.582722166,456973.895561291,2026-05-03 22:36:27,I,03,폐업,2025-04-29 11:06:22,,2023-08-18,,서울특별시 성북구 장위동 ***-** 다솜하우스,PHMG120233070034047000083,3070000,"서울특별시 성북구 장위로**길 **-*, A동 ***호 (장위동, 다솜하우스)",02755,03,폐업,,,,
C SPACE 성신여대역점,2022-08-01,201524.25234019,454675.680802627,2026-05-03 22:35:58,I,03,폐업,2022-08-03 11:45:43,,2021-05-17,,서울특별시 성북구 동선동*가 *** 지안빌딩,PHMG120213070034047000077,3070000,"서울특별시 성북구 동소문로**길 *-**, 지안빌딩 *층 (동선동*가)",02829,03,폐업,,,,
이랑바이오,,202990.521732934,462666.234021168,2026-05-03 22:35:17,I,15,전출,2021-03-11 14:58:36,,2020-01-02,,서울특별시 도봉구 방학동 ***번지 *호,PHMG120203090033047000001,3090000,"서울특별시 도봉구 도당로**길 **, *층 (방학동)",01355,05,제외/삭제/전출,,,,
제이에스메디칼,,203984.137173444,461008.914009807,2026-05-03 22:36:06,I,13,영업중,2025-01-02 16:23:40,,2025-01-02,,서울특별시 도봉구 창동 *** 신원리베르텔,PHMG120253090033047000001,3090000,"서울특별시 도봉구 노해로 ***, 신원리베르텔 ****호 (창동)",01405,01,영업/정상,,,,
주식회사 와우메디칼,,204047.061280934,463161.37232274,2026-05-03 22:34:36,I,15,전출,2022-01-11 08:55:04,,2014-05-08,,서울특별시 도봉구 도봉동 ***번지 *호 *층,PHMG120143090033047000014,3090000,"서울특별시 도봉구 마들로 ***, *층 (도봉동)",01330,05,제외/삭제/전출,,,,
라파의료기,,177086.843263191,449475.826356573,2026-05-03 22:32:02,I,13,영업중,2019-12-31 16:03:00,,2013-04-08,407-320,인천광역시 계양구 병방동 ***번지 *호 ***호,PHMG120133550020047000011,3550000,"인천광역시 계양구 병방로 * (병방동, ***호)",21028,01,영업/정상,,,,42.1
구우산업,,159819.361785965,444520.441348122,2026-05-03 22:32:06,I,13,영업중,2023-10-19 15:25:43,,2023-10-18,,인천광역시 중구 중산동 ****-**,PHMG120233490019047000044,3490000,인천광역시 중구 백운로 **-** (중산동),22358,01,영업/정상,,,,
S&J상사,2022-12-09,202726.209147503,455971.118719055,2026-05-03 22:34:51,I,03,폐업,2022-12-16 11:24:53,,2015-01-02,136-130,서울특별시 성북구 하월곡동 **번지 ***호 *층,PHMG120153070034047000002,3070000,"서울특별시 성북구 종암로 ***, *층 (하월곡동)",02739,03,폐업,,,070-7405-8530,
케이. 투. 팜,2015-01-13,203492.110034429,459548.102640663,2026-05-03 22:34:36,I,03,폐업,2015-05-21 11:36:52,,2014-06-16,132-917,서울특별시 도봉구 창동 ***번지 *호,PHMG120143090033047000017,3090000,서울특별시 도봉구 덕릉로**길 ** (창동),,03,폐업,,,,
메디넷코리아,2010-04-01,,,2026-05-03 22:31:58,I,03,폐업,2010-08-10 11:08:25,,2006-11-21,407-050,인천광역시 계양구 계산동 ****-*(***호),PHMG120063550020047000028,3550000,,,03,폐업,,,032-549-8333,
세븐일레븐 인천하늘고점,,,,2026-05-03 22:32:03,I,13,영업중,2024-08-30 13:52:36,,2022-02-28,,인천광역시 중구 운서동 *** 인천하늘고등학교,PHMG120223490019047000075,3490000,"인천광역시 중구 영종대로***번길 ***, 인천하늘고등학교 (운서동)",22361,01,영업/정상,,,,
케이엔엠,2025-05-13,167492.008040277,439423.700287744,2026-05-03 22:32:06,I,03,폐업,2025-05-13 18:03:02,,2024-02-23,,인천광역시 중구 신흥동*가 *-*** 신흥아이파크,PHMG120243490019047000011,3490000,"인천광역시 중구 인항로 **, ***동 ****호 (신흥동*가, 신흥아이파크)",22333,03,폐업,,,,
GS25인천상륙작전점,,177033.221626528,447486.541499484,2026-05-03 22:32:17,I,13,영업중,2022-10-04 09:48:54,,2022-09-30,,인천광역시 계양구 작전동 ***-* 까치마을태화.한진아파트,PHMG120223550020047000210,3550000,"인천광역시 계양구 효서로 ***, 상가동 *층 ***호,***호 (작전동, 까치마을태화.한진아파트)",21125,01,영업/정상,,,,59.76
(주)코리아세븐인천계양작전점,,176334.704155028,447885.495253679,2026-05-03 22:32:18,I,13,영업중,2024-02-19 21:15:20,,2022-12-15,,인천광역시 계양구 작전동 ***-*,PHMG120223550020047000229,3550000,"인천광역시 계양구 장제로 ***-**, *층 일부호 (작전동)",21085,01,영업/정상,,,,120
주식회사지엘바이오사이언스,,176787.703,449222.586,2026-05-03 22:32:21,I,13,영업중,2025-11-27 09:06:06,,2025-11-26,,인천광역시 계양구 임학동 **-* 셀파마빌딩,PHMG120253550020047000060,3550000,"인천광역시 계양구 장제로 ***, 셀파마빌딩 *층 일부호 (임학동)",21034,01,영업/정상,,,070-4741-9915,
주식회사 싸이랩코리아,,204436.252590165,456082.023162489,2026-05-03 22:34:30,I,13,영업중,2018-09-18 17:04:21,,2012-04-20,,서울특별시 성북구 석관동 ***번지 **호,PHMG120123070034047000022,3070000,"서울특별시 성북구 화랑로**길 **-**, *층 (석관동)",02791,01,영업/정상,,,02-969-9217,
세븐일레븐창동우성점,2018-06-25,203435.070010822,459881.110133122,2026-05-03 22:34:44,I,03,폐업,2018-06-26 09:22:39,,2015-04-28,132-919,서울특별시 도봉구 창동 ***번지 **호,PHMG120153090033047000028,3090000,"서울특별시 도봉구 덕릉로**길 **, *층 (창동)",01464,03,폐업,,,070-4105-0501,
드림팜,2024-10-24,176630.377843272,449320.799530052,2026-05-03 22:32:13,I,03,폐업,2024-10-23 17:34:49,,2024-10-23,,인천광역시 계양구 임학동 **-**,PHMG120213550020047000080,3550000,"인천광역시 계양구 임학안로**번길 **, *층 *호 (임학동)",21033,03,폐업,,,,26.4
지엠바이오,2011-03-14,203877.316994433,462960.615197443,2026-05-03 22:33:57,I,03,폐업,2011-03-14 17:38:46,,2009-02-26,132-854,서울특별시 도봉구 방학*동 ***번지 *호 현대렉시온오피스텔 ***호,PHMG120093090033047000006,3090000,,,03,폐업,,,,
지에스25 동소문타운점,,201257.807905282,454526.275460186,2026-05-03 22:36:28,I,13,영업중,2023-10-17 17:14:55,,2023-10-17,,서울특별시 성북구 동소문동*가 ***-*,PHMG120233070034047000100,3070000,"서울특별시 성북구 동소문로**길 **, *층 (동소문동*가)",02830,01,영업/정상,,,02-929-3445,
(주)에스원,,200853.304168134,454183.709599927,2026-05-03 22:34:00,I,15,전출,2019-05-11 14:00:35,,2009-06-08,136-033,서울특별시 성북구 동소문동*가 **번지 연세빌딩 *층,PHMG120093070034047000030,3070000,서울특별시 성북구 동소문로 ** (동소문동*가),02860,05,제외/삭제/전출,,,,
위드미방학학마을,2017-11-07,203392.443631313,462760.631933918,2026-05-03 22:34:41,I,03,폐업,2017-11-07 13:03:13,,2015-01-02,132-847,방학동 ***번지 *호,PHMG120153090033047000001,3090000,"서울특별시 도봉구 도당로 ***, *층 (방학동)",01352,03,폐업,,,02-956-0925,
글로리아상사,2013-05-10,201803.62404929,454867.240191258,2026-05-03 22:34:34,I,03,폐업,2013-05-10 15:41:27,,2012-11-09,136-053,서울특별시 성북구 동선동*가 **번지,PHMG120123070034047000064,3070000,"서울특별시 성북구 동소문로**길 ** (동선동*가, *층)",,03,폐업,,,050-2330-1111,
씨유(CU) 영종글래드빌점,,155348.078123372,443234.903965132,2026-05-03 22:32:04,I,13,영업중,2022-04-08 14:23:34,,2022-04-08,,인천광역시 중구 운서동 ****-* 글래드빌 오피스텔,PHMG120223490019047000089,3490000,"인천광역시 중구 흰바위로 ***, 글래드빌 오피스텔 *층 ***,***호 (운서동)",22376,01,영업/정상,,,,
주)파로스메디코리아,,203078.937017511,454628.821819647,2026-05-03 22:33:52,I,15,전출,2017-11-17 10:08:06,,2008-04-22,136-860,서울특별시 성북구 종암동 **번지 **호,PHMG120083070034047000020,3070000,서울특별시 성북구 종암로 ** (종암동),02811,05,제외/삭제/전출,,,02-928-4736,
씨유 정릉우성점,2017-08-10,201327.418241891,455410.800040067,2026-05-03 22:34:48,I,03,폐업,2017-08-10 09:40:21,,2014-11-19,136-772,서울특별시 성북구 정릉동 ****번지 *호 우성아파트상가 *-***,PHMG120143070034047000097,3070000,"서울특별시 성북구 북악산로 *** (정릉동, 우성아파트상가 *-***)",02819,03,폐업,,,,
위드유,2011-08-10,,,2026-05-03 22:33:54,I,03,폐업,2011-08-10 13:43:14,,2008-07-07,132-842,"서울특별시 도봉구안방학길 **(방학동 ***-**), 지층",PHMG120083090033047000018,3090000,,,03,폐업,,,,
홈플러스(주)방학점,,203790.013568785,462495.417040876,2026-05-03 22:33:47,I,13,영업중,2024-02-21 11:26:13,,2003-06-27,132-854,서울특별시 도봉구 방학*동 ***번지 *호 지하*층,PHMG120033090033047000003,3090000,"서울특별시 도봉구 도봉로 ***, 지하*층 (방학동)",01334,01,영업/정상,,,,
hy수유점,2025-06-20,202846.68695598,460717.521811075,2026-05-03 22:35:46,I,03,폐업,2025-06-20 17:15:48,,2022-03-23,,서울특별시 도봉구 쌍문동 **-**,PHMG120223090033047000088,3090000,"서울특별시 도봉구 도봉로***길 **, *층 (쌍문동)",01443,03,폐업,,,,
펄스젬,2012-03-16,175578.873063967,447839.098223064,2026-05-03 22:32:01,I,03,폐업,2012-03-19 09:44:41,,2011-03-31,407-824,인천광역시 계양구 작전*동 ***번지 *호 *층,PHMG120113550020047000008,3550000,"인천광역시 계양구 작전시장로 ** (작전동,*층)",,03,폐업,,,032-546-9267,88
우먼스월드,,175883.83208653,448502.119770048,2026-05-03 22:32:10,I,15,전출,2019-05-29 11:12:41,,2019-01-28,,인천광역시 계양구 계산동 ***번지 **호 대양빌딩 *층,PHMG120193550020047000006,3550000,"인천광역시 계양구 주부토로 ***, 대양빌딩 *층 (계산동)",21052,05,제외/삭제/전출,,,070-5323-3015,230.36
국제의료관광협회 항노화센타,,161287.416353374,442849.644778346,2026-05-03 22:32:07,I,13,영업중,2024-10-08 17:17:35,,2024-10-04,,인천광역시 중구 중산동 ****-** 블루오션 레지던스호텔 *,PHMG120243490019047000044,3490000,"인천광역시 중구 자연대로 *, 블루오션 레지던스호텔 * *층 ***호 (중산동)",22397,01,영업/정상,,,,
이원건강의료기 종암점점,2019-04-05,203064.895688085,454994.47520647,2026-05-03 22:34:20,I,03,폐업,2019-04-05 15:12:49,,2011-01-17,136-090,서울특별시 성북구 종암동 **번지 **호 *층,PHMG120113070034047000005,3070000,"서울특별시 성북구 종암로 ** (종암동,*층)",,03,폐업,,,,
세븐일레븐 인천계양효성점,,174119.859801686,447309.236896504,2026-05-03 22:32:15,I,13,영업중,2022-03-22 17:13:15,,2022-03-22,,인천광역시 계양구 효성동 ***-*,PHMG120223550020047000096,3550000,"인천광역시 계양구 효서로***번길 *, *층 (효성동)",21105,01,영업/정상,,,,
㈜세원메디칼,2013-02-06,176607.326609066,448516.12033842,2026-05-03 22:31:59,I,24,직권폐업,2013-02-15 10:42:01,,2008-11-10,407-813,인천광역시 계양구 계산*동 ****번지,PHMG120083550020047000022,3550000,인천광역시 계양구 계산새로 ** (계산동),,04,취소/말소/만료/정지/중지,,,032-265-3912,
큐베인,,201457.823652545,454070.136293077,2026-05-03 22:34:39,I,13,영업중,2021-11-22 10:15:39,,2014-01-03,,서울특별시 성북구 삼선동*가 ***번지,PHMG120143070034047000002,3070000,"서울특별시 성북구 고려대로*길 **, 지층 (삼선동*가)",02848,01,영업/정상,,,,
조앤지컴퍼니,,202954.67642836,460846.888198385,2026-05-03 22:36:02,I,13,영업중,2025-05-29 11:22:58,,2021-09-13,,서울특별시 도봉구 쌍문동 ***-*,PHMG120243090033047000015,3090000,"서울특별시 도봉구 노해로**길 **, ***호 (쌍문동)",01442,01,영업/정상,,,02-948-7891,
또바기,,204214.210632572,460746.553675666,2026-05-03 22:36:06,I,13,영업중,2024-11-21 10:12:49,,2024-11-20,,서울특별시 도봉구 창동 ** 삼성아파트,PHMG120243090033047000058,3090000,"서울특별시 도봉구 노해로**길 **, 삼성아파트 ***호 (창동)",01422,01,영업/정상,,,,
네오웰빙10분운동샵 성북지점,2014-01-02,200815.940090982,454046.411975474,2026-05-03 22:34:38,I,03,폐업,2014-01-02 17:51:21,,2013-08-20,136-042,서울특별시 성북구 삼선동*가 *번지 *층,PHMG120133070034047000037,3070000,"서울특별시 성북구 삼선교로**길 **, *층 (삼선동*가)",,03,폐업,,,,
독일보청기,2025-05-29,167331.107831332,441128.139365538,2026-05-03 22:32:00,I,03,폐업,2025-05-29 15:41:41,,2018-11-29,,인천광역시 중구 경동 ***번지 *호,PHMG120183490019047000018,3490000,인천광역시 중구 답동로 **-* (경동),22321,03,폐업,,,032-762-7575,78.2
내가웰빙,,201140.318332667,454293.08224083,2026-05-03 22:35:38,I,13,영업중,2019-05-15 13:07:58,,2008-08-14,,서울특별시 성북구 삼선동*가 ***번지,PHMG120183070034047000066,3070000,"서울특별시 성북구 보문로 ***, *층 ***호 (삼선동*가)",02861,01,영업/정상,,,02-533-7525,
모두굿즈,2023-12-01,200958.804987758,453889.562150121,2026-05-03 22:36:10,I,03,폐업,2023-11-15 18:08:48,,2022-02-28,,서울특별시 성북구 삼선동*가 *** 삼선 SK VIEW 아파트,PHMG120223070034047000082,3070000,"서울특별시 성북구 삼선교로**길 **, ***동 ****호 (삼선동*가, 삼선 SK VIEW 아파트)",02863,03,폐업,,,,
CU동양희망점,2016-12-29,178289.598775508,451005.950463918,2026-05-03 22:32:09,I,03,폐업,2017-01-01 15:23:16,,2016-10-07,,인천광역시 계양구 동양동 ***번지 *호,PHMG120163550020047000073,3550000,"인천광역시 계양구 양지로 **, ***호 (동양동, 호성빌딩)",21018,03,폐업,,,,43.2
비에스덴탈,,202683.685417577,461798.221433785,2026-05-03 22:35:19,I,13,영업중,2020-07-03 16:09:01,,2019-04-05,,서울특별시 도봉구 쌍문동 ** 현대아파트,PHMG120203090033047000028,3090000,"서울특별시 도봉구 해등로 ***-**, ***호 (쌍문동, 현대아파트)",01387,01,영업/정상,,,,72
씨유 창동에이스점,,204468.657003222,460879.97297526,2026-05-03 22:35:48,I,13,영업중,2022-07-07 13:17:58,,2022-07-07,,서울특별시 도봉구 창동 **-* 주공아파트,PHMG120223090033047000122,3090000,"서울특별시 도봉구 노해로**길 **, *층 ***-*호 (창동)",01417,01,영업/정상,,,,
독일보청기,2015-12-17,203882.238752491,461149.87315452,2026-05-03 22:34:31,I,24,직권폐업,2015-12-17 16:39:41,,2013-05-22,132-041,서울특별시 도봉구 창*동 ***번지 *호 *층,PHMG120133090033047000017,3090000,"서울특별시 노해로**길 **, *층",01403,04,취소/말소/만료/정지/중지,,,,34
리메드플러스,,154741.330886538,443757.490919427,2026-05-03 22:32:02,I,13,영업중,2021-10-25 15:23:00,,2021-10-25,,인천광역시 중구 운서동 ****-* 시에로빌오피스 ***호,PHMG120213490019047000040,3490000,"인천광역시 중구 영종대로 **, 시에로빌오피스 ***호 (운서동)",22371,01,영업/정상,,,,36.72
씨엘로,,176137.852610443,449065.153215463,2026-05-03 22:32:21,I,13,영업중,2025-07-23 17:36:18,,2025-07-23,,인천광역시 계양구 계산동 ***-* 인평프라자,PHMG120253550020047000040,3550000,"인천광역시 계양구 경명대로 ****, 인평프라자 ***호 (계산동)",21030,01,영업/정상,,,,51.51
(주)하이프라자 미아사거리점,2024-12-12,202578.280887672,456226.029649781,2026-05-03 22:35:47,I,03,폐업,2024-12-12 13:40:17,,2020-06-16,,서울특별시 성북구 하월곡동 ***번지 LG전자 베스트샵,PHMG120203070034047000034,3070000,"서울특별시 성북구 동소문로 ***, LG전자 베스트샵 *층 (하월곡동)",02733,03,폐업,,,02-914-0009,
원메디칼,,202245.484802387,453152.289722744,2026-05-03 22:35:18,I,15,전출,2024-02-05 11:42:20,,2017-02-08,,서울특별시 성북구 안암동*가 **번지 *호,PHMG120173070034047000014,3070000,"서울특별시 성북구 안암로 **-*, *층 (안암동*가)",02857,05,제외/삭제/전출,,,20881977,
올리브영작전점,2015-10-26,175356.653981322,447528.370529287,2026-05-03 22:32:05,I,03,폐업,2015-10-27 09:00:31,,2015-01-16,407-062,인천광역시 계양구 작전동 ***번지 **호,PHMG120153550020047000003,3550000,인천광역시 계양구 계양대로 ** (작전동),21110,03,폐업,,,,97.54
GS 인천임학점,,176534.648509079,449129.907410452,2026-05-03 22:32:20,I,13,영업중,2024-12-02 13:05:49,,2024-11-29,,인천광역시 계양구 임학동 **-**,PHMG120243550020047000080,3550000,"인천광역시 계양구 임학동로 **, *층 ***호 (임학동)",21033,01,영업/정상,,,,114.5
펄스젬생명공학성북길음지점,2012-01-20,,,2026-05-03 22:34:12,I,03,폐업,2012-01-27 16:54:33,,2010-09-06,136-811,서울특별시 성북구 길음*동 ****번지 **호 (*층)동,PHMG120103070034047000032,3070000,"서울특별시 성북구 숭인로 **-*, (*층)동 (길음동)",,03,폐업,,,,
씨유(CU)도봉해등로점,,203695.628935677,461414.137070819,2026-05-03 22:35:40,I,13,영업중,2022-02-04 13:09:49,,2022-02-04,,서울특별시 도봉구 창동 ***-** 양지빌딩,PHMG120223090033047000017,3090000,"서울특별시 도봉구 해등로**길 **, 양지빌딩 *층 (창동)",01402,01,영업/정상,,,,
주성인터내셔널,2022-04-14,176788.938588041,448534.279481577,2026-05-03 22:32:01,I,03,폐업,2022-04-18 17:35:41,,2011-02-22,,인천광역시 계양구 용종동 ***번지 *호 ***호,PHMG120113550020047000004,3550000,"인천광역시 계양구 오조산로**번길 *, ***호 (용종동)",21065,03,폐업,,,,66
세븐일레븐창동금빛길,2019-10-11,202927.968900392,459973.275358416,2026-05-03 22:34:40,I,03,폐업,2019-10-11 15:47:48,,2014-12-05,132-922,서울특별시 도봉구 창동 ***번지 **호,PHMG120143090033047000078,3090000,"서울특별시 도봉구 우이천로**길 **, *층 (창동)",01462,03,폐업,,,,
마켓나인,2026-02-10,202073.752572838,456449.070674026,2026-05-03 22:35:58,I,03,폐업,2026-02-11 09:09:45,,2021-05-07,,서울특별시 성북구 길음동 **** 길음동동부센트레빌아파트,PHMG120213070034047000068,3070000,"서울특별시 성북구 숭인로*길 **, ***동 ****호 (길음동, 길음동동부센트레빌아파트)",02726,03,폐업,,,,
EsMedical,2017-09-14,202998.896551621,461818.506049631,2026-05-03 22:33:52,I,03,폐업,2017-09-14 15:54:42,,2007-11-19,,서울특별시 도봉구 쌍문동 **번지 벽산프라자 *층 ***호,PHMG120073090033047000023,3090000,"서울특별시 도봉구 도당로 *, *층 ***호 (쌍문동, 벽산프라자)",01385,03,폐업,,,02-906-3615,
오행쑥뜸방,2013-06-17,177472.881643773,450440.422887565,2026-05-03 22:32:02,I,03,폐업,2013-09-06 16:51:07,,2012-12-28,407-330,인천광역시 계양구 박촌동 ***번지 **호 *층,PHMG120123550020047000032,3550000,,,03,폐업,,,032-541-1975,59.71
세븐일레븐 정릉서경대점,2025-12-17,200793.37900013,456631.001706829,2026-05-03 22:36:13,I,03,폐업,2025-12-18 15:58:32,,2022-05-16,,서울특별시 성북구 정릉동 ***-***,PHMG120223070034047000134,3070000,"서울특별시 성북구 보국문로**길 **, *층 (정릉동)",02717,03,폐업,,,,
(주)비젼메디텍,2024-10-11,203288.360139548,459829.498366363,2026-05-03 22:34:34,I,03,폐업,2024-10-11 09:32:30,,2014-02-19,132-918,서울특별시 도봉구 창동 ***번지 **호,PHMG120143090033047000004,3090000,서울특별시 도봉구 덕릉로**길 ** (창동),01470,03,폐업,,,02-900-6479,59.25
헤드신포점,2012-05-30,166959.559312514,441139.82863019,2026-05-03 22:31:56,I,03,폐업,2012-05-31 15:49:01,,2010-06-09,400-150,인천광역시 중구 내동 ***번지 *호,PHMG120103490019047000005,3490000,인천광역시 중구 개항로 ** (내동),,03,폐업,,,032-772-6562,9.88
신기메디칼,2022-11-01,200621.865864787,456546.160846171,2026-05-03 22:34:39,I,03,폐업,2022-11-02 14:06:39,,2013-08-20,136-850,서울특별시 성북구 정릉*동 *번지 지하*층,PHMG120133070034047000038,3070000,"서울특별시 성북구 솔샘로**길 ** (정릉동, 지하*층)",02709,03,폐업,,,,
(주)가야인팜,2013-04-30,202750.470589227,456016.875635773,2026-05-03 22:34:23,I,03,폐업,2013-04-30 13:23:10,,2011-04-27,136-874,서울특별시 성북구 월곡*동 **번지 ****호 지층,PHMG120113070034047000025,3070000,"서울특별시 성북구 종암로**길 * (하월곡동,지층)",,03,폐업,,,02-357-1761,
엘리컴퍼니,2023-12-04,203169.796139784,462173.874363255,2026-05-03 22:35:55,I,03,폐업,2023-12-04 17:33:40,,2023-01-02,,서울특별시 도봉구 방학동 ***-* 성원아파트 ***동 ***호,PHMG120233090033047000003,3090000,"서울특별시 도봉구 방학로*길 **, ***동 ***호 (방학동, 성원아파트)",01389,03,폐업,,,,
지에스(GS)25방학명문점,2023-05-31,203558.847496706,462789.017638655,2026-05-03 22:35:41,I,03,폐업,2023-05-31 14:13:48,,2022-02-07,,서울특별시 도봉구 방학동 ***-**,PHMG120223090033047000033,3090000,"서울특별시 도봉구 도당로 ***, *층 (방학동)",01351,03,폐업,,,02-955-1494,
