아세틸렌수,사업장명,폐업일자,원심주조기수,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,치과용프레스수,상세영업상태코드,상세영업상태명,기공용컴프레서수,기공용레스수,기공용모터수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,핀덱스수,포셀린로수,전기로수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,샌드기수,서베이어수,휴업시작일자,휴업종료일자,소재지전화번호,트리머수,초음파청소기수,진공매몰기수,진동기수
1,네츄럴하모니치과기공소,2018-07-24,1,191079.049802721,443783.73995296,2026-05-03 22:47:01,I,1,03,폐업,1,1,3,2019-03-12 17:16:00,,2016-01-07,,서울특별시 영등포구 대림동 694번지 7호 2층,PHMB320163180034062300001,3180000,1,2,2,"서울특별시 영등포구 대림로 170-1, 2층 (대림동)",07410,03,폐업,1,1,,,,1,2,1,1
0,닥터플란트,2020-08-14,1,191765.29450462,446088.514375465,2026-05-03 22:47:01,I,1,03,폐업,1,1,3,2020-08-14 15:36:42,,2017-03-06,,서울특별시 영등포구 영등포동3가 10번지 4호 3층,PHMB320173180034062300001,3180000,1,1,1,"서울특별시 영등포구 경인로 855, 3층 (영등포동3가)",07304,03,폐업,1,1,,,02-2635-2879,1,1,1,1
1,중원치과기공소,2017-10-10,1,192876.550387955,445114.03290833,2026-05-03 22:47:01,I,1,03,폐업,1,1,3,2017-10-10 13:02:26,,2017-04-03,,서울특별시 영등포구 신길동 459번지 5호 206호,PHMB320173180034062300003,3180000,1,2,1,"서울특별시 영등포구 여의대방로43라길 6, 206호 (신길동, 신길프라자)",07358,03,폐업,1,1,,,02-847-2617,1,1,1,1
1,아트치과기공소,2019-07-23,1,191360.775419327,443171.404932451,2026-05-03 22:47:01,I,1,03,폐업,1,1,3,2020-07-09 15:53:45,,2017-04-17,,서울특별시 영등포구 대림동 1019번지 26호 202호,PHMB320173180034062300004,3180000,1,1,1,"서울특별시 영등포구 대림로 101, 202호 (대림동, 세창빌딩)",07443,03,폐업,1,1,,,02-761-2375,1,1,1,1
1,자이트치과기공소,2018-11-22,1,190879.015499844,444743.522391651,2026-05-03 22:47:01,I,1,03,폐업,1,1,3,2018-11-22 17:47:20,,2017-11-24,,서울특별시 영등포구 대림동 603번지 34호 지실빌딩,PHMB320173180034062300008,3180000,1,2,1,"서울특별시 영등포구 도신로 42, 3층 302호 (대림동)",07379,03,폐업,1,1,,,,1,1,1,1
1,수빈치과기공소,2018-08-08,1,192636.733285481,447145.450291822,2026-05-03 22:47:02,I,1,03,폐업,1,1,3,2019-05-31 14:55:36,,2007-10-01,,서울특별시 영등포구 여의도동 17번지 20호 원정빌딩 202호,PHMB320183180034062300002,3180000,1,2,1,"서울특별시 영등포구 국회대로62길 23, 원정빌딩 202호 (여의도동)",07236,03,폐업,2,1,,,02-935-2204,1,1,1,1
1,좋은세상치과기공소,2021-07-26,1,191654.941895248,446521.92294039,2026-05-03 22:47:02,I,1,03,폐업,1,1,8,2021-07-26 12:55:04,,2018-07-02,,서울특별시 영등포구 영등포동5가 41번지 22호 영상빌딩,PHMB320183180034062300003,3180000,1,2,1,"서울특별시 영등포구 영중로18길 12-1, 영상빌딩 2층 (영등포동5가)",07250,03,폐업,2,1,,,02-2282-2806,1,1,1,1
1,디카오,2023-06-20,1,193437.233759373,446618.398688307,2026-05-03 22:47:02,I,1,03,폐업,1,1,3,2023-06-23 16:51:49,,2018-08-31,,서울특별시 영등포구 여의도동 35번지 2호 백상빌딩 621호,PHMB320183180034062300005,3180000,1,1,1,"서울특별시 영등포구 국제금융로6길 30, 백상빌딩 621호 (여의도동)",07328,03,폐업,1,1,,,02-919-8312,1,1,1,1
1,3day치과기공소,2025-07-01,1,192844.105439729,445716.610165853,2026-05-03 22:47:02,I,1,03,폐업,1,1,3,2025-07-01 10:12:40,,2018-11-06,,서울특별시 영등포구 신길동 95번지 39호,PHMB320183180034062300007,3180000,1,1,1,"서울특별시 영등포구 영등포로 376, 4층 (신길동)",07352,03,폐업,1,1,,,,1,1,1,1
1,아트덴트,2021-09-24,10,193896.282065175,446442.571421294,2026-05-03 22:47:02,I,1,03,폐업,2,1,1,2021-09-27 11:24:50,,2020-01-31,,서울특별시 영등포구 여의도동 43번지 4호 롯데캐슬 아이비,PHMB320203180034062300001,3180000,1,1,2,"서울특별시 영등포구 국제금융로 86, 지하1층 120호 (여의도동, 롯데캐슬 아이비)",07333,03,폐업,1,1,,,02-782-2875,1,1,1,1
1,김기완치과기공소,2024-07-10,1,192848.058609264,445774.3431317,2026-05-03 22:47:03,I,1,03,폐업,1,1,4,2024-07-10 14:53:12,,2020-07-03,,서울특별시 영등포구 신길동 96-13 피오에스오피스텔 201호,PHMB320203180034062300002,3180000,1,1,1,"서울특별시 영등포구 영등포로 375, 피오에스오피스텔 2층 201호 (신길동)",07318,03,폐업,1,1,,,02-832-7127,1,1,1,1
1,모아치과기공소,2015-05-18,1,201879.940418039,445174.16727188,2026-05-03 22:44:36,I,1,03,폐업,1,1,3,2015-05-18 17:14:34,,2007-07-20,137-809,서울특별시 서초구 반포1동 722번지 31호 영동빌딩 5층,PHMB320073210034062300004,3210000,1,1,1,"서울특별시 서초구 강남대로 523 (반포동, 영동빌딩 5층)",,03,폐업,1,1,,,34452809,1,1,1,1
1,피앤씨치과기공소,2012-03-09,1,198444.667531433,441694.264512335,2026-05-03 22:44:36,I,1,03,폐업,1,1,3,2012-03-09 18:09:50,,2007-05-14,137-818,서울특별시 서초구 방배2동 450번지 24호 403호,PHMB320073210034062300005,3210000,1,1,1,"서울특별시 서초구 방배천로 12-4 (방배동,403호)",,03,폐업,1,1,,,,1,1,1,1
1,맥치과기공소,2022-10-31,1,199087.169864736,441429.509508387,2026-05-03 22:44:36,I,1,03,폐업,1,1,3,2025-01-24 11:28:07,,2007-05-22,137-935,서울특별시 서초구 방배동 485번지 3호 방배래미안 타워상가 111호,PHMB320073210034062300006,3210000,1,1,1,"서울특별시 서초구 남부순환로 2183, 111호 (방배동, 방배래미안타워)",06701,03,폐업,1,1,,,,1,1,1,1
1,에스플러스치과기공소,2009-10-09,1,201636.674166687,445528.89376677,2026-05-03 22:44:36,I,1,03,폐업,,1,3,2010-11-18 18:07:37,,2008-11-25,137-030,서울특별시 서초구 잠원동 38번지 3호 2층 202호,PHMB320083210034062300003,3210000,,2,2,"서울특별시 서초구 신반포로47길 28 (잠원동,2층 202호)",,03,폐업,,1,,,,1,1,,1
1,다산치과기공소,2023-03-21,1,198419.357066892,442228.984111394,2026-05-03 22:44:37,I,1,03,폐업,1,1,3,2023-03-21 15:03:45,,2008-04-11,137-817,서울특별시 서초구 방배2동 437번지 7호 2층,PHMB320083210034062300008,3210000,1,1,1,"서울특별시 서초구 방배천로16길 3 (방배동, 2층)",06677,03,폐업,1,1,,,32726781,1,1,1,1
1,카이덴세라믹치과기공소,2018-06-26,1,198644.181748143,442573.057249138,2026-05-03 22:44:37,I,1,03,폐업,1,1,3,2018-06-26 15:53:13,,2008-05-09,137-845,서울특별시 서초구 방배동 951번지 16호 1층,PHMB320083210034062300009,3210000,1,1,1,"서울특별시 서초구 서초대로4길 7 (방배동, 1층)",06675,03,폐업,1,1,,,070-8103-7221,1,1,1,1
1,성민치과기공소,2015-01-08,1,203508.242833758,441034.560045242,2026-05-03 22:44:38,I,1,03,폐업,1,1,3,2015-01-08 18:10:34,,2008-05-29,137-896,서울특별시 서초구 양재2동 312번지 5호   402호,PHMB320083210034062300011,3210000,1,1,1,"서울특별시 서초구 강남대로16길 29, 402호 (양재동)",,03,폐업,1,1,,,,1,1,1,1
1,샘치과기공소,2010-03-15,1,,,2026-05-03 22:44:38,I,1,03,폐업,,1,2,2010-03-15 15:26:42,,2008-11-20,137-030,서울특별시 서초구 잠원동 29-20 1층,PHMB320083210034062300012,3210000,,1,1,,,03,폐업,,1,,,34482804,1,1,,1
1,덴토피아치과기공소,2017-12-29,1,201591.418929224,445844.639767736,2026-05-03 22:44:38,I,1,03,폐업,1,1,7,2018-05-21 13:16:21,,2009-07-16,137-030,서울특별시 서초구 잠원동 22번지 20호 서원빌딩 5층,PHMB320093210034062300001,3210000,1,4,1,"서울특별시 서초구 강남대로97길 16 (잠원동,서원빌딩 5층)",,03,폐업,1,1,,,02-548-7590,1,2,1,2
1,덴탈플랜치과기공소,2015-06-22,1,198432.354182494,442643.16392201,2026-05-03 22:44:38,I,1,03,폐업,1,1,3,2015-06-22 14:33:06,,2009-08-12,137-064,서울특별시 서초구 방배4동 3001번지 2호 디오슈폐리움1차C동302호,PHMB320093210034062300002,3210000,1,1,1,"서울특별시 서초구 서초대로 3-4 (방배동, 디오슈페리움 1차C동 302호)",,03,폐업,1,1,,,63382829,1,1,1,1
1,진아트치과기공소,2015-02-25,1,201636.674166687,445528.89376677,2026-05-03 22:44:38,I,1,03,폐업,1,1,3,2015-02-25 12:12:51,,2009-11-12,137-030,서울특별시 서초구 잠원동 38번지 3호 202호,PHMB320093210034062300003,3210000,1,1,1,"서울특별시 서초구 신반포로47길 28 (잠원동,202호)",,03,폐업,1,1,,,02-511-2807,1,1,1,1
1,마인드치과기공소,2013-06-24,1,198712.884758557,442656.279196719,2026-05-03 22:44:38,I,1,03,폐업,1,1,3,2014-07-01 11:38:10,,2009-12-22,137-838,서울특별시 서초구 방배4동 867번지 28호,PHMB320093210034062300004,3210000,1,1,1,서울특별시 서초구 서초대로 35 (방배동),,03,폐업,1,1,,,32722804,1,1,1,1
1,케이피디아이치과기공소,2016-03-07,1,201568.861961184,445646.031130931,2026-05-03 22:44:38,I,1,03,폐업,1,1,12,2017-06-20 10:32:59,,2010-03-18,137-904,서울특별시 서초구 잠원동 29번지 20호 2층,PHMB320103210034062300001,3210000,1,4,2,"서울특별시 서초구 강남대로93길 36 (잠원동,2층)",,03,폐업,1,1,,,34482804,1,1,1,1
1,유치과기공소,2013-06-26,1,198852.256916504,441698.190913352,2026-05-03 22:44:39,I,1,03,폐업,1,1,6,2014-04-21 11:24:10,,2010-05-07,137-820,서울특별시 서초구 방배3동 476번지 3호 2층,PHMB320103210034062300002,3210000,1,2,3,"서울특별시 서초구 남부순환로287길 42-3 (방배동,2층)",,03,폐업,1,1,,,34722879,1,1,1,1
1,에스엠덴탈아트치과기공소,2013-08-21,1,198491.769380624,442026.232490045,2026-05-03 22:44:39,I,1,03,폐업,1,1,4,2013-08-26 17:26:13,,2010-07-23,137-818,서울특별시 서초구 방배2동 454번지 9호 동운빌딩 1층,PHMB320103210034062300003,3210000,1,1,1,"서울특별시 서초구 방배천로8길 20 (방배동,동운빌딩 1층)",,03,폐업,1,1,,,,1,1,1,1
1,고운미소치과기공소,2014-08-05,1,201849.696348714,442517.589381752,2026-05-03 22:44:39,I,1,03,폐업,1,1,3,2015-06-12 16:29:23,,2010-08-31,137-866,서울특별시 서초구 서초1동 1442번지 19호 현우빌딩301호,PHMB320103210034062300005,3210000,1,1,1,"서울특별시 서초구 남부순환로339길 47-1 (서초동,현우빌딩301호)",,03,폐업,1,1,,,,1,1,1,1
1,덴탑스튜디오치과기공소,2016-11-04,1,199854.711018281,443918.070256768,2026-05-03 22:44:39,I,1,03,폐업,1,1,3,2016-11-04 18:34:18,,2011-01-17,137-804,서울특별시 서초구 반포4동 75번지 9호,PHMB320113210034062300001,3210000,1,2,1,서울특별시 서초구 사평대로26길 59 (반포동),,03,폐업,1,1,,,,1,1,1,1
1,엔에프솔루션치과기공소,2012-05-22,1,201796.926245152,445250.351154563,2026-05-03 22:44:39,I,1,03,폐업,1,1,4,2012-05-22 16:35:12,,2011-09-01,137-808,서울특별시 서초구 반포1동 707번지 8호 서원빌딩 3층,PHMB320113210034062300004,3210000,1,3,2,"서울특별시 서초구 강남대로89길 14 (반포동,서원빌딩 3층)",,03,폐업,1,1,,,,1,1,1,1
1,프라임치과기공소,2011-10-28,1,201796.954350854,442524.546475819,2026-05-03 22:44:39,I,1,03,폐업,1,1,4,2018-05-11 16:22:52,,2011-10-28,137-071,서울특별시 서초구 서초1동 1442번지 5호 3층,PHMB320113210034062300005,3210000,1,2,1,서울특별시 서초구 서초중앙로2길 74 (서초동),06725,03,폐업,1,1,,,,1,1,1,1
1,바른치과기공소,2018-06-07,1,201484.907792436,445861.078952221,2026-05-03 22:44:40,I,2,03,폐업,1,2,10,2018-06-07 15:44:43,,2013-02-21,137-903,서울특별시 서초구 잠원동 19번지 3호 5층,PHMB320133210034062300001,3210000,1,1,2,"서울특별시 서초구 강남대로99길 36, 5층 (잠원동)",06526,03,폐업,1,1,,,,1,1,1,1
1,피트치과기공소,2015-02-28,1,203480.475836652,441746.453755721,2026-05-03 22:44:40,I,1,03,폐업,1,1,10,2015-03-17 10:27:44,,2014-03-11,137-890,서울특별시 서초구 양재동 93번지 15호,PHMB320143210034062300001,3210000,1,2,2,"서울특별시 서초구 논현로27길 91, 2층 (양재동)",,03,폐업,1,1,,,62292804,1,1,1,1
1,에스앤이치과기공소,2015-06-10,1,201322.503912237,442689.352937397,2026-05-03 22:44:40,I,1,03,폐업,1,1,10,2015-06-10 15:38:24,,2014-03-28,137-878,서울특별시 서초구 서초동 1621번지 1호 3층,PHMB320143210034062300003,3210000,1,1,1,서울특별시 서초구 서초중앙로 50 (서초동),,03,폐업,1,1,,,,1,1,1,1
1,체인지치과기공소,2017-07-13,1,202601.794463486,442612.039801165,2026-05-03 22:44:40,I,1,03,폐업,2,1,3,2017-07-12 16:28:56,,2014-05-28,137-863,서울특별시 서초구 서초동 1364번지 25호 5층,PHMB320143210034062300004,3210000,1,1,1,서울특별시 서초구 강남대로37길 56-31 (서초동),06734,03,폐업,1,1,,,,1,1,1,1
1,바나나치과기공소,2018-01-23,1,203480.475836652,441746.453755721,2026-05-03 22:44:40,I,1,03,폐업,1,1,5,2018-01-23 11:25:20,,2015-05-20,137-890,서울특별시 서초구 양재동 93번지 15호 2층,PHMB320153210034062300003,3210000,1,2,1,"서울특별시 서초구 논현로27길 91, 2층 (양재동)",06748,03,폐업,2,1,,,02-2057-2804,1,1,1,1
1,아이작치과기공소,2016-06-28,1,198432.354182494,442643.16392201,2026-05-03 22:44:40,I,1,03,폐업,1,1,3,2016-06-28 16:26:19,,2015-07-10,137-062,서울특별시 서초구 방배동 3001번지 2호,PHMB320153210034062300004,3210000,1,2,1,"서울특별시 서초구 서초대로 3-4, 3층 302호 (방배동, 디오슈페리움1)",06568,03,폐업,2,1,,,02-882-2885,1,1,1,1
1,태두치과기공소,2020-09-10,1,203797.635,440819.395,2026-05-03 22:44:40,I,1,03,폐업,1,2,3,2021-07-30 18:00:20,,2015-10-04,,,PHMB320153210034062300006,3210000,1,2,1,"서울특별시 서초구 강남대로8길 39-26, 2층 (양재동)",06785,03,폐업,1,1,,,,1,1,1,1
1,아일(ILL)치과기공소,2020-12-05,1,199181.204999558,442676.642718857,2026-05-03 22:44:41,I,1,03,폐업,1,2,3,2020-12-10 10:57:25,,2016-10-04,,서울특별시 서초구 방배동 939번지 11호,PHMB320163210034062300003,3210000,1,1,1,"서울특별시 서초구 서초대로18길 13, 101호 (방배동)",06570,03,폐업,1,1,,,02-3477-5528,1,1,1,1
1,수안치과기공소,2020-07-31,1,201636.501068483,444644.808793305,2026-05-03 22:44:41,I,1,03,폐업,1,1,4,2020-08-18 14:52:36,,2016-10-05,,,PHMB320163210034062300004,3210000,1,1,1,"서울특별시 서초구 사평대로 333-18, 태양빌딩 2층 (반포동)",06543,03,폐업,1,1,,,02-6409-7416,1,1,1,1
1,성민치과기공소,2019-04-16,1,201636.501068483,444644.808793305,2026-05-03 22:44:41,I,2,03,폐업,1,1,5,2019-04-16 15:22:37,,2016-10-05,,서울특별시 서초구 반포동 742번지 1호,PHMB320163210034062300005,3210000,1,1,2,"서울특별시 서초구 사평대로 333-18, 2층 (반포동, 태양빌딩)",06543,03,폐업,1,2,,,02-6404-0405,1,1,1,2
1,람파치과기공소,2019-11-27,1,201706.111065673,445359.548908557,2026-05-03 22:44:41,I,1,03,폐업,1,1,5,2019-11-26 18:48:30,,2017-07-12,,,PHMB320173210034062300002,3210000,1,1,1,"서울특별시 서초구 신반포로 332, 우진빌딩 (반포동)",06535,03,폐업,3,1,,,,1,1,1,1
1,808랩(LAB)치과기공소,2025-07-24,1,201803.263928501,445099.581299493,2026-05-03 22:44:41,I,1,03,폐업,1,1,3,2025-07-24 11:25:27,,2017-11-01,,서울특별시 서초구 반포동 724번지 11호 씨엘빌딩 401호,PHMB320173210034062300004,3210000,1,1,1,"서울특별시 서초구 사평대로55길 94, 씨엘빌딩 401호 (반포동)",06536,03,폐업,1,1,,,,1,1,1,1
1,팀치과기공소,2019-11-19,1,199626.955934241,442469.397879124,2026-05-03 22:44:41,I,1,03,폐업,1,1,3,2019-11-19 10:43:59,,2018-01-18,,서울특별시 서초구 방배동 906번지 2호 소정빌딩,PHMB320183210034062300001,3210000,1,2,1,"서울특별시 서초구 효령로33길 70, 소정빌딩 4층 (방배동)",06665,03,폐업,1,1,,,02-597-2804,1,1,1,1
1,플렉스치과기공소,2019-07-31,1,200667.104434599,443263.221961308,2026-05-03 22:44:41,I,1,03,폐업,1,1,3,2020-08-03 11:24:11,,2018-10-31,,서울특별시 서초구 서초동 1542번지 1호 서초동 동일하이빌,PHMB320183210034062300006,3210000,1,1,1,"서울특별시 서초구 서초대로 240, 제B층 B20호 (서초동, 서초동 동일하이빌)",06647,03,폐업,1,1,,,02-6951-2536,1,1,1,1
1,제이바이오메카닉기공소,2024-11-15,1,200953.239716326,442613.337649681,2026-05-03 22:44:42,I,1,03,폐업,1,1,1,2024-11-25 16:48:29,,2020-10-22,,서울특별시 서초구 서초동 1583-10 서초아트자이,PHMB320203210034062300004,3210000,1,1,2,"서울특별시 서초구 반포대로 58, 2층 220, 221호 (서초동, 서초아트자이)",06652,03,폐업,1,1,,,02-887-6400,1,1,1,1
1,지디커머셜,2024-11-14,1,203393.910968087,442444.917074297,2026-05-03 22:44:42,I,1,03,폐업,3,1,5,2024-11-14 16:56:20,,2020-11-13,,서울특별시 서초구 양재동 8-15 위너스,PHMB320203210034062300005,3210000,1,3,1,"서울특별시 서초구 남부순환로358길 34, 위너스 4층 (양재동)",06738,03,폐업,1,1,,,,1,1,1,1
1,케이덴탈랩(K dental lap),2021-12-03,1,201505.867572503,442604.471763741,2026-05-03 22:44:42,I,1,03,폐업,1,1,2,2021-12-03 14:53:13,,2021-01-15,,서울특별시 서초구 서초동 1603-69,PHMB320213210034062300001,3210000,1,1,1,"서울특별시 서초구 효령로 307, 3층 301-1호 (서초동)",06643,03,폐업,1,1,,,,1,1,1,1
1,탑덴탈랩,2023-06-10,1,200976.870015114,442866.590319388,2026-05-03 22:44:42,I,1,03,폐업,1,1,2,2025-02-24 10:20:44,,2021-04-05,,서울특별시 서초구 서초동 1580-15 화성빌딩,PHMB320213210034062300003,3210000,1,1,1,"서울특별시 서초구 반포대로20길 36, 화성빌딩 지하1층 (서초동)",06649,03,폐업,1,1,,,02-597-2804,1,1,1,1
1,J.P치과기공소,2024-11-18,1,201992.352353122,444691.911086814,2026-05-03 22:44:42,I,1,03,폐업,1,1,4,2024-11-18 14:11:31,,2021-06-29,,서울특별시 서초구 반포동 747-14 유성빌딩,PHMB320213210034062300007,3210000,1,1,1,"서울특별시 서초구 사평대로 369, 유성빌딩 (반포동)",06541,03,폐업,1,1,,,,1,1,1,1
1,유펜아이비치과기공소,2025-01-16,1,198709.424984305,444381.011606431,2026-05-03 22:44:42,I,1,03,폐업,1,1,1,2025-03-27 10:47:19,,2021-06-02,,서울특별시 서초구 반포동 817 구반포상가,PHMB320213210034062300008,3210000,1,2,1,"서울특별시 서초구 신반포로 15, 구반포상가 G동 303,304호 (반포동)",06501,03,폐업,1,1,,,,1,1,1,1
1,수플란트,2025-09-30,2,199764.775594425,444106.170979475,2026-05-03 22:44:42,I,1,03,폐업,3,1,8,2025-09-30 13:01:03,,2023-01-02,,서울특별시 서초구 반포동 94-5,PHMB320233210034062300001,3210000,1,1,2,"서울특별시 서초구 서래로 47, 서래용마빌딩 501호 (반포동)",06576,03,폐업,1,1,,,02-3478-2220,1,2,1,1
