사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,조제용연마기수,상세영업상태코드,상세영업상태명,시력표수,총면적,안경세척기수,가열기수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,렌즈절단기수,지번주소,관리번호,측정의자수,개방자치단체코드,동공거리측정기수,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,표본렌즈수,휴업시작일자,휴업종료일자,소재지전화번호,정점굴절계기수
나루안경,2017-11-29,195891.312175252,449506.03953225,2026-05-03 22:38:58,I,1,03,폐업,1,31.89,1,1,2017-11-29 16:12:59,,2016-06-16,,1,,PHMB220163130033082200004,1,3130000,1,"서울특별시 마포구 마포대로 156, 102호 (공덕동, 공덕푸르지오시티)",04211,03,폐업,1,,,,1
라온안경,2022-08-16,,,2026-05-03 22:38:58,I,1,03,폐업,1,35.79,1,1,2022-08-24 15:03:47,,2016-06-23,,1,,PHMB220163130033082200005,1,3130000,1,"서울특별시 마포구 양화로 67, 1층 102호 (서교동)",04037,03,폐업,1,,,02-332-0203,1
렌즈타운 홍대입구점,2018-07-26,193167.000900103,450239.31040936,2026-05-03 22:38:58,I,,03,폐업,1,26.4,1,,2018-07-26 11:43:24,,2016-09-08,,,서울특별시 마포구 서교동 345번지 27호,PHMB220163130033082200007,1,3130000,,서울특별시 마포구 와우산로23길 35 (서교동),04055,03,폐업,,,,,1
알디오랩,2017-09-22,192902.636839946,449559.001671018,2026-05-03 22:38:57,I,1,03,폐업,1,82,1,1,2017-09-22 17:08:28,,2017-04-14,,1,서울특별시 마포구 상수동 318번지 1호,PHMB220173130033082200005,1,3130000,1,"서울특별시 마포구 어울마당로 36, 지하1층 (상수동, Lui Design Center)",04049,03,폐업,1,,,02-332-3021,1
렌즈베리홍대주차장길점,2025-08-07,192928.722248904,449730.225257157,2026-05-03 22:38:57,I,1,03,폐업,1,23,1,1,2025-08-07 15:32:10,,2017-07-18,,1,,PHMB220173130033082200008,2,3130000,1,서울특별시 마포구 어울마당로 51-1 (서교동),04048,03,폐업,1,,,02-6084-8566,1
알디오랩 홍대점,2022-05-29,192902.636839946,449559.001671018,2026-05-03 22:38:57,I,1,03,폐업,2,17.31,1,1,2022-06-07 10:44:57,,2017-09-25,,1,,PHMB220173130033082200010,1,3130000,1,"서울특별시 마포구 어울마당로 36, RAWROW CENTER 지1층 (상수동)",04049,03,폐업,1,,,,1
이기대안경 합정점,2018-06-17,192163.247468731,449979.821292621,2026-05-03 22:38:57,I,1,03,폐업,1,353.98,1,1,2019-05-13 21:56:19,,2017-10-10,,1,,PHMB220173130033082200012,2,3130000,1,"서울특별시 마포구 월드컵로 29, 지하2층 (합정동)",04023,03,폐업,1,,,02-376-2003,1
수안경서교점,2018-10-30,192566.577982983,450649.994736446,2026-05-03 22:38:57,I,1,03,폐업,1,33,1,1,2018-11-01 09:36:03,,2017-11-23,,1,서울특별시 마포구 서교동 247번지 24호,PHMB220173130033082200013,1,3130000,1,서울특별시 마포구 월드컵북로7길 26 (서교동),03999,03,폐업,1,,,070-7724-1040,
히든페이스,2021-07-13,192922.146208584,450074.148104852,2026-05-03 22:38:57,I,1,03,폐업,1,72.72,1,1,2021-07-13 10:26:59,,2017-11-29,,1,서울특별시 마포구 서교동 369번지 32호 2층,PHMB220173130033082200014,1,3130000,1,"서울특별시 마포구 홍익로5안길 43, 2층 (서교동)",04039,03,폐업,1,,,02-333-3384,1
바라보다안경콘택트(상수점),2019-04-18,193090.782177835,449520.194492732,2026-05-03 22:39:08,I,1,03,폐업,1,12,1,1,2019-04-30 18:35:42,,2018-07-10,,1,서울특별시 마포구 상수동 310번지 2호,PHMB220183130033082200004,1,3130000,1,"서울특별시 마포구 독막로 83, 1층 (상수동)",04049,03,폐업,1,,,02-333-8199,1
안경공장공장장콘택트 렌즈아이,2023-04-12,193312.673738444,450510.817132209,2026-05-03 22:39:08,I,1,03,폐업,1,154.89,1,1,2023-08-31 09:41:06,,2018-09-20,,1,서울특별시 마포구 동교동 168번지 4호 3층,PHMB220183130033082200008,1,3130000,3,"서울특별시 마포구 양화로18안길 7, 3층 (동교동)",04051,03,폐업,1,,,,1
으뜸플러스안경홍대점,2020-03-06,193136.54218855,450273.60513376,2026-05-03 22:39:08,I,1,03,폐업,1,80.91,1,1,2020-03-12 14:19:10,,2018-11-02,,1,서울특별시 마포구 서교동 345번지 14호 2층,PHMB220183130033082200010,1,3130000,1,"서울특별시 마포구 어울마당로 112, 2층 (서교동)",04055,03,폐업,1,,,02-336-9842,1
렌즈타운홍대패션거리점,2022-09-14,193502.314098193,450268.356118786,2026-05-03 22:39:08,I,1,03,폐업,1,91.32,,,2022-09-14 15:43:22,,2019-02-27,,1,서울특별시 마포구 서교동 334번지 11호 1층,PHMB220193130033082200002,1,3130000,1,"서울특별시 마포구 와우산로29다길 22, 1층 (서교동)",04053,03,폐업,1,,,02-322-5930,1
으뜸50안경원(공덕역점),2025-09-23,195669.803118916,449119.900701945,2026-05-03 22:39:08,I,1,03,폐업,1,62.28,,,2025-09-24 13:17:29,,2019-10-31,,,서울특별시 마포구 공덕동 255번지 9호 2층,PHMB220193130033082200006,1,3130000,1,"서울특별시 마포구 만리재로 3, 2층 (공덕동)",04213,03,폐업,1,,,02-712-5050,1
아프리카랩월드컵점,2022-09-06,,,2026-05-03 22:39:08,I,1,03,폐업,1,80.6,1,1,2022-09-16 17:46:47,,2020-04-08,,1,"서울특별시 마포구 성산동 515번지 월드컵주경기장, 홈플러스 월드컵점 XJ,Y3호",PHMB220203130033082200002,1,3130000,1,"서울특별시 마포구 월드컵로 240, 월드컵주경기장, 홈플러스 월드컵점 2층 XJ,Y31호 (성산동)",03932,03,폐업,1,,,02-373-4567,1
글라슈퍼,2023-05-03,193194.919383183,450887.063662706,2026-05-03 22:39:06,I,1,03,폐업,1,90.38,1,1,2023-05-03 12:07:53,,2020-05-01,,1,서울특별시 마포구 연남동 358번지 1호 2층,PHMB220203130033082200003,1,3130000,1,"서울특별시 마포구 동교로 225, 2층 (연남동)",03989,03,폐업,1,,,070-8831-8880,1
인키안경원,2022-03-31,193030.141866789,449565.338478066,2026-05-03 22:39:06,I,,03,폐업,1,30,,,2022-08-23 14:38:44,,2021-01-20,,,서울특별시 마포구 상수동 311-8,PHMB220213130033082200001,,3130000,1,"서울특별시 마포구 독막로15길 13-5, 지하1층 (상수동)",04049,03,폐업,,,,02-324-1203,1
안경진정성 이마트신촌점,2025-03-24,194273.598098938,450318.724130121,2026-05-03 22:39:05,I,,03,폐업,1,23.3,,,2025-03-24 11:48:12,,2021-06-28,,,서울특별시 마포구 노고산동 57-1 그랜드플라자,PHMB220213130033082200006,,3130000,1,"서울특별시 마포구 신촌로 94, 그랜드플라자 지하2층 (노고산동)",04058,03,폐업,,,,02-336-8605,2
원(￦)안경렌즈공방,2023-05-16,194917.81216231,450449.202271154,2026-05-03 22:38:58,I,,03,폐업,1,29.4,,,2023-05-16 18:18:40,,2022-06-27,,,서울특별시 마포구 대흥동 12-41 이대역스타힐스,PHMB220223130033082200004,,3130000,1,"서울특별시 마포구 신촌로 160, 이대역스타힐스 1층 107호 (대흥동)",04104,03,폐업,,,,,2
정석안경원,2025-10-29,196338.449433848,450195.278136122,2026-05-03 22:38:58,I,1,03,폐업,1,17.91,1,,2025-11-05 11:10:35,,2020-02-18,,1,서울특별시 마포구 아현동 744-3,PHMB220233130033082200004,1,3130000,1,"서울특별시 마포구 마포대로24길 17-1, 1층 102호 (아현동)",04203,03,폐업,1,,,02-363-4953,1
헬로비버대흥점,,194758.094623788,449431.955461253,2026-05-03 22:39:06,I,,13,영업중,1,54.44,,,2026-04-09 14:11:11,,2026-04-03,,,서울특별시 마포구 대흥동 248-1,PHMB220263130033082200003,,3130000,1,서울특별시 마포구 대흥로 80 (대흥동),04149,01,영업/정상,,,,,1
탑클래스,2025-02-27,185486.670321459,450776.897789941,2026-05-03 22:02:09,I,,03,폐업,1,45.05,,,2025-02-27 14:50:39,,2021-08-09,,,서울특별시 강서구 마곡동 797-4 발산파크프라자,PHMB220213150037082200005,,3150000,1,"서울특별시 강서구 공항대로 261, 발산파크프라자 1층 105호 (마곡동)",07803,03,폐업,,,,02-6339-7273,1
더밝은눈안경,2025-03-18,185715.360556482,448502.790720547,2026-05-03 22:02:14,I,,03,폐업,1,10,,,2025-03-19 15:26:20,,2025-01-08,,,서울특별시 강서구 화곡동 379-1,PHMB220253150037082200001,,3150000,1,"서울특별시 강서구 강서로29길 51, 3층 (화곡동)",07719,03,폐업,,,,,1
