영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,설악프로폴리스,2016-03-09,209668.90120464,449767.964721034,2026-05-03 22:36:37,I,02,폐업,0,,,,,,,,,2012-03-15 12:31:50,2012-03-15,,143-802,서울특별시 광진구 광장동 *** 리버힐O/T ***호,N,,3040000-134-2012-00042,,3040000,"서울특별시 광진구 아차산로**길 *** (광장동, 리버힐O/T ***호)",04969,03,폐업,통신판매,02-3436-5424,,,
,임대,스토리 허브다이어트,2013-01-30,208558.286631653,448353.905156369,2026-05-03 22:36:24,I,02,폐업,0,,,,,,,,,2011-04-25 15:34:39,2011-04-25,22.10,143-761,서울특별시 광진구 구의동 ***-* 현대프라임아파트 중앙상가 ***호,N,,3040000-134-2011-00052,,3040000,,,03,폐업,영업장판매,,,,
,임대,대창,2011-11-08,207066.550694407,451361.977710943,2026-05-03 22:35:48,I,02,폐업,0,0,0,0,,,,0,,2011-07-21 15:34:59,2008-09-09,165.00,143-903,서울특별시 광진구 중곡동 ***-** *층,N,,3040000-134-2008-00095,,3040000,,,03,폐업,영업장판매,064-0723-7966,,,
,,파라나시스,2017-07-13,207189.004635384,447601.744419427,2026-05-03 22:36:58,I,02,폐업,0,,,,,,,,,2017-07-13 09:22:02,2015-10-01,33.00,143-872,서울특별시 광진구 자양동 ***-** *층,N,,3040000-134-2015-00079,,3040000,"서울특별시 광진구 뚝섬로**가길 **, *층 (자양동)",05101,03,폐업,전자상거래(통신판매업),,,,
,,비타뱅크,2007-04-04,207237.707913281,452010.46831334,2026-05-03 22:35:14,I,02,폐업,0,,,,,,,,,2006-03-16 00:00:00,2006-03-16,,143-902,서울특별시 광진구 중곡동 ***-** (*층),N,,3040000-134-2006-00028,,3040000,,,03,폐업,전자상거래(통신판매업),02-499-2845,,,
,,(주)경은엠앤에스,2021-07-07,195232.520514113,444484.254418276,2026-05-03 22:32:42,I,02,폐업,0,,,,,,,,,2021-07-07 17:10:04,2019-05-08,3.30,156-871,서울특별시 동작구 상도*동 ***-*,N,,3190000-134-2019-00077,,3190000,"서울특별시 동작구 양녕로 ***, 주성빌딩 *층 (상도*동)",07032,03,폐업,전자상거래(통신판매업),02-830-6993,,,
,,신선안,2023-11-24,207166.747681068,448917.60961124,2026-05-03 22:37:59,I,02,폐업,0,,,,,,,,,2023-11-24 15:59:57,2022-09-29,,143-836,서울특별시 광진구 구의동 ***-* 거성파크빌라*차 ***호,N,,3040000-134-2022-00265,,3040000,"서울특별시 광진구 자양로**나길 **, *층 ***호 (구의동, 거성파크빌라*차)",05023,03,폐업,전자상거래(통신판매업),,,,
,,온누리,2011-03-04,207737.626191937,451931.671230146,2026-05-03 22:36:10,I,02,폐업,0,,,,,,,,,2010-04-15 09:51:07,2010-04-15,,143-906,서울특별시 광진구 중곡동 ***-** 보광빌라 *동 ***호,N,,3040000-134-2010-00040,,3040000,,,03,폐업,방문판매,,,,
,,명품허브다이어트 체험관,2015-04-01,197993.001490798,443061.57102482,2026-05-03 22:32:15,I,02,폐업,0,,,,,,,,,2012-12-05 10:43:08,2012-12-05,,156-815,서울특별시 동작구 사당동 ***-* 신동아상가 *층 ***호,N,,3190000-134-2012-00104,,3190000,서울특별시 동작구 동작대로**길 *** (사당동),06998,03,폐업,영업장판매,02-885-1588,,,
,,훼미리마트 남성역점,2005-01-21,197267.513868619,442526.629721158,2026-05-03 22:31:50,I,02,폐업,0,,,,,,,,,2004-06-19 00:00:00,2004-06-19,16.65,156-883,서울특별시 동작구 사당동 ***-* 거묵프리미엄 상가,N,,3190000-134-2004-00133,,3190000,,,03,폐업,영업장판매,02-3471-8710,,,
,,주)에스론,2006-11-30,207062.687267536,450747.181409911,2026-05-03 22:34:39,I,02,폐업,0,,,,,,,,,2004-07-22 00:00:00,2004-07-22,,143-898,"서울특별시 광진구 중곡동 ***-** 우진빌딩 *,*층",N,,3040000-134-2004-00229,,3040000,,,03,폐업,방문판매,02-452-9796,,,
,임대,GS대방등용점,2015-10-27,193946.548701716,445284.843348792,2026-05-03 22:32:16,I,02,폐업,0,,,,,,,,,2015-10-28 11:39:43,2013-03-29,5.00,156-807,서울특별시 동작구 대방동 **-** *층,N,,3190000-134-2013-00055,,3190000,"서울특별시 동작구 등용로 **, *층 (대방동)",06932,03,폐업,영업장판매,32805330,,,
,,서한,2009-03-03,207257.764235474,449099.28777247,2026-05-03 22:35:22,I,02,폐업,0,,,,,,,,,2006-11-16 00:00:00,2006-11-16,,143-835,서울특별시 광진구 구의동 ***-**,N,,3040000-134-2006-00086,,3040000,,,03,폐업,통신판매,,,,
,자가,코니아랩플러스,,207977.327019894,449691.436498248,2026-05-03 22:38:41,I,01,영업,0,,,,,,,,,2025-07-10 10:39:16,2025-07-10,3.30,143-819,서울특별시 광진구 구의동 **-* 천우 광진,N,,3040000-134-2025-00085,,3040000,"서울특별시 광진구 천호대로 ***, 천우 광진 *층 (구의동)",04975,01,영업/정상,전자상거래(통신판매업),,,,
,,한풍정 서울영업소,2016-07-04,193141.269268623,444114.556849589,2026-05-03 22:32:20,I,02,폐업,0,,,,,,,,,2014-07-30 16:16:19,2014-07-30,,156-811,서울특별시 동작구 대방동 ***-*,N,,3190000-134-2014-00073,,3190000,서울특별시 동작구 여의대방로**길 ** (대방동),07055,03,폐업,영업장판매,02-821-8800,,,
,,코리아애드리서치,2004-12-09,207258.38917202,448622.647538945,2026-05-03 22:34:41,I,02,폐업,0,,,,,,,,,2008-08-21 09:33:13,2004-08-19,,143-853,서울특별시 광진구 자양동 ***-* *층,N,,3040000-134-2004-00249,,3040000,,,03,폐업,영업장판매,02-444-2912,,,
,,나무앤아이,2022-12-02,197237.348422047,442667.910259436,2026-05-03 22:32:52,I,02,폐업,0,,,,,,,,,2022-12-02 09:25:26,2021-08-17,,156-819,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2021-00128,,3190000,"서울특별시 동작구 사당로*가길 **, *층 ***호 (사당동)",07003,03,폐업,전자상거래(통신판매업),,,,
,자가,위드허브스토리,2016-02-03,207771.403966253,448702.674022576,2026-05-03 22:36:42,I,02,폐업,0,,,,,,,,,2014-04-18 09:15:49,2013-01-14,20.00,143-823,서울특별시 광진구 구의동 ***-** *층,N,,3040000-134-2013-00002,,3040000,"서울특별시 광진구 광나루로**길 **, *층 (구의동)",05041,03,폐업,영업장판매,02-452-0954,,,
,자가,보라매허브다이어트,2013-09-24,192434.845419468,443710.445366967,2026-05-03 22:32:14,I,02,폐업,0,,,,,,,,,2012-06-29 14:54:11,2012-06-29,19.44,156-850,서울특별시 동작구 신대방동 ***-* *층 ***호,N,,3190000-134-2012-00049,,3190000,"서울특별시 동작구 여의대방로**길 **, *층 ***호 (신대방동)",07063,03,폐업,영업장판매,,,,
,,(주)라이프케어,2015-11-27,197540.250838087,441569.058208929,2026-05-03 22:32:21,I,02,폐업,0,,,,,,,,,2015-07-01 14:45:05,2014-05-16,,156-827,서울특별시 동작구 사당동 ****-*,N,,3190000-134-2014-00098,,3190000,"서울특별시 동작구 남부순환로 ****, 경신빌딩***호 (사당동)",07023,03,폐업,방문판매,070-9874-1004,,,
,,원기소팜(주),2013-07-26,208558.286631653,448353.905156369,2026-05-03 22:35:20,I,02,폐업,0,,,,,,,,,2006-10-12 00:00:00,2006-10-12,,143-761,"서울특별시 광진구 구의동 ***-* 현대프라임아파트 프라자 ***, ***호",N,,3040000-134-2006-00078,,3040000,,,03,폐업,통신판매,02-444-1240,,,
,,훼미리마트군자역,2007-03-29,206819.990659125,450506.459648543,2026-05-03 22:34:32,I,02,폐업,0,,,,,,,,,2004-12-03 00:00:00,2004-06-18,,143-838,서울특별시 광진구 군자동 ***-**,N,,3040000-134-2004-00130,,3040000,,,03,폐업,영업장판매,02-465-2561,,,
,,주식회사 카카오밴드,2023-06-21,208394.416382167,448165.279999905,2026-05-03 22:37:11,I,02,폐업,0,0,0,0,,,,0,,2023-06-21 13:06:22,2019-03-20,,143-200,서울특별시 광진구 구의동 ***-* 테크노-마트**,N,,3040000-134-2019-00028,,3040000,"서울특별시 광진구 광나루로**길 **, 테크노-마트** **층 **,**,**,**,**호 (구의동)",05116,03,폐업,전자상거래(통신판매업),,,,
,,초록들,2022-06-27,206618.230114502,448295.069793506,2026-05-03 22:37:43,I,02,폐업,0,,,,,,,,,2022-06-27 09:50:00,2021-08-31,,143-758,서울특별시 광진구 자양동 ***-***,N,,3040000-134-2021-00183,,3040000,"서울특별시 광진구 자양번영로**길 **-*, 지하*층 (자양동)",05066,03,폐업,전자상거래(통신판매업),,,,
,,한국허벌라이프,2008-12-31,198202.890786037,443228.547247772,2026-05-03 22:31:49,I,02,폐업,0,,,,,,,,,2004-06-18 00:00:00,2004-06-18,,156-814,서울특별시 동작구 사당동 **-*,N,,3190000-134-2004-00119,,3190000,,,03,폐업,다단계판매,02-535-3272,,,
,자가,성동고려의원,2020-11-06,207491.508995823,447717.445119677,2026-05-03 22:36:48,I,02,폐업,0,0,0,0,,,,0,,2020-11-06 09:00:56,2013-10-01,145.20,143-873,서울특별시 광진구 자양동 ***-* *층,N,,3040000-134-2013-00126,,3040000,"서울특별시 광진구 자양로 **, *층 (자양동)",05103,03,폐업,방문판매,02-453-1102,,,
,,펄스엠,2011-06-28,193039.571037843,444612.517693985,2026-05-03 22:32:08,I,02,폐업,0,,,,,,,,,2010-02-24 14:13:25,2009-08-31,,156-810,서울특별시 동작구 대방동 ***-** (*층),N,,3190000-134-2009-00100,,3190000,,,03,폐업,영업장판매,02-889-7948,,,
,,주식회사 에이전시더플레이,,209003.249233431,449432.221641361,2026-05-03 22:38:38,I,01,영업,0,,,,,,,,,2025-01-07 10:32:56,2024-12-31,,143-806,서울특별시 광진구 광장동 ***-**,N,,3040000-134-2025-00003,,3040000,"서울특별시 광진구 광장로 **, *층 (광장동)",04966,01,영업/정상,전자상거래(통신판매업),,,,
,,월드종합라이센스,2015-05-18,195942.375534827,445513.352482435,2026-05-03 22:31:59,I,02,폐업,0,,,,,,,,,2015-05-18 16:34:03,2005-01-11,,156-060,서울특별시 동작구 본동 **-**,N,,3190000-134-2005-00016,,3190000,서울특별시 동작구 노량진로**길 **-** (본동),06908,03,폐업,다단계판매,,,,
,,G시GP,2017-03-27,197805.543945321,441622.478200576,2026-05-03 22:32:23,I,02,폐업,0,,,,,,,,,2017-03-27 15:16:30,2015-08-10,,156-827,서울특별시 동작구 사당동 ****-**,N,,3190000-134-2015-00066,,3190000,"서울특별시 동작구 남부순환로 ****, *층 (사당동)",07024,03,폐업,영업장판매,070-7664-5388,,,
,,나다통상,2013-07-26,207190.60027078,450474.466965346,2026-05-03 22:36:13,I,02,폐업,0,,,,,,,,,2010-07-23 13:33:39,2010-07-23,,143-891,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2010-00097,,3040000,서울특별시 광진구 천호대로 *** (중곡동),04930,03,폐업,전화권유판매,02-447-8191,,,
,,조계남정형외과의원,2006-11-13,193554.744988075,444142.040717888,2026-05-03 22:32:02,I,02,폐업,0,,,,,,,,,2006-08-21 00:00:00,2006-08-21,,156-811,서울특별시 동작구 대방동 ***-**,N,,3190000-134-2006-00042,,3190000,,,03,폐업,영업장판매,,,,
,,웅스샵,2024-12-19,195816.079560799,443422.505016893,2026-05-03 22:33:00,I,02,폐업,0,,,,,,,,,2024-12-19 01:01:43,2023-07-31,,156-030,서울특별시 동작구 상도동 *** 대림아파트 ***동 ****호,N,,3190000-134-2023-00111,,3190000,"서울특별시 동작구 상도로**길 **, ***동 ****호 (상도동, 대림아파트)",07040,03,폐업,기타 건강기능식품일반판매업,,,,
,자가,미래유통,2015-01-29,206303.290143562,450078.974685457,2026-05-03 22:36:49,I,02,폐업,0,,,,,,,,,2015-01-13 14:30:35,2013-10-11,121.60,143-839,서울특별시 광진구 군자동 ***-**,N,,3040000-134-2013-00150,,3040000,"서울특별시 광진구 군자로 ***, 지층 (군자동)",05001,03,폐업,영업장판매,,,,
,임대,연세 마이뷰 의원,,198236.170781519,442558.422020456,2026-05-03 22:32:27,I,01,영업,0,0,0,0,,,,0,,2019-05-09 15:11:37,2016-07-05,165.00,156-816,"서울특별시 동작구 사당동 ***-** 사당동빌딩 *,*층",N,,3190000-134-2016-00060,,3190000,"서울특별시 동작구 사당로 ***, *,*층 (사당동, 사당동빌딩)",07008,01,영업/정상,영업장판매,02-532-3322,,,상수도전용
,자가,허브 다이어트하우스,2015-04-24,197285.601172139,442355.137015049,2026-05-03 22:32:10,I,02,폐업,0,,,,,,,,,2014-05-30 13:14:57,2010-08-11,67.41,156-821,서울특별시 동작구 사당동 ***-**,N,,3190000-134-2010-00182,,3190000,서울특별시 동작구 사당로**다길 ** (사당동),07010,03,폐업,영업장판매,,,,
,,머슬원(www.muscle1.co.kr),2006-08-01,194863.800728448,444283.935454635,2026-05-03 22:32:00,I,02,폐업,0,,,,,,,,,2005-04-22 00:00:00,2005-04-22,,156-030,서울특별시 동작구 상도동 *** 현대아이파크 ***동 ***호,N,,3190000-134-2005-00047,,3190000,,,03,폐업,통신판매,,,,
,,지나9395(jina9395),2022-01-13,207895.213205997,448561.580606137,2026-05-03 22:37:14,I,02,폐업,0,,,,,,,,,2022-01-13 15:14:06,2020-01-06,,143-822,서울특별시 광진구 구의동 ***-**,N,,3040000-134-2020-00006,,3040000,"서울특별시 광진구 광나루로**길 ***-*, B**호 (구의동)",05045,03,폐업,전자상거래(통신판매업),,,,
,,아이지몰,,207432.149058752,447558.63380481,2026-05-03 22:37:07,I,01,영업,0,,,,,,,,,2018-01-18 15:04:47,2018-01-18,,143-873,서울특별시 광진구 자양동 ***-** 리버빌리지,N,,3040000-134-2018-00005,,3040000,"서울특별시 광진구 자양로*길 **, *층 ***호 (자양동, 리버빌리지)",05105,01,영업/정상,전자상거래(통신판매업),,,,
,자가,(주)좋은비타민,2024-11-26,193176.63667583,443379.17134595,2026-05-03 22:32:22,I,02,폐업,0,0,0,0,,,,0,,2024-11-26 17:13:52,2014-07-11,3.30,156-849,서울특별시 동작구 신대방동 ***-**,N,,3190000-134-2014-00127,,3190000,"서울특별시 동작구 보라매로*길 ** (신대방동, 삼성보라매옴니타워 보라매대학약국)",07071,03,폐업,영업장판매,,,,
,자가,헬스바리스타,2013-03-15,198217.275056369,442185.69520758,2026-05-03 22:32:02,I,02,폐업,0,0,0,0,,,0,0,,2012-07-31 09:48:02,2006-06-09,82.45,156-824,서울특별시 동작구 사당동 ****-** *층,N,,3190000-134-2006-00069,0,3190000,"서울특별시 동작구 동작대로**길 **, *층 (사당동)",07014,03,폐업,전자상거래(통신판매업),02-576-7530,,,
,,정주마트,2022-08-16,208245.744308586,448758.725769257,2026-05-03 22:37:18,I,02,폐업,0,,,,,,,,,2022-08-16 11:46:58,2020-05-18,,143-821,서울특별시 광진구 구의동 ***-** 센츄리빌딩,N,,3040000-134-2020-00104,,3040000,"서울특별시 광진구 아차산로**길 **, 센츄리빌딩 *층 ***호 (구의동)",05034,03,폐업,전자상거래(통신판매업),,,,
,,에듀핀,2026-01-02,198311.76492213,442990.515896041,2026-05-03 22:33:03,I,02,폐업,0,,,,,,,,,2026-01-02 09:33:52,2024-06-05,,156-815,서울특별시 동작구 사당동 **-**,N,,3190000-134-2024-00049,,3190000,"서울특별시 동작구 동작대로**가길 **, *층 *-*호 (사당동)",06997,03,폐업,전자상거래(통신판매업),,,,
,,영영몰,2024-07-03,206045.205043192,449739.692842689,2026-05-03 22:37:55,I,02,폐업,0,,,,,,,,,2024-07-03 15:28:16,2022-07-20,,143-840,서울특별시 광진구 군자동 *** 라임클래식*차,N,,3040000-134-2022-00210,,3040000,"서울특별시 광진구 동일로**길 **, ***호 (군자동, 라임클래식*차)",05003,03,폐업,전자상거래(통신판매업),,,,
,임대,(주)케이지헬스케어,2011-02-16,207497.400922748,448594.810991071,2026-05-03 22:35:59,I,02,폐업,0,0,0,0,,,,0,,2010-12-17 18:04:33,2009-09-07,95.50,143-828,서울특별시 광진구 구의동 ***-** *층,N,,3040000-134-2009-00126,,3040000,,,03,폐업,통신판매,02-453-0053,,,
,,하이리빙,2006-04-04,194005.637312997,445346.679970306,2026-05-03 22:31:53,I,02,폐업,0,,,,,,,,,2004-07-13 00:00:00,2004-07-13,,156-807,서울특별시 동작구 대방동 **-**,N,,3190000-134-2004-00159,,3190000,,,03,폐업,다단계판매,02-814-2157,,,
,임대,그린알로에 서울지점,,198116.787315207,442932.886072206,2026-05-03 22:33:00,I,01,영업,0,,,,,,,,,2024-05-08 17:07:23,2023-11-02,88.00,156-815,서울특별시 동작구 사당동 **-***,N,,3190000-134-2023-00149,,3190000,"서울특별시 동작구 동작대로**길 **, ***호,***호 (사당동)",06997,01,영업/정상,영업장판매,,,,
,,광진경희한의원,,207850.438647442,450066.522171427,2026-05-03 22:38:35,I,01,영업,0,,,,,,,,,2024-08-14 16:39:21,2024-08-13,,143-889,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2024-00108,,3040000,"서울특별시 광진구 천호대로 ***, *층 (중곡동)",04953,01,영업/정상,영업장판매,02-3437-6799,,,
,임대,세븐일레븐 구의파크점,,208126.054829292,448589.373872331,2026-05-03 22:37:00,I,01,영업,0,0,0,0,,,,0,,2024-01-30 10:39:07,2016-06-13,3.30,143-822,서울특별시 광진구 구의동 ***-**,N,,3040000-134-2016-00052,,3040000,"서울특별시 광진구 아차산로 ***, *층 (구의동)",05046,01,영업/정상,영업장판매,,,,
,,롯데마트강변점아모레,,208394.416382167,448165.279999905,2026-05-03 22:37:14,I,01,영업,0,,,,,,,,,2023-04-21 16:39:36,2019-11-27,,143-200,서울특별시 광진구 구의동 ***-* 테크노-마트**,N,,3040000-134-2019-00112,,3040000,"서울특별시 광진구 광나루로**길 **, 롯데마트강변점 지하*층 (구의동)",05116,01,영업/정상,영업장판매,02-3424-1229,,,
,,문대리네,,207319.549783434,450976.580660706,2026-05-03 22:38:38,I,01,영업,0,,,,,,,,,2024-12-12 17:31:02,2024-12-12,,143-908,서울특별시 광진구 중곡동 ***-** 퍼스트홈,N,,3040000-134-2024-00147,,3040000,"서울특별시 광진구 능동로**길 **-*, ***호 (중곡동, 퍼스트홈)",04921,01,영업/정상,전자상거래(통신판매업),,,,
,,씨유 노량진 드림스퀘어점,,194571.152376388,445790.549860682,2026-05-03 22:33:08,I,01,영업,0,,,,,,,,,2025-07-16 11:23:49,2025-07-03,,156-800,서울특별시 동작구 노량진동 **-* 노량진 드림스퀘어 복합빌딩,N,,3190000-134-2025-00081,,3190000,"서울특별시 동작구 노들로*길 *, 노량진 드림스퀘어 복합빌딩 *층 B***,***,***호 (노량진동)",06900,01,영업/정상,영업장판매,,,,
,,퓨어카페,2019-05-28,208125.459123054,448527.415036949,2026-05-03 22:36:41,I,02,폐업,0,,,,,,,,,2019-05-28 15:52:51,2012-03-28,,143-822,서울특별시 광진구 구의동 ***-**,N,,3040000-134-2012-00134,,3040000,"서울특별시 광진구 아차산로 ***, ***호 (구의동, 다성리버텔)",05047,03,폐업,방문판매,,,,
,,바이오스라이프,2017-11-17,206015.280335652,449180.408499373,2026-05-03 22:36:54,I,02,폐업,0,,,,,,,,,2017-11-17 17:52:37,2014-07-17,,143-916,서울특별시 광진구 화양동 **-**,N,,3040000-134-2014-00080,,3040000,"서울특별시 광진구 능동로**길 **, ***호 (화양동)",05015,03,폐업,방문판매,,,,
,,김나라,2023-04-05,206155.72318585,449159.422401788,2026-05-03 22:36:59,I,02,폐업,0,0,0,0,,,,0,,2023-04-05 13:41:10,2016-02-16,,143-915,서울특별시 광진구 화양동 **-**,N,,3040000-134-2016-00009,,3040000,"서울특별시 광진구 군자로*길 **, ***호 (화양동)",05012,03,폐업,방문판매,,,,
,,24시열린의원,2025-12-17,206217.434726027,448506.218743834,2026-05-03 22:38:31,I,02,폐업,0,,,,,,,,,2025-12-17 16:15:50,2024-03-15,,143-758,서울특별시 광진구 자양동 ***-*** 더클래식***,N,,3040000-134-2024-00045,,3040000,"서울특별시 광진구 능동로 **, A동 *층 (자양동)",05065,03,폐업,영업장판매,,,,
,,코코웨이브,,195247.403581524,443927.26592594,2026-05-03 22:33:05,I,01,영업,0,0,0,0,,,,0,,2026-01-08 17:49:48,2025-03-05,,156-841,서울특별시 동작구 상도동 ***-***,N,,3190000-134-2025-00022,,3190000,"서울특별시 동작구 양녕로**바길 **, ***호 (상도동)",07036,01,영업/정상,전자상거래(통신판매업),,,,
,,지엠코어,2015-04-24,198228.66750094,442211.135016155,2026-05-03 22:32:13,I,02,폐업,0,,,,,,,,,2015-04-24 13:46:28,2011-09-27,,156-824,서울특별시 동작구 사당동 ****-** *층,N,,3190000-134-2011-00094,,3190000,"서울특별시 동작구 사당로**길 ** (사당동,*층)",07014,03,폐업,통신판매,,,,
,,디에이치무역,2020-04-16,207480.864243759,447659.834227785,2026-05-03 22:37:15,I,02,폐업,0,,,,,,,,,2020-04-16 13:50:51,2020-02-14,,143-873,서울특별시 광진구 자양동 ***-** 샤인빌,N,,3040000-134-2020-00037,,3040000,"서울특별시 광진구 자양로*길 **-**, ***호 (자양동, 샤인빌)",05103,03,폐업,전자상거래(통신판매업),,,,
,,요찌 마켓,,197453.922695716,441541.554552654,2026-05-03 22:33:10,I,01,영업,0,,,,,,,,,2025-08-13 10:01:46,2025-08-13,,156-827,서울특별시 동작구 사당동 ****-** 스톤 하우스,N,,3190000-134-2025-00128,,3190000,"서울특별시 동작구 남부순환로 ****, 스톤 하우스 ***호 (사당동)",07023,01,영업/정상,전자상거래(통신판매업),,,,
,,비엔지,2022-09-20,195876.077828203,445428.719877428,2026-05-03 22:32:50,I,02,폐업,0,,,,,,,,,2022-09-20 18:32:10,2021-01-28,,156-060,서울특별시 동작구 본동 **-**,N,,3190000-134-2021-00024,,3190000,"서울특별시 동작구 노량진로**길 **-**, ***호 (본동)",06907,03,폐업,전자상거래(통신판매업),,,,
,임대,미소,2023-05-01,194326.089491688,445361.233671907,2026-05-03 22:32:55,I,02,폐업,0,,,,,,,,,2023-05-01 09:17:37,2022-04-18,.00,156-805,서울특별시 동작구 노량진동 ***-**,N,,3190000-134-2022-00091,,3190000,"서울특별시 동작구 노량진로*길 **-*, 지*층 B*가호 (노량진동)",06930,03,폐업,전자상거래(통신판매업),,,,
,,주식회사 코리아초선,2014-01-22,192964.605905091,444069.661787396,2026-05-03 22:32:17,I,02,폐업,0,,,,,,,,,2013-07-10 09:10:49,2013-07-10,,156-811,서울특별시 동작구 대방동 ***-** ***호,N,,3190000-134-2013-00103,,3190000,"서울특별시 동작구 여의대방로**다길 *, ***호 (대방동)",07055,03,폐업,방문판매,,,,
,,건대의료기,,206241.82019349,448715.06998929,2026-05-03 22:35:08,I,01,영업,0,0,0,0,,,,0,,2020-11-11 17:06:55,2006-01-16,38.96,143-914,서울특별시 광진구 화양동 *-** B동***호,N,,3040000-134-2006-00002,,3040000,"서울특별시 광진구 능동로 ***, B동 *층 ***호 (화양동, 스타시티영존)",05030,01,영업/정상,영업장판매,02-457-2121,,,
,,조이온,2021-01-14,197176.251560219,444834.480294715,2026-05-03 22:32:32,I,02,폐업,0,,,,,,,,,2021-01-14 10:12:43,2018-03-23,,156-863,서울특별시 동작구 흑석동 ***-*,N,,3190000-134-2018-00025,,3190000,서울특별시 동작구 현충로**길 ** (흑석동),,03,폐업,전자상거래(통신판매업),,,,
,임대,제네시스,2017-04-28,208644.819209521,448711.725750126,2026-05-03 22:36:58,I,02,폐업,0,,,,,,,,,2017-04-28 16:06:24,2015-11-05,3.00,143-814,서울특별시 광진구 광장동 ***,N,,3040000-134-2015-00091,,3040000,"서울특별시 광진구 광나루로 ***, 지하*층 H호 (광장동, 현대상가 )",04974,03,폐업,영업장판매,,,,
,,세븐일레븐(자양점),,206568.236371191,447940.022480401,2026-05-03 22:36:53,I,01,영업,0,0,0,0,,,,0,,2024-01-30 10:06:21,2014-07-17,1.50,143-863,서울특별시 광진구 자양동 ***-*,N,,3040000-134-2014-00076,,3040000,서울특별시 광진구 뚝섬로 *** (자양동),05068,01,영업/정상,영업장판매,02-3437-2964,,,
,,월드종합라이센스,2015-06-09,197883.997485057,443147.305244993,2026-05-03 22:31:59,I,02,폐업,0,,,,,,,,,2015-06-11 13:56:35,2005-01-04,,156-777,서울특별시 동작구 사당동 ****-* 신동아아파트 ***동 ***호,N,,3190000-134-2005-00002,,3190000,"서울특별시 동작구 동작대로**길 ***, ***동 ***호 (사당동,신동아아파트)",06998,03,폐업,다단계판매,,,,
,,우인,2013-05-22,208390.644790446,450236.040350323,2026-05-03 22:36:14,I,02,폐업,0,,,,,,,,,2010-08-03 09:47:44,2010-08-03,,143-816,서울특별시 광진구 구의동 **-** 둥지하이츠 B동 ***호,N,,3040000-134-2010-00103,,3040000,"서울특별시 광진구 영화사로**가길 * (구의동,둥지하이츠 B동 ***호)",04957,03,폐업,통신판매,,,,
,임대,꿈꾸는 다이어트,2012-08-22,207069.851739968,451566.691523594,2026-05-03 22:36:23,I,02,폐업,0,0,0,0,,,,0,,2011-11-15 09:14:55,2011-03-23,26.40,143-901,서울특별시 광진구 중곡동 ***-**,N,,3040000-134-2011-00041,,3040000,서울특별시 광진구 긴고랑로*길 ** (중곡동),04907,03,폐업,영업장판매,,,,
,,연세건강식품,2016-10-27,194927.130284363,444002.389885569,2026-05-03 22:31:59,I,02,폐업,0,,,,,,,,,2015-09-22 14:59:50,2005-03-17,,156-841,서울특별시 동작구 상도동 ***-***,N,,3190000-134-2005-00034,,3190000,서울특별시 동작구 양녕로 *** (상도동),07048,03,폐업,영업장판매,,,,
,,(주)엠코중앙,2018-01-15,195633.850580998,443912.170028778,2026-05-03 22:32:25,I,02,폐업,0,,,,,,,,,2018-01-15 15:33:00,2015-11-11,,156-030,서울특별시 동작구 상도동 ***-**,N,,3190000-134-2015-00095,,3190000,"서울특별시 동작구 상도로**길 **-*, 지하*층 (상도동)",07033,03,폐업,영업장판매,02-822-3061,,,
,,T.S 정보통신,2022-10-17,206972.255535179,447900.768230689,2026-05-03 22:35:59,I,02,폐업,0,,,,,,,,,2022-10-17 10:34:23,2009-09-08,,143-866,서울특별시 광진구 자양동 ***-** *층,N,,3040000-134-2009-00127,,3040000,"서울특별시 광진구 뚝섬로**길 ** (자양동,*층)",05062,03,폐업,통신판매,02-2201-5053,,,
,,어광수가정의학과의원,,208635.137917067,448930.212162725,2026-05-03 22:37:05,I,01,영업,0,,,,,,,,,2017-08-25 15:06:29,2017-08-25,,143-812,서울특별시 광진구 광장동 ***-**,N,,3040000-134-2017-00060,,3040000,서울특별시 광진구 아차산로**길 * (광장동),04983,01,영업/정상,영업장판매,02-3436-0511,,,
,임대,르네상스,2011-05-31,194452.560812404,444209.501011098,2026-05-03 22:32:10,I,02,폐업,0,,,,,,,,,2010-10-04 10:26:29,2010-10-04,10.00,156-840,서울특별시 동작구 상도동 ***-** (*층),N,,3190000-134-2010-00122,,3190000,,,03,폐업,방문판매,02-813-1559,,,상수도전용
